YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
87,93,1.33333333333333,1.34595475514541,1.26829268292683,1.38461538461538,0.102564102564103,1.34595475514541,1,1
88,84,1.39285714285714,1.8103973945888,1.28888888888889,1.51282051282051,0.107142857142857,1.8103973945888,1,1
89,92,0.847826086956522,1.06837436959041,0.760869565217391,0.934782608695652,0.0652173913043478,1.06837436959041,1,1
90,77,1.44155844155844,1.55168419953684,1.48648648648649,1.4,0.110889110889111,1.55168419953684,1,1
91,94,1.24468085106383,1.48603658627855,1.08510638297872,1.40425531914894,0.0957446808510638,1.48603658627855,1,1
92,86,1.04651162790698,1.33643051133529,1.17021276595745,0.897435897435897,0.0805008944543828,1.33643051133529,1,1
93,89,1.26966292134831,1.53566719985913,1.4047619047619,1.14893617021277,0.097666378565255,1.53566719985913,1,1
94,84,1.03571428571429,1.30288307338993,0.980392156862745,1.12121212121212,0.0796703296703297,1.30288307338993,1,1
95,88,1.20454545454545,1.21446351534085,1.26086956521739,1.14285714285714,0.0926573426573427,1.21446351534085,1,1
96,86,1.18604651162791,1.36779451421086,1.11363636363636,1.26190476190476,0.0912343470483005,1.36779451421086,1,1
97,80,1.275,1.3868733617454,1.08108108108108,1.44186046511628,0.0980769230769231,1.3868733617454,1,1
98,89,1.55056179775281,1.9886681013081,1.31818181818182,1.77777777777778,0.119273984442524,1.9886681013081,1,1
99,102,1.57843137254902,1.78794796095558,1.58695652173913,1.57142857142857,0.121417797888386,1.78794796095558,1,1
100,94,1.40425531914894,1.65470426774124,1.54166666666667,1.26086956521739,0.108019639934534,1.65470426774124,1,1
101,88,1.44318181818182,1.71442798708024,1.46153846153846,1.42857142857143,0.111013986013986,1.71442798708024,1,1
102,83,1.27710843373494,1.38205620065078,1.28888888888889,1.26315789473684,0.0982391102873031,1.38205620065078,1,1
103,90,1.16666666666667,1.53058702111755,1.13636363636364,1.19565217391304,0.0897435897435897,1.53058702111755,1,1
104,89,1.24719101123595,1.5687350062768,1.10869565217391,1.3953488372093,0.0959377700950735,1.5687350062768,1,1
105,82,1.42682926829268,1.75703515570749,1.32558139534884,1.53846153846154,0.109756097560976,1.75703515570749,1,1
106,81,1.23456790123457,1.38988852914786,1.425,1.04878048780488,0.0949667616334283,1.38988852914786,1,1
107,78,1.24358974358974,1.26065224754652,1.21951219512195,1.27027027027027,0.0956607495069034,1.26065224754652,1,1
108,78,0.807692307692308,1.1849455279024,1.02631578947368,0.6,0.0621301775147929,1.1849455279024,1,1
109,74,1.33783783783784,1.51952612500611,1.21428571428571,1.5,0.102910602910603,1.51952612500611,1,1
110,73,1.61643835616438,1.62130037817986,1.65,1.57575757575758,0.124341412012645,1.62130037817986,1,1
111,82,1.30487804878049,1.44605913502226,1.48717948717949,1.13953488372093,0.100375234521576,1.44605913502226,1,1
112,83,1.30120481927711,1.54394916318934,1.3,1.30232558139535,0.100092678405931,1.54394916318934,1,1
113,73,1.0958904109589,1.42560302602914,1.28125,0.951219512195122,0.0842992623814542,1.42560302602914,1,1
114,72,1.40277777777778,1.85881775407905,1.5625,1.275,0.107905982905983,1.85881775407905,1,1
115,75,1.53333333333333,1.75016086776704,1.74285714285714,1.35,0.117948717948718,1.75016086776704,1,1
116,73,1.0958904109589,1.23787882598558,1.32258064516129,0.928571428571429,0.0842992623814542,1.23787882598558,1,1
117,66,1.15151515151515,1.35012733578867,1.44,0.975609756097561,0.0885780885780886,1.35012733578867,1,1
118,68,1.05882352941176,1.34810373112972,1.17857142857143,0.975,0.081447963800905,1.34810373112972,1,1
119,75,1.58666666666667,1.78653623296918,1.28571428571429,1.85,0.122051282051282,1.78653623296918,1,1
120,64,1.203125,1.64441997783172,1.69230769230769,0.868421052631579,0.0925480769230769,1.64441997783172,1,1
121,76,1.23684210526316,1.54806047300168,1.37837837837838,1.1025641025641,0.0951417004048583,1.54806047300168,1,1
122,71,1.30985915492958,1.44015425062511,1.48484848484848,1.15789473684211,0.100758396533044,1.44015425062511,1,1
123,73,1.23287671232877,1.5322509580607,1.21212121212121,1.25,0.0948366701791359,1.5322509580607,1,1
124,61,1.55737704918033,1.59712857094573,1.7,1.41935483870968,0.119798234552333,1.59712857094573,1,1
125,67,1.32835820895522,1.54123189317185,1.48275862068966,1.21052631578947,0.102181400688863,1.54123189317185,1,1
126,57,1.15789473684211,1.83992889695897,1.53333333333333,0.740740740740741,0.0890688259109312,1.83992889695897,1,1
127,63,1.22222222222222,1.66020251819882,1.08108108108108,1.42307692307692,0.094017094017094,1.66020251819882,1,1
128,61,1.21311475409836,1.30530652975155,1.25806451612903,1.16666666666667,0.0933165195460278,1.30530652975155,1,1
129,58,1.17241379310345,1.53483447915497,1.2,1.14285714285714,0.090185676392573,1.53483447915497,1,1
130,63,1.58730158730159,1.81067551674311,1.41176470588235,1.79310344827586,0.122100122100122,1.81067551674311,1,1
131,58,1.22413793103448,1.25716338242686,1.19444444444444,1.27272727272727,0.0941644562334218,1.25716338242686,1,1
132,60,1.05,1.19922291223122,1.08695652173913,1.02702702702703,0.0807692307692308,1.19922291223122,1,1
133,58,1.56896551724138,1.62342575801068,1.48275862068966,1.6551724137931,0.120689655172414,1.62342575801068,1,1
134,61,1.39344262295082,1.60497859305132,1.39285714285714,1.39393939393939,0.10718789407314,1.60497859305132,1,1
135,63,1.44444444444444,1.7850433967597,1.32142857142857,1.54285714285714,0.111111111111111,1.7850433967597,1,1
136,59,0.932203389830508,1.04822356755347,0.935483870967742,0.928571428571429,0.0717079530638853,1.04822356755347,1,1
137,62,1.17741935483871,1.36134207585313,1.15384615384615,1.21739130434783,0.0905707196029777,1.36134207585313,1,1
138,48,1.47916666666667,1.57087295602529,1.46153846153846,1.5,0.113782051282051,1.57087295602529,1,1
139,57,1.2280701754386,1.41443506970664,1.26086956521739,1.20588235294118,0.0944669365721997,1.41443506970664,1,1
140,51,1.6078431372549,1.74445901496767,1.35483870967742,2,0.1236802413273,1.74445901496767,1,1
141,51,1.23529411764706,1.33548845437342,0.92,1.53846153846154,0.0950226244343891,1.33548845437342,1,1
142,51,1.43137254901961,1.52649797852188,1.48275862068966,1.36363636363636,0.110105580693816,1.52649797852188,1,1
143,45,1.22222222222222,1.49071198499986,1.04166666666667,1.42857142857143,0.094017094017094,1.49071198499986,1,1
144,51,1.09803921568627,1.28459957902506,0.903225806451613,1.4,0.0844645550527904,1.28459957902506,1,1
145,58,1.18965517241379,1.45646648291335,1.46666666666667,0.892857142857143,0.0915119363395226,1.45646648291335,1,1
146,47,1.31914893617021,1.38479920030374,1.89473684210526,0.928571428571429,0.101472995090016,1.38479920030374,1,1
147,45,1.4,1.67060141593053,1.3,1.48,0.107692307692308,1.67060141593053,1,1
148,49,1.28571428571429,1.45773797371133,1.2,1.375,0.0989010989010989,1.45773797371133,1,1
149,42,1.33333333333333,1.40845299438724,1.45833333333333,1.16666666666667,0.102564102564103,1.40845299438724,1,1
150,49,1.6734693877551,1.87514171800028,1.9047619047619,1.5,0.1287284144427,1.87514171800028,1,1
151,49,1.46938775510204,1.41571596751618,1.28,1.66666666666667,0.113029827315542,1.41571596751618,1,1
152,44,1.90909090909091,1.91467019223461,1.75,2,0.146853146853147,1.91467019223461,1,1
153,44,1.34090909090909,1.73799111269949,1.22727272727273,1.45454545454545,0.103146853146853,1.73799111269949,1,1
154,46,0.91304347826087,1.22612464395431,0.96,0.857142857142857,0.0702341137123746,1.22612464395431,1,1
155,41,0.975609756097561,1.29398231977969,0.761904761904762,1.2,0.075046904315197,1.29398231977969,1,1
156,44,1.40909090909091,1.35231381073556,1.16666666666667,1.7,0.108391608391608,1.35231381073556,1,1
157,47,1.40425531914894,1.45452180201104,1.20833333333333,1.60869565217391,0.108019639934534,1.45452180201104,1,1
158,44,1.45454545454545,1.63471845886266,1.60869565217391,1.28571428571429,0.111888111888112,1.63471845886266,1,1
159,47,1.38297872340426,1.43789083895644,1,1.9,0.106382978723404,1.43789083895644,1,1
160,47,1.12765957446809,1.31243254529097,1.24137931034483,0.944444444444444,0.0867430441898527,1.31243254529097,1,1
161,41,1.02439024390244,1.33206240240555,0.722222222222222,1.26086956521739,0.0787992495309568,1.33206240240555,1,1
162,38,1.39473684210526,1.3262316801437,1.5,1.25,0.107287449392713,1.3262316801437,1,1
163,47,1.38297872340426,1.26066220502942,1.36363636363636,1.42857142857143,0.106382978723404,1.26066220502942,1,1
164,50,1.5,1.46036059287578,1.25,1.94444444444444,0.115384615384615,1.46036059287578,1,1
165,48,1.41666666666667,1.95517135705825,1.07692307692308,1.81818181818182,0.108974358974359,1.95517135705825,1,1
166,40,1,0.905821627315677,0.958333333333333,1.0625,0.0769230769230769,0.905821627315677,1,1
167,46,1.15217391304348,1.22868296795748,1.21428571428571,1.05555555555556,0.088628762541806,1.22868296795748,1,1
168,44,1.13636363636364,1.40747025398629,1,1.26086956521739,0.0874125874125874,1.40747025398629,1,1
169,40,1.525,1.58498564257834,1.55,1.5,0.117307692307692,1.58498564257834,1,1
170,48,1.3125,1.41656236578917,1.54545454545455,1.11538461538462,0.100961538461538,1.41656236578917,1,1
171,37,0.891891891891892,1.02153979048471,1.125,0.714285714285714,0.0686070686070686,1.02153979048471,1,1
172,40,1.025,1.27072561544324,0.947368421052632,1.0952380952381,0.0788461538461538,1.27072561544324,1,1
173,44,0.886363636363636,1.27982391759268,0.76,1.05263157894737,0.0681818181818182,1.27982391759268,1,1
174,44,1.13636363636364,1.50334370098727,1.21428571428571,1,0.0874125874125874,1.50334370098727,1,1
175,25,1,1.15470053837925,0.866666666666667,1.2,0.0769230769230769,1.15470053837925,1,1
176,49,1.18367346938776,1.28571428571429,1.27272727272727,1.11111111111111,0.0910518053375196,1.28571428571429,1,1
177,53,1.52830188679245,1.46239757806915,1.36,1.67857142857143,0.117561683599419,1.46239757806915,1,1
178,42,1.28571428571429,1.40184050249131,1.73684210526316,0.91304347826087,0.0989010989010989,1.40184050249131,1,1
179,45,1.13333333333333,1.34164078649987,1.29166666666667,0.952380952380952,0.0871794871794872,1.34164078649987,1,1
180,43,1.27906976744186,1.46913614713754,1.65,0.956521739130435,0.0983899821109123,1.46913614713754,1,1
181,45,1.48888888888889,1.39189573509431,1.72222222222222,1.33333333333333,0.114529914529915,1.39189573509431,1,1
182,43,0.953488372093023,1.06800856898856,1.2,0.739130434782609,0.073345259391771,1.06800856898856,1,1
183,40,1.525,2.07534365396464,1.77777777777778,1.31818181818182,0.117307692307692,2.07534365396464,1,1
184,37,1.91891891891892,1.97734921293886,1.70588235294118,2.1,0.147609147609148,1.97734921293886,1,1
185,43,1.53488372093023,1.85612034207173,1.56521739130435,1.5,0.118067978533095,1.85612034207173,1,1
186,48,1.27083333333333,1.14370773184696,1.5,1,0.0977564102564103,1.14370773184696,1,1
187,48,1.27083333333333,1.44014750032593,1.22222222222222,1.33333333333333,0.0977564102564103,1.44014750032593,1,1
188,47,1.19148936170213,1.40864254533808,1.39130434782609,1,0.0916530278232406,1.40864254533808,1,1
189,43,1.41860465116279,1.65086641234426,2,1,0.10912343470483,1.65086641234426,1,1
190,46,1.30434782608696,1.38033112319539,1.22727272727273,1.375,0.100334448160535,1.38033112319539,1,1
191,46,1.08695652173913,1.34703108858823,1.3125,0.966666666666667,0.0836120401337793,1.34703108858823,1,1
192,40,1.375,1.7641370375284,1.57894736842105,1.19047619047619,0.105769230769231,1.7641370375284,1,1
193,38,1.47368421052632,1.62309084698972,1.42857142857143,1.5,0.11336032388664,1.62309084698972,1,1
194,46,1.32608695652174,1.59240346403496,1.38461538461538,1.25,0.102006688963211,1.59240346403496,1,1
195,50,1.34,1.42298909313588,1.4,1.28,0.103076923076923,1.42298909313588,1,1
196,45,1.64444444444444,2.23764847710062,1.45,1.8,0.126495726495726,2.23764847710062,1,1
197,46,1.02173913043478,1.29080733453108,1.21428571428571,0.722222222222222,0.0785953177257525,1.29080733453108,1,1
198,43,0.906976744186046,1.32402620978899,1.26666666666667,0.714285714285714,0.0697674418604651,1.32402620978899,1,1
199,40,1.15,1.47717679444652,1.55,0.75,0.0884615384615385,1.47717679444652,1,1
200,44,1.22727272727273,1.36166171333576,1.15789473684211,1.28,0.0944055944055944,1.36166171333576,1,1
201,46,1.28260869565217,1.68210243416797,1.13793103448276,1.52941176470588,0.0986622073578595,1.68210243416797,1,1
202,42,1.33333333333333,1.45947980486645,1.26315789473684,1.39130434782609,0.102564102564103,1.45947980486645,1,1
203,49,1.40816326530612,1.68224016501483,1.25925925925926,1.59090909090909,0.108320251177394,1.68224016501483,1,1
204,53,1.28301886792453,1.64524207349751,1.30434782608696,1.26666666666667,0.0986937590711176,1.64524207349751,1,1
205,47,1.23404255319149,1.23733173572685,1,1.52380952380952,0.0949263502454992,1.23733173572685,1,1
206,47,1.06382978723404,1.11129097115548,1,1.16666666666667,0.0818330605564648,1.11129097115548,1,1
207,47,1.23404255319149,1.41748040332205,1.56521739130435,0.916666666666667,0.0949263502454992,1.41748040332205,1,1
208,51,1.03921568627451,1.34105606614676,1.13636363636364,0.96551724137931,0.0799396681749623,1.34105606614676,1,1
209,52,1.59615384615385,1.75185744993332,1.6,1.59259259259259,0.122781065088757,1.75185744993332,1,1
210,55,1.32727272727273,1.29177663266018,1.20689655172414,1.46153846153846,0.102097902097902,1.29177663266018,1,1
211,58,1.51724137931034,1.59210088843624,1.22222222222222,1.7741935483871,0.116710875331565,1.59210088843624,1,1
212,53,1.66037735849057,1.61654184825813,1.80952380952381,1.5625,0.127721335268505,1.61654184825813,1,1
213,59,1.3728813559322,1.98179912239938,1.4,1.3448275862069,0.105606258148631,1.98179912239938,1,1
214,61,1.67213114754098,1.93839548317167,1.53846153846154,1.77142857142857,0.128625472887768,1.93839548317167,1,1
215,57,1.33333333333333,1.59612626305661,1.75,1.10810810810811,0.102564102564103,1.59612626305661,1,1
216,66,1.57575757575758,1.77209659452479,1.28571428571429,1.90322580645161,0.121212121212121,1.77209659452479,1,1
217,58,1.29310344827586,1.54475480016069,1.5,1.03846153846154,0.0994694960212202,1.54475480016069,1,1
218,64,1.140625,1.24552771374799,1.34285714285714,0.896551724137931,0.0877403846153846,1.24552771374799,1,1
219,61,1.31147540983607,1.58683105177749,1.28571428571429,1.33333333333333,0.100882723833544,1.58683105177749,1,1
