Inbreeding_Coefficient,MeanLRS_Column3
-0.000781367,1.434782609
-0.000650571,1.15625
-0.000506801,0.777777778
-0.000816835,1.192307692
-0.000662685,1.5
-0.001040596,1.111111111
-0.000682801,1.419354839
-0.000824374,1.260869565
-0.000903808,1.407407407
-0.001131729,1.454545455
-0.001145252,1.619047619
-0.000976824,1.230769231
-0.000977054,1.333333333
-2.94E-05,1.444444444
0.00032048,1.625
0.000322572,1.409090909
-0.000574415,0.913043478
-0.000502883,1.043478261
-0.000147102,0.875
-0.000607431,0.882352941
-5.73E-05,1.352941176
-1.93E-05,1.882352941
-0.000435257,1.684210526
-0.000580605,1.476190476
-0.000961264,0.95
-0.001035014,1.058823529
-0.000463951,1.45
-0.001191905,1.5625
-0.001016794,1.04
-0.000474166,1.3
-0.000610812,1.619047619
-7.45E-05,1.318181818
-0.00027519,0.884615385
0.000251535,1.4375
0.001250321,1.761904762
0.001410041,1.888888889
0.000193367,1.473684211
-0.000106281,2.15
-0.000530818,1.173913043
5.95E-05,1.5
0.001084433,0.9375
0.000607372,1.5
0.000388444,1.941176471
-0.000407141,1.540540541
-0.001552141,1.440677966
-0.00037775,1.753846154
-0.000389113,1.731958763
0.000713196,1.826086957
-0.000193966,1.528
0.000188887,1.306748466
0.001026603,1.492063492
-0.000160621,1.244318182
4.25E-05,1.268156425
-0.000817989,1.207446809
-0.000111024,1.183783784
-0.001515906,1.344444444
-0.002096262,1.197802198
-0.000856872,1.269005848
-0.000149435,1.182795699
0.00090158,1.285714286
0.001633919,1.305084746
0.001989221,1.453038674
0.001236439,1.442105263
0.001380099,1.292682927
0.00015514,1.326203209
-3.36E-05,1.298342541
-0.000637195,1.191011236
-0.000674309,1.225806452
-0.000257674,1.180327869
-0.000841721,1.116959064
-0.000450229,1.11299435
-0.000874724,1.24
-0.001385168,1.285714286
-0.001637032,1.405555556
-0.000362971,1.274725275
-0.000936316,1.139784946
-0.000105242,1.382513661
0.000306362,1.275675676
0.000364956,1.366120219
2.64E-05,1.102150538
0.000649743,1.254237288
-0.00023673,1.111731844
-0.000315619,1.203296703
-8.74E-06,1.218390805
0.000956827,1.217877095
0.000734411,1.41011236
0.000289509,1.571428571
4.62E-05,1.535
-0.000259033,1.366197183
-0.000521925,1.205405405
0.000283532,1.082872928
-0.000818818,1.14379085
-0.001674029,1.232142857
-0.001500304,1.160220994
-0.001245914,1.254143646
-0.001247515,1.107954545
-0.00040973,1.247252747
-0.000662425,1.26875
-0.000471638,1.293814433
-0.000388669,1.266666667
0.000604527,1.116959064
0.001302316,1.355029586
0.00088238,1.130434783
-4.18E-05,1.27027027
-0.000817952,1.389534884
-0.001086647,1.052910053
-0.000776142,1.355555556
-0.000970861,1.310160428
-0.000553834,1.275862069
0.000413361,1.370967742
-0.000179832,1.414364641
0.000739112,1.425641026
0.000147164,1.556097561
0.000884466,1.347826087
0.000875951,1.25698324
0.000261163,1.242268041
2.30E-06,1.151685393
1.35E-05,1.286549708
0.000364507,1.182320442
0.000484857,1.14973262
0.001008625,1.339506173
0.000312783,1.234972678
-0.000148006,1.340540541
-0.000520861,1.282608696
0.000194919,1.266304348
0.000314831,1.198895028
-0.000254739,1.197916667
-0.001202862,1.374358974
-0.000951518,1.202312139
-0.000992657,1.25443787
-0.001317638,1.267015707
-0.001019011,1.171270718
2.86E-05,1.11299435
0.000209715,1.30952381
-0.000558998,1.392265193
-0.001358968,1.340314136
-0.001385081,1.214659686
-0.000777999,1.443243243
-0.00091107,1.29787234
-0.000322369,1.191709845
-0.001050524,1.188888889
0.000508979,1.182926829
0.000344418,1.296703297
-4.39E-05,1.319148936
-9.89E-05,1.155555556
-0.0008442,1.222222222
-0.000927374,1.172413793
-0.000633494,1.237288136
-0.000102596,1.269662921
-1.94E-05,1.361581921
-0.000252658,1.371584699
-0.001040439,1.215789474
-0.000719081,1.231638418
1.44E-05,1.374269006
0.000281407,1.221590909
0.000760304,1.316091954
6.37E-06,1.105263158
0.000354699,1.396648045
0.000254782,1.205882353
0.000119745,1.154285714
-0.000309094,1.406779661
0.000581673,1.14673913
0.000744416,1.423280423
0.001104553,1.462686567
0.000833386,1.182320442
-0.000409159,1.11
-0.000258836,1.339285714
0.000445601,1.25862069
0.000748162,1.220512821
0.000682168,1.288235294
-0.000142418,1.267759563
0.000218677,1.299435028
0.000792764,1.157303371
0.000533122,1.062857143
-0.00034274,1.412087912
-0.000261206,1.362162162
-0.000163288,1.304347826
-0.000909953,1.302197802
-0.000413333,1.252808989
0.000238811,1.258241758
0.000269834,1.12804878
0.000825827,1.031578947
0.000531632,1.272727273
-0.000417377,1.197674419
-0.000847779,1.393442623
0.00023788,1.362068966
0.000225634,1.468421053
0.000915293,1.514705882
0.000474924,1.333333333
0.000208665,1.322751323
-0.000194376,1.382198953
-0.000345988,1.226519337
-0.001001442,1.260115607
3.94E-05,1.081521739
0.000282123,1.289617486
0.001069894,1.213903743
0.000299972,1.111731844
0.000292782,1.448087432
-8.35E-05,1.217877095
5.05E-05,1.232044199
0.000797572,1.210227273
0.001270631,1.38121547
0.000787572,1.220430108
0.001317139,1.300613497
0.000109865,1.331521739
0.000530623,1.189189189
-0.000151061,1.386740331
-0.000755182,1.223404255
-0.000167565,1.377777778
-0.000253595,1.225806452
-0.00013853,1.446700508
-0.000801158,1.412371134
-0.001467723,1.364583333
0.00017189,1.237113402
0.000487297,1.102150538
0.001194823,1.170588235
0.001585739,1.25
0.001246908,1.08988764
0.001085016,1.145251397
-5.55E-06,1.270718232
-0.000645049,1.327586207
-0.000455718,1.336956522
-0.000687492,1.189473684
-0.000240899,1.157068063
-0.00069092,1.402234637
-0.000576531,1.102272727
0.000133832,1.329479769
0.000117514,1.255434783
-0.000207867,1.234285714
-0.000433179,1.355191257
-0.000245955,1.157894737
-0.000875019,1.303867403
-0.001676204,1.294797688
0.0002357,1.329787234
-0.000372301,1.389830508
-0.000925554,1.485549133
-0.000702795,1.373786408
-0.001025902,1.234234234
-0.000205243,0.720833333
-0.000563465,0
-0.000894776,0
0,0.680634202
0.000502335,1
0.000323323,1.198019802
0.000465133,1.357142857
0.000696029,1.408284024
0.000707424,1.222826087
-0.000220942,1.203296703
-0.000586633,1.104651163
-0.001018165,1.30726257
-0.000564873,1.267759563
-0.000982015,1.194594595
-0.001069548,1.132911392
-0.001892684,1.169398907
-0.001086949,1.245810056
-0.000972534,1.157894737
-0.000758362,1.335195531
-0.000585475,1.277777778
0.000110108,1.36
9.92E-05,1.368983957
-0.000474583,1.303664921
-0.000753494,1.512820513
-0.001357149,1.439393939
-0.001238024,1.465968586
-0.000989145,1.283505155
-0.000146324,1.220994475
0.000354017,1.140625
0.000838815,1.153846154
0.000719153,1.369318182
2.40E-05,1.422222222
-2.37E-05,1.295454545
-5.07E-05,1.260869565
-0.00034959,1.293814433
0.000528138,1.053571429
0.000401962,1.213114754
-0.000163034,1.19760479
-0.000325218,1.198863636
-0.001308822,1.36627907
-0.00148958,1.195767196
-0.001520531,1.293103448
-0.000592592,1.163157895
0.000216783,1.354651163
0.000689267,1.342857143
0.00097271,1.219653179
0.000498204,1.329411765
-0.000122347,1.356756757
-0.000982491,1.369791667
-0.001387814,1.471502591
-0.001573355,1.402061856
-0.001601885,1.212121212
-0.000991784,1.078787879
-0.001050044,1.142076503
-0.00069386,1.257668712
-0.00117461,1.248587571
-0.000707492,1.413043478
-0.000790101,1.31147541
-0.00016985,1.27027027
-0.001040842,1.198895028
-0.000299995,1.175438596
4.09E-05,1.240740741
0.000613794,1.207317073
2.63E-05,1.062146893
-0.00031207,1.2
-0.000872288,1.185393258
-0.001074807,1.251396648
-0.000747777,1.304347826
-7.73E-05,1.271676301
-0.001100434,1.367816092
-0.000694011,1.149484536
-0.000493809,1.41011236
-0.000603183,1.280898876
0.000287551,1.457446809
-0.000281639,1.478947368
0.000284374,1.515463918
0.00014028,1.380487805
-0.000143556,1.318918919
-0.000239015,1.005494505
-0.000410393,1.180124224
-0.000297921,1.226744186
-0.000389243,1.311377246
-0.000371546,1.327777778
-0.000450213,1.17816092
-0.000719171,1.213903743
-0.000467052,1.32967033
9.05E-05,1.137142857
0.000460345,1.257894737
0.000145695,1.162011173
-0.000478933,1.164705882
-0.000774404,1.129943503
-0.001264658,1.320855615
-0.000944163,1.26035503
-0.001360733,1.345945946
-0.000834014,1.292134831
-0.000774729,1.233695652
-0.00056955,1.426229508
-5.26E-05,1.247252747
-4.16E-05,1.468926554
0.001059758,1.414893617
0.000407007,1.429292929
0.000753277,1.34
0.001077928,0.973684211
0.001077694,0.971264368
0.000781294,1.008
0.001402145,1.110169492
0.000467976,1.049180328
0.000121416,0.861788618
-9.29E-05,0.674698795
-0.000206773,0.85915493
-0.000474526,0.878787879
-0.000664927,0.71875
-0.000823419,0.65
-0.000235458,1.103448276
-0.000384649,0.925925926
-0.000143311,1.366666667
0.000384867,1.285714286
0.000465499,0.821428571
-0.000643023,1.428571429
-0.000272708,1.409090909
-0.000183457,0.913043478
-0.000418434,1.363636364
-5.91E-05,1.565217391
-0.000131892,1.285714286
0.000260592,1.37037037
0.00020505,1.142857143
0.000546919,1.391304348
0.000199736,1.105263158
0.000125583,1.05
0.001502761,1.166666667
0.000898786,1.25
0.000572098,0.75
0.000762056,1.571428571
-0.000213535,1.227272727
-0.00052805,1.523809524
-0.000282034,1.136363636
-0.000550333,0.833333333
-0.000752519,0.857142857
-0.000767823,1.0625
-0.000321194,1
7.28E-05,0.894736842
-0.000339418,0.9
0.000221869,1.222222222
4.01E-05,1.6
-0.000695226,1.846153846
-0.000866529,1.05
-0.000604253,1.5
-0.000481471,1.647058824
-0.000232016,1.125
0.000359207,2.05
-0.000430999,2
0.000734596,1.56
5.94E-05,1
0.000268913,2
0.000475966,2.085714286
-0.000138284,1.87804878
0.00024089,1.689655172
-0.000383131,1.626506024
-0.000638204,1.621052632
-0.000954842,1.578947368
-0.000806956,1.407692308
-0.001273368,1.427631579
-0.001264654,1.360946746
-0.000663582,1.262032086
-0.000624439,1.222857143
0.000117086,1.205555556
8.42E-05,1.348571429
0.000635895,1.326530612
0.000713241,1.263736264
0.000618799,1.122994652
1.04E-05,1.187134503
-0.000597321,1.194444444
-0.000885029,1.317073171
-0.000534682,1.397790055
-0.00068308,1.46875
-0.00135399,1.244897959
-0.001135646,1.231958763
-0.000405291,1.218390805
0.000348687,1.108108108
0.000175643,1.238993711
0.000230113,1.098901099
-0.00098219,1.323170732
0.000402829,1.211640212
-3.45E-05,1.126984127
0.000136111,1.407821229
-0.000818722,1.294797688
-0.001476231,1.230366492
-0.002368897,1.333333333
-0.001976877,1.310160428
-0.001441768,1.214689266
-0.000741784,1.185393258
-0.000419213,1.325581395
-0.000566367,1.205714286
-0.000315957,1.260115607
-0.000111853,1.29787234
-0.00103688,1.122222222
-0.000766578,1.454054054
-0.000281057,1.232954545
-0.000505045,1.346590909
-0.00030691,1.311111111
-0.000551045,1.382352941
0.000240497,1.391959799
-3.36E-06,1.207865169
-0.000387349,1.311111111
-0.000594197,1.2
-0.000767693,1.160220994
0.00010556,1.365714286
-0.000296044,1.223404255
7.38E-05,1.349462366
0.000759562,1.164835165
0.000705494,1.275675676
-0.000222537,1.174418605
-0.000995572,1.270114943
0.000561462,1.409836066
-0.000361753,1.430939227
0.000145232,1.386740331
0.000491788,1.277486911
0.000994174,1.206896552
-0.000138499,1.18579235
-2.46E-05,1.119565217
-0.000368594,1.50802139
-0.000219763,1.35
0.000161341,1.32642487
0.000711667,1.352631579
0.000381179,1.344444444
9.43E-06,1.616580311
-0.000471513,1.414141414
0.000350232,1.218390805
0.000174158,1.184615385
-0.000308436,1.197674419
0.000388408,1.235294118
-0.00028953,1.320224719
0.000705464,1.091954023
0.001072445,1.18079096
0.001604638,1.222222222
0.000724269,1.269230769
0.00017584,1.287292818
0.00072172,1.172619048
0.000597726,1.285714286
-0.000291162,1.301075269
-0.000368678,1.182795699
-0.000610035,1.252941176
-1.26E-05,1.25
-0.00033364,1.192982456
-0.000335419,1.083333333
-0.000593719,1.248618785
-0.00081494,1.134502924
-3.76E-06,1.411764706
0.000591513,1.375722543
0.000415243,1.360406091
-0.000522216,1.657754011
-0.000901574,1.237373737
-0.001058908,1.327586207
-0.001002808,1.145833333
-0.000432478,1.245714286
-0.000109148,1.283236994
-0.000310308,1.235294118
-0.000828046,1.316666667
0.00030673,1.133333333
-0.000486186,1.12716763
0.000412837,1.233918129
0.000669072,1.215053763
0.001006105,1.151162791
0.000491577,1.041666667
-0.000120196,1.128654971
-0.001343757,1.308108108
-0.000791561,1.268041237
-0.000652015,1.275449102
-0.000371268,1.296703297
-0.000110502,1.270588235
0.000384419,1.269430052
0.000640758,1.308900524
0.00075947,1.358823529
0.000875293,1.349462366
-0.000105236,1.30726257
0.000933633,1.243523316
0.000290155,1.375609756
-0.000413152,1.173184358
-0.00051173,1.244318182
-0.000734321,1.273743017
-4.32E-05,1.280701754
0.001188796,1.247311828
0.000486205,1.092896175
0.000318608,1.286516854
0.000119444,1.152542373
-0.000647793,1.264705882
-0.001806155,1.421348315
-0.001719905,1.12849162
-0.000700146,1.14516129
-0.000515395,1.39010989
0.000422756,1.225988701
-0.000134637,1.237288136
-0.000675392,1.278074866
0.000672947,1.333333333
0.001228976,1.313186813
0.000365198,1.152542373
0.000690433,1.301587302
0.000607402,1.338461538
0.00035117,1.489010989
5.42E-05,1.296089385
0.000385714,1.419191919
0.00204475,1.306122449
0.002582012,1.011560694
0.000830491,1.32967033
0.00131709,1.0125
0.000449858,1.262857143
0.000525359,1.3
-0.00034282,1.132947977
-0.0016939,1.329545455
-0.000833665,1.139784946
-0.000846703,1.320441989
-0.000357214,1.238888889
-0.000698103,1.161290323
-0.001050755,1.212643678
-0.001089066,1.175141243
-0.001324276,1.229885057
-0.000554076,1.163934426
-0.001104232,1.333333333
-0.000411182,1.150289017
-0.000742984,1.218085106
-6.69E-05,1.1875
-0.001080562,1.231182796
-0.001241951,1.173184358
-0.001523041,1.28
-0.001440394,1.575757576
-0.000397769,1.18134715
0.000453244,1.455026455
0.00015364,1.252873563
0.000306413,1.068062827
0.000410284,1.312883436
-0.000627079,1.033707865
-0.000746717,1.233695652
0.000509729,1.211764706
0.000422157,1.043956044
0.000220963,1.195266272
0.00011645,1.192513369
0.000110683,1.035294118
-3.07E-05,1.115384615
-0.001185567,1.274285714
-0.001539326,1.083798883
-0.00139822,1.278688525
-0.00108634,1.111702128
-0.000907145,1.184357542
-0.00054489,1.209039548
8.86E-05,1.142011834
0.00100237,1.182857143
0.000401298,1.359116022
0.000214973,1.534161491
-0.000500316,1.5
-1.46E-05,1.512562814
-0.000497236,1.123287671
-5.70E-05,0.640167364
0.000312928,0
-0.000109079,0
0,0.735033259
0.000399892,0.944444444
0.000461798,1.257425743
0.000424367,1.112903226
0.000289096,1.304597701
0.000292702,1.230337079
-0.00018625,1.148571429
-0.000737005,1.163934426
-0.000838945,1.320652174
-0.000436934,1.272727273
-6.94E-05,1.24
0.001023032,1.209580838
0.001197032,1.301136364
-3.54E-05,1.165680473
-0.000451606,1.138297872
-0.000728225,1.270588235
-1.06E-05,1.279329609
-0.000480683,1.254237288
-0.000290504,1.448087432
-0.000594979,1.431693989
-0.001168336,1.3
-0.001409428,1.327956989
-0.001096234,1.510204082
-0.001151253,1.408376963
-0.000712455,1.253807107
0.000177665,1.35
0.00033709,1.295081967
-0.000265538,1.175438596
-4.48E-05,1.248648649
-0.001046559,1.107142857
-0.000985576,1.234567901
-0.000883733,1.082872928
-0.000467783,1.157894737
-0.000424835,1.238372093
-0.000430951,1.226415094
-0.000280602,1.227513228
-0.000309953,1.391304348
-0.000441235,1.036144578
-0.000302328,1.103825137
3.16E-05,1.275862069
-8.11E-05,1.201117318
-0.000491495,1.247126437
-0.000361616,1.35326087
4.91E-05,1.213872832
-8.72E-05,1.114285714
-0.000840795,1.286549708
-0.001096448,1.295698925
-0.00124412,1.481283422
-0.000668634,1.340659341
-0.001362442,1.166666667
-0.00060545,1.206521739
-6.98E-05,1.288343558
0.000553327,1.313186813
0.00102893,1.291666667
0.000394418,1.408045977
0.000637944,1.226315789
7.93E-06,1.179347826
-0.000594406,1.185628743
-0.000270983,1.191011236
0.00046289,1.223463687
0.000817264,1.388235294
0.00092359,1.154285714
0.000209186,1.356756757
-0.000276651,1.30952381
-0.000257921,1.205555556
-0.000724093,1.198895028
-0.000629146,1.314285714
-0.001398742,1.225274725
-0.000905508,1.240437158
-0.000588543,1.420212766
-0.000228835,1.48
-0.000101225,1.404255319
-0.000763296,1.527918782
-0.000680634,1.20212766
-0.000484101,1.184782609
0.000338463,1.217391304
0.000430315,1.142011834
0.000314228,1.218934911
0.000907568,1.283236994
0.0007471,1.189944134
0.00087508,1.16091954
0.000589978,1.391534392
0.000252994,1.333333333
0.001039336,1.217877095
0.000431114,1.346153846
-0.000200283,1.234636872
-0.000977782,1.221621622
-0.001140701,1.396551724
-0.000744481,1.174603175
-0.000298679,1.175438596
-0.00067096,1.295081967
-0.00023266,1.100558659
0.000374787,1.230337079
0.000616095,1.329268293
-0.000585349,1.366492147
-0.000884647,1.304812834
-0.000652777,1.276243094
-0.000883191,1.313131313
-0.000343658,1.131979695
0.000291835,1.04
-0.000682639,1.101190476
-0.00101646,1.141732283
-0.000917357,1.134328358
-0.001808452,1.083969466
-0.001961176,0.950413223
-0.001415212,1.030927835
-0.001104436,0.774193548
-0.000510118,0.838235294
0.000247413,0.833333333
0.000890715,0.586956522
0.000417039,1.04
-0.000156048,0.896551724
-0.000709016,1.153846154
-0.000927275,1.25
-0.001433081,0.962962963
-0.001219978,1.347826087
-0.000553238,1.1
-0.000331681,1.4
-0.000791218,1.136363636
-5.49E-05,0.714285714
0.000844791,1.375
1.10E-05,1.222222222
-0.000499999,1.5
-0.000847613,0.9375
-0.000962084,1.4375
-0.000607396,1.090909091
-0.000812774,1.555555556
-0.000386631,1.19047619
-0.000817777,1.166666667
-0.000683962,1.333333333
-0.00021704,1.523809524
-0.000262971,1.117647059
-0.000794733,1.157894737
-0.001751542,1.736842105
-0.001791769,1.238095238
-0.001295951,1.181818182
-0.001049217,1.523809524
-0.000158612,1.142857143
-8.46E-05,0.789473684
0.000421311,1.6
0.00014677,1.555555556
-4.47E-05,0.913043478
0.000829721,1.47826087
0.001374697,1
0.000650648,1.066666667
0.00069398,0.928571429
0.000924538,1.166666667
0.000148023,1.318181818
0.000331331,1.25
-9.24E-05,1.333333333
-0.000445776,0.909090909
-0.00136454,1.411764706
-0.001399613,2.138888889
-0.001441389,1.615384615
-0.000705112,1.777777778
0.000176273,1.452054795
0.00039708,1.92
0.0008445,1.41509434
-0.000560617,1.605839416
0.000106354,1.335443038
0.000807611,1.218181818
-0.000459293,1.154761905
-0.001110353,1.302702703
-0.001576414,1.158469945
-0.000869415,1.303370787
-0.001187751,1.296296296
-0.000922632,1.168478261
-0.001189778,1.307692308
0.000131327,1.268571429
-0.000321622,1.289772727
-3.14E-05,1.480874317
0.001012984,1.309782609
0.001555512,1.31
0.000202283,1.357894737
-0.000923144,1.061452514
-0.000448021,1.278409091
-2.71E-05,1.204678363
0.000508137,1.255319149
0.000159738,1.142857143
0.000217636,1.288135593
0.000687921,1.195767196
0.00016056,1.429319372
1.65E-05,1.295857988
-0.000133587,1.240223464
-0.001198015,1.135294118
-0.000684599,1.166666667
-0.000328753,1.231182796
-0.000473765,1.354166667
-0.000407734,1.245714286
-0.001219192,1.028735632
-0.001498883,1.19047619
-0.000276,1.260869565
-6.17E-05,1.274853801
0.000138904,1.150537634
-0.000201289,1.300546448
0.000453712,1.22513089
0.000284427,1.388601036
-2.18E-05,1.338797814
-0.000320121,1.209183673
5.78E-06,1.172413793
9.68E-05,1.129533679
-0.000765611,1.042168675
-0.001290906,1.300546448
-0.000234109,1.187134503
0.000139186,1.097560976
-0.000267207,1.134408602
-0.000395704,1.365168539
-0.001184246,1.259668508
-0.001016189,1.171122995
-0.00104002,1.252747253
-0.00147775,1.337209302
-0.00132857,1.288888889
-0.001566455,1.32183908
-0.001070391,1.302702703
-0.000963573,1.424870466
0.00094732,1.15
0.000365324,1.362637363
0.000399588,1.083333333
0.00020856,1.313609467
0.000117136,1.272222222
0.00036062,1.438202247
-0.000227797,1.468085106
-0.001138847,1.522167488
-0.000354586,1.291457286
-0.000208684,1.067039106
-0.000308049,1.26344086
-0.000359351,1.228395062
-0.001158587,1.291428571
-0.001107496,1.220338983
-0.001739734,1.158469945
-0.001232771,1.303867403
-0.000407387,1.424242424
0.000284868,1.136612022
-0.000102403,1.205555556
-0.000244473,1.325714286
-6.87E-05,1.108108108
0.000413482,1.171428571
0.00015374,1.125
-0.000964829,1.162921348
-0.00055562,1.321212121
0.000332872,1.145251397
0.000864881,1.357954545
0.000256615,1.205555556
3.11E-06,1.420454545
-0.000426485,1.325966851
-0.000734852,1.439790576
-0.0011166,1.423076923
-0.001836677,1.302083333
-0.001410729,1.455813953
-0.001304521,1.088888889
-0.000972582,1.169312169
-0.000909114,1.313953488
-0.000698682,1.257142857
-0.000824442,1.10326087
-0.000203723,1.305389222
9.66E-05,1.233695652
0.000273074,1.179347826
0.00077883,1.282352941
0.000915765,1.217142857
9.89E-05,1.258426966
-0.00063927,1.284916201
-0.000878566,1.201149425
-0.000555279,1.305699482
-0.000859459,1.087431694
-0.001149903,1.157068063
-0.001414067,1.274285714
-0.001718215,1.160714286
-0.000999642,1.324742268
-0.000666391,1.277108434
-8.45E-05,1.195530726
-0.000347485,1.1875
-0.000349903,1.444444444
-0.000400317,1.293838863
-0.00097837,1.326829268
-0.001284146,1.237288136
-0.000819999,1.287292818
0.000152375,1.28021978
0.000391222,1.25
0.000798874,1.305882353
0.000995153,1.178378378
0.00028814,1.040935673
-0.000590368,1.290697674
-0.00102818,1.264864865
-0.001332961,1.270114943
-0.00102275,1.25136612
-0.001479335,1.395721925
-0.001278364,1.357894737
0.000123815,1.119760479
0.000156001,1.335135135
-0.000364629,1.194444444
-0.000657056,1.388571429
-0.000595599,1.289617486
-0.000581029,1.262569832
-0.000634842,1.162011173
-0.001047421,1.331395349
0.000329052,1.397790055
-0.000165182,1.492146597
-0.000883242,1.502617801
-0.00197281,1.310880829
-0.002254722,1.211111111
-0.000919333,1.251308901
-0.00051589,1.251396648
-4.16E-05,1.260869565
1.19E-05,1.315217391
-0.000618961,1.086486486
-4.68E-05,1.219653179
0.000475062,1.25
-0.000639733,1.346368715
-0.00038122,1.245714286
-0.000163168,1.289617486
-0.000409287,1.340782123
-0.000841669,1.312138728
-0.000934144,1.375634518
-0.000624558,1.225433526
-0.000851653,1.320224719
-0.000391102,1.373626374
-0.000704319,1.141242938
-0.002004442,1.167597765
-0.000534984,1.340909091
-0.000643765,1.265536723
-0.000421887,1.308900524
-7.76E-05,1.413407821
-5.07E-05,1.435
-0.000617389,1.297435897
0.00102748,1.050847458
0.001046944,1.110497238
0.000944099,1.24260355
0.000891957,1.053571429
0.000584152,1.355191257
0.00019068,1.27388535
-0.000569063,1.282608696
-0.000561042,1.251428571
-0.00031417,1.22826087
-0.000538257,1.162162162
-4.21E-05,1.296511628
0.000407138,1.338709677
0.000999781,1.225433526
0.000112072,1.164705882
0.000273976,1.443850267
0.000145362,1.387978142
0.000919322,1.252631579
0.000972738,1.54787234
-0.000322583,1.302702703
-0.001054003,1.336956522
-0.002199415,1.32
-0.001815735,1.289772727
-0.001102256,1.581151832
-0.000829054,1.242009132
-0.000488145,0.751037344
-0.000524904,0
-6.62E-05,0
0,0.73476298
6.63E-05,1.19047619
-6.97E-05,0.932038835
-0.000135944,1.194244604
0.000265886,1.3125
-0.000540393,1.32183908
-0.000823445,1.291428571
-0.000659205,1.347150259
-0.000545478,1.226315789
-0.000442062,1.274725275
-0.001342026,1.423529412
-0.00249366,1.317460317
-0.001795029,1.418079096
-0.001798655,1.224043716
-0.002808623,1.234042553
-0.002373693,1.163043478
-0.00223817,1.229411765
-0.001399109,1.307692308
-0.000302138,1.216374269
0.000289968,1.336842105
0.000610326,1.572972973
0.000157011,1.425742574
0.00029255,1.484042553
-0.000654396,1.43
9.32E-05,1.225806452
-0.000504569,1.171270718
-0.000530414,1.207317073
-0.000418343,1.289473684
-0.001618109,1.251428571
-0.001175076,1.376344086
-0.001157911,1.355555556
-0.000390885,1.155555556
-0.000544864,1.212290503
-0.000106148,1.207650273
0.000304334,1.329479769
-0.000918406,1.261363636
-0.000113583,1.206896552
-0.000253775,1.185393258
0.000548149,1.244318182
0.000444504,1.192982456
-0.000403028,1.347560976
-0.000693829,1.173684211
-0.000540382,1.168478261
-0.000781572,1.287356322
-0.000416398,1.233918129
-0.000932215,1.532608696
-0.000875049,1.365591398
-0.000749473,1.543589744
-0.000967375,1.227722772
-0.001698631,1.234285714
-0.001314997,1.313513514
-0.000924116,1.256097561
-0.001028464,1.262886598
-0.000349063,1.435483871
-0.000818073,1.283333333
-0.000326718,1.284974093
-0.000766572,1.382352941
-9.95E-05,1.417647059
0.00055945,1.187845304
0.000969058,1.238888889
0.000710486,1.18128655
0.000342363,1.342541436
-0.000538511,1.497206704
-0.000853007,1.197802198
-0.001285101,1.237569061
-0.000701327,1.274725275
2.84E-05,1.259887006
0.000193671,1.126436782
0.000468853,1.24852071
0.000650717,1.389534884
-0.000420034,1.360655738
-0.001279124,1.537313433
-0.001458075,1.5
-0.001333228,1.318918919
-0.001704164,1.294736842
-0.001818656,1.050561798
-0.001387031,1.403726708
-0.00019865,1.260115607
-0.000192119,1.333333333
-0.000438825,1.315789474
-0.000876155,1.423076923
-0.000144952,1.157894737
0.000592653,1.299465241
-4.28E-05,1.265536723
0.000610196,1.094972067
0.000276323,1.183908046
-0.000165336,1.380681818
-0.000970927,1.320224719
-0.001241869,1.161111111
-0.001259014,1.261363636
-0.000327159,1.340659341
-0.00080431,1.231578947
0.000141056,1.264705882
-0.000211429,1.288888889
-0.000780218,1.375690608
-0.000855601,1.616666667
-0.001288995,1.47804878
-0.000164942,1.40625
0.000407257,1.335
-0.00018143,1.032608696
-0.000302501,0.8375
-0.000442454,1.100775194
-0.000253718,1.136363636
-0.000263057,0.9375
-0.000795912,1.016949153
0.000556388,0.926315789
0.000623206,1.095238095
0.000375605,0.985714286
1.02E-05,0.909090909
-0.000661469,0.822222222
-0.000222179,0.47826087
0.000318436,1
0.00019913,1.257142857
-0.000473821,0.958333333
-0.001013673,1.32
-0.000657357,1.142857143
-0.00021501,1.458333333
-0.000515875,1.111111111
-0.000450449,0.84
-0.000415359,1.96
-0.000970958,1.703703704
-0.001700256,1.888888889
-0.001433764,1.346153846
-0.00105882,1.222222222
-0.000492778,0.730769231
-0.001375232,1.722222222
-0.001430556,1.153846154
-0.001534622,1.25
-0.001099676,1.090909091
-0.000718501,1.105263158
0.000142214,1.125
-0.001008517,1.583333333
-0.00135943,1.4
-0.000988087,1.476190476
-0.000566878,1.727272727
-0.00062718,1.5
-0.00065569,1.272727273
-0.000877173,1.363636364
-0.000952989,1.411764706
-0.001334244,1.363636364
-0.001042736,1.409090909
-0.001064979,0.961538462
-0.000917309,1.142857143
-0.00052336,1.333333333
0.000187968,0.95
-2.20E-05,1.166666667
-0.000549632,1.277777778
-0.000710126,1.652173913
-0.000122628,1.947368421
-0.000595555,2.307692308
-0.000591154,1.066666667
-0.000379276,1.791666667
-0.001009,1.795454545
0.000188899,1.673076923
5.50E-05,1.95
0.000313305,1.82278481
4.63E-05,1.482142857
0.000311184,1.5
-0.000686116,1.391608392
-0.000593076,1.357575758
-0.000251356,1.195530726
0.00040489,1.114754098
0.00059082,1.224719101
0.000697913,1.110429448
0.000346049,1.267045455
0.000352594,1.18079096
0.000817823,1.137362637
1.41E-05,1.222857143
-0.000361433,1.402173913
-0.000779014,1.502923977
-0.000702437,1.207446809
