year,popsize,propmig,He,Ho,meanRRS,nadults,k,allele,nSNP,nMicro,sex,maxage,broodsize,sexratio,maturity,years,r0,ratemort,plotit,V21
45,73,0.232876712328767,0.436930005629574,0.367123287671233,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
46,74,0.216216216216216,0.435637326515705,0.363513513513514,NA,65,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
47,76,0.25,0.438495498614958,0.353947368421053,NA,71,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
48,76,0.25,0.442486149584488,0.35,NA,68,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
49,76,0.25,0.445039819944598,0.351315789473684,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
50,77,0.25974025974026,0.446685781750717,0.361038961038961,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
51,77,0.25974025974026,0.446221959858324,0.367532467532468,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
52,80,0.2625,0.4368984375,0.35125,NA,73,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
53,79,0.253164556962025,0.429306200929338,0.374683544303797,NA,72,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
54,80,0.2375,0.412890625,0.3575,NA,72,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
55,82,0.24390243902439,0.410596371207615,0.367073170731707,NA,73,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
56,85,0.247058823529412,0.41842214532872,0.371764705882353,NA,78,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
57,82,0.231707317073171,0.41745240928019,0.376829268292683,NA,76,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
58,79,0.189873417721519,0.405143406505368,0.369620253164557,NA,72,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
59,72,0.138888888888889,0.394569830246914,0.345833333333333,NA,67,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
60,72,0.138888888888889,0.379967206790123,0.331944444444444,NA,65,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
61,72,0.138888888888889,0.378867669753086,0.356944444444444,NA,65,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
62,73,0.150684931506849,0.381619440795646,0.338356164383562,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
63,75,0.186666666666667,0.417377777777778,0.361333333333333,NA,67,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
64,76,0.210526315789474,0.441222299168975,0.381578947368421,NA,67,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
65,72,0.180555555555556,0.439795524691358,0.380555555555556,NA,65,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
66,76,0.223684210526316,0.449497922437673,0.389473684210526,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
67,73,0.191780821917808,0.461568774629386,0.413698630136986,NA,65,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
68,77,0.220779220779221,0.471580367684264,0.428571428571429,NA,70,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
69,78,0.217948717948718,0.475484878369494,0.444871794871795,NA,70,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
70,77,0.207792207792208,0.477989542924608,0.441558441558442,NA,70,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
71,78,0.217948717948718,0.480046022353715,0.461538461538462,NA,71,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
72,79,0.240506329113924,0.477591732094216,0.484810126582278,NA,73,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
73,79,0.265822784810127,0.474731613523474,0.470886075949367,NA,73,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
74,76,0.236842105263158,0.479709141274238,0.45,NA,70,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
75,70,0.171428571428571,0.483438775510204,0.458571428571429,NA,63,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
76,68,0.191176470588235,0.475994809688581,0.435294117647059,NA,62,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
77,67,0.17910447761194,0.472755624860771,0.441791044776119,NA,62,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
78,63,0.174603174603175,0.476706979087931,0.452380952380952,NA,58,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
79,65,0.2,0.472165680473373,0.44,NA,56,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
80,64,0.1875,0.46575927734375,0.4234375,NA,57,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
81,69,0.246376811594203,0.464104179794161,0.426086956521739,NA,62,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
82,71,0.23943661971831,0.467238643126364,0.429577464788732,NA,63,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
83,75,0.266666666666667,0.4576,0.442666666666667,NA,68,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
84,72,0.25,0.449527391975309,0.420833333333333,NA,67,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
85,75,0.266666666666667,0.446906666666667,0.430666666666667,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
86,76,0.25,0.428886772853186,0.398684210526316,NA,68,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
87,78,0.243589743589744,0.421309993425378,0.398717948717949,NA,71,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
88,75,0.226666666666667,0.42592,0.410666666666667,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
89,70,0.185714285714286,0.402561224489796,0.407142857142857,NA,64,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
90,74,0.202702702702703,0.406893718042367,0.390540540540541,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
91,74,0.22972972972973,0.413842220598977,0.386486486486486,NA,67,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
92,76,0.25,0.417477493074792,0.393421052631579,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
93,79,0.265822784810127,0.420926133632431,0.40253164556962,NA,72,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
94,74,0.216216216216216,0.413760043827611,0.398648648648649,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
95,73,0.219178082191781,0.426402702195534,0.427397260273973,NA,67,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
96,72,0.236111111111111,0.426765046296296,0.420833333333333,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
97,74,0.27027027027027,0.434925127830533,0.412162162162162,NA,67,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
98,70,0.242857142857143,0.437418367346939,0.427142857142857,NA,65,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
99,72,0.291666666666667,0.455922067901235,0.444444444444444,NA,65,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
100,68,0.264705882352941,0.456887975778547,0.469117647058824,NA,63,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,1
1,951,0.0010515247108307,0.42219994228224,0.1801261829653,NA,592,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
2,913,0.00657174151150055,0.424969438642752,0.183899233296824,NA,902,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
3,878,0.00683371298405467,0.424882732032316,0.184054669703872,NA,865,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
4,847,0.0118063754427391,0.429797437723809,0.190909090909091,NA,834,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
5,817,0.0122399020807834,0.432698216749639,0.198531211750306,NA,801,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
6,794,0.0151133501259446,0.438630011611012,0.203904282115869,NA,774,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
7,775,0.0193548387096774,0.444696441207076,0.214709677419355,NA,754,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
8,675,0.0222222222222222,0.447366145404664,0.227259259259259,NA,652,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
9,426,0.0375586854460094,0.465592970971368,0.273943661971831,NA,402,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
10,158,0.113924050632911,0.478703332799231,0.44620253164557,NA,147,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
11,163,0.110429447852761,0.47927283676465,0.45398773006135,NA,151,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
12,169,0.118343195266272,0.474213087777039,0.460355029585799,NA,156,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
13,170,0.117647058823529,0.476145328719723,0.474117647058824,NA,157,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
14,161,0.0869565217391304,0.479856101230662,0.480124223602484,NA,149,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
15,151,0.0728476821192053,0.485274768650498,0.497350993377483,NA,138,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
16,144,0.0833333333333333,0.487492766203704,0.475694444444444,NA,131,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
17,132,0.0909090909090909,0.479132231404959,0.496969696969697,NA,120,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
18,115,0.0869565217391304,0.476661625708885,0.489565217391304,NA,106,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
19,118,0.11864406779661,0.473412812410227,0.477966101694915,NA,108,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
20,116,0.112068965517241,0.470567033293698,0.456034482758621,NA,105,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
21,111,0.108108108108108,0.468955441928415,0.463063063063063,NA,102,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
22,109,0.128440366972477,0.471294503829644,0.426605504587156,NA,100,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
23,110,0.145454545454545,0.472227272727273,0.417272727272727,NA,98,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
24,104,0.134615384615385,0.474241863905325,0.401923076923077,NA,95,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
25,100,0.14,0.471855,0.401,NA,91,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
26,96,0.135416666666667,0.471343315972222,0.385416666666667,NA,88,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
27,94,0.138297872340426,0.472170665459484,0.395744680851064,NA,87,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
28,96,0.166666666666667,0.479692925347222,0.390625,NA,87,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
29,94,0.202127659574468,0.47735966500679,0.398936170212766,NA,85,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
30,90,0.188888888888889,0.483364197530864,0.394444444444444,NA,83,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
31,90,0.177777777777778,0.486839506172839,0.422222222222222,NA,80,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
32,85,0.188235294117647,0.49080276816609,0.429411764705882,NA,79,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
33,83,0.180722891566265,0.482900275802003,0.43855421686747,NA,76,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
34,79,0.126582278481013,0.479450408588367,0.441772151898734,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
35,81,0.148148148148148,0.485992988873647,0.446913580246914,NA,73,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
36,82,0.182926829268293,0.486198691255205,0.446341463414634,NA,76,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
37,79,0.20253164556962,0.488519468033969,0.429113924050633,NA,72,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
38,77,0.155844155844156,0.492502951593861,0.435064935064935,NA,69,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
39,77,0.168831168831169,0.491162084668578,0.433766233766234,NA,70,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
40,71,0.169014084507042,0.484249156913311,0.436619718309859,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
41,71,0.154929577464789,0.481571116841896,0.428169014084507,NA,63,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
42,73,0.178082191780822,0.479958716457121,0.421917808219178,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
43,71,0.211267605633803,0.487343780995834,0.436619718309859,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
44,70,0.214285714285714,0.488857142857143,0.425714285714286,NA,63,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
45,72,0.222222222222222,0.488541666666667,0.416666666666667,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
46,69,0.173913043478261,0.486137366099559,0.446376811594203,NA,63,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
47,68,0.161764705882353,0.482926038062284,0.442647058823529,NA,59,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
48,70,0.185714285714286,0.484214285714286,0.464285714285714,NA,64,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
49,71,0.183098591549296,0.480648680817298,0.435211267605634,NA,64,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
50,65,0.123076923076923,0.48396449704142,0.453846153846154,NA,59,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
51,63,0.126984126984127,0.487540942302847,0.455555555555556,NA,58,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
52,69,0.188405797101449,0.49043268220962,0.459420289855072,NA,63,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
53,73,0.219178082191781,0.495393131919685,0.475342465753425,NA,65,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
54,76,0.236842105263158,0.495264889196676,0.469736842105263,NA,67,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
55,79,0.265822784810127,0.496434866207339,0.449367088607595,NA,72,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
56,77,0.233766233766234,0.495994265474785,0.448051948051948,NA,68,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
57,77,0.220779220779221,0.490858492157193,0.444155844155844,NA,70,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
58,78,0.230769230769231,0.493121301775148,0.452564102564103,NA,72,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
59,83,0.240963855421687,0.488946146029903,0.439759036144578,NA,74,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
60,83,0.228915662650602,0.488670344026709,0.444578313253012,NA,77,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
61,83,0.240963855421687,0.486050224996371,0.426506024096386,NA,77,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
62,81,0.246913580246914,0.479713458314281,0.419753086419753,NA,75,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
63,80,0.2375,0.4823046875,0.41625,NA,72,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
64,78,0.205128205128205,0.481632149901381,0.426923076923077,NA,71,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
65,74,0.202702702702703,0.485555149744339,0.427027027027027,NA,68,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
66,73,0.191780821917808,0.486094952148621,0.432876712328767,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
67,74,0.202702702702703,0.489481373265157,0.456756756756757,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
68,65,0.153846153846154,0.48705325443787,0.473846153846154,NA,60,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
69,69,0.188405797101449,0.48517118252468,0.455072463768116,NA,61,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
70,73,0.191780821917808,0.480531056483393,0.46986301369863,NA,64,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
71,75,0.226666666666667,0.483315555555556,0.465333333333333,NA,70,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
72,75,0.213333333333333,0.475546666666667,0.486666666666667,NA,67,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
73,78,0.256410256410256,0.477103879026956,0.47948717948718,NA,72,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
74,75,0.253333333333333,0.479768888888889,0.48,NA,71,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
75,72,0.263888888888889,0.483564814814815,0.472222222222222,NA,66,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
76,71,0.253521126760563,0.478377306090062,0.450704225352113,NA,65,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
77,67,0.208955223880597,0.477300066830029,0.438805970149254,NA,62,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
78,62,0.193548387096774,0.472606659729448,0.445161290322581,NA,58,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
79,56,0.142857142857143,0.480707908163265,0.453571428571429,NA,49,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
80,58,0.189655172413793,0.487068965517241,0.427586206896552,NA,53,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
81,55,0.181818181818182,0.479884297520661,0.427272727272727,NA,48,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
82,56,0.214285714285714,0.482908163265306,0.421428571428571,NA,51,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
83,56,0.196428571428571,0.482429846938775,0.414285714285714,NA,51,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
84,55,0.181818181818182,0.484809917355372,0.423636363636364,NA,51,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
85,57,0.245614035087719,0.478116343490305,0.421052631578947,NA,53,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
86,56,0.25,0.470870535714286,0.426785714285714,NA,52,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
87,54,0.203703703703704,0.456052812071331,0.416666666666667,NA,49,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
88,51,0.156862745098039,0.456093810073049,0.415686274509804,NA,45,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
89,52,0.173076923076923,0.443657544378698,0.394230769230769,NA,48,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
90,50,0.16,0.44794,0.41,NA,44,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
91,49,0.163265306122449,0.445064556434819,0.404081632653061,NA,45,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
92,46,0.130434782608696,0.437145557655955,0.421739130434783,NA,41,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
93,48,0.1875,0.441015625,0.425,NA,45,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
94,50,0.22,0.4406,0.412,NA,45,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
95,53,0.226415094339623,0.440797436810253,0.418867924528302,NA,46,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
96,58,0.293103448275862,0.457178953626635,0.432758620689655,NA,53,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
97,57,0.315789473684211,0.46605109264389,0.424561403508772,NA,53,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
98,60,0.333333333333333,0.465444444444444,0.43,NA,55,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
99,56,0.285714285714286,0.467171556122449,0.441071428571429,NA,51,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
100,59,0.288135593220339,0.465728239011778,0.43728813559322,NA,53,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,2
1,951,0.00210304942166141,0.421618010152576,0.18286014721346,NA,600,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
2,913,0.00657174151150055,0.425047836471846,0.186637458926616,NA,901,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
3,878,0.010250569476082,0.427384081132829,0.191457858769932,NA,866,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
4,844,0.00947867298578199,0.428641118797871,0.194075829383886,NA,830,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
5,817,0.00979192166462668,0.431624191559711,0.197062423500612,NA,798,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
6,792,0.0101010101010101,0.430287566319763,0.203030303030303,NA,775,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
7,769,0.0156046814044213,0.435703994683451,0.211313394018205,NA,747,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
8,664,0.016566265060241,0.441075332958339,0.223644578313253,NA,640,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
9,419,0.0262529832935561,0.457213731979198,0.266825775656325,NA,396,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
10,156,0.0769230769230769,0.456439020381328,0.408974358974359,NA,144,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
11,162,0.0802469135802469,0.455546029568663,0.394444444444444,NA,149,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
12,165,0.0727272727272727,0.444784205693297,0.378787878787879,NA,152,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
13,168,0.0892857142857143,0.435041099773243,0.372619047619048,NA,154,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
14,166,0.102409638554217,0.43162287705037,0.368674698795181,NA,152,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
15,155,0.0709677419354839,0.401290322580645,0.345806451612903,NA,143,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
16,148,0.0810810810810811,0.370334185536888,0.32027027027027,NA,134,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
17,135,0.0962962962962963,0.344230452674897,0.288888888888889,NA,125,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
18,124,0.112903225806452,0.313647892819979,0.233064516129032,NA,113,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
19,119,0.100840336134454,0.307453569663159,0.221008403361345,NA,110,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
20,116,0.120689655172414,0.293177764565993,0.217241379310345,NA,108,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
21,113,0.132743362831858,0.290191087790743,0.204424778761062,NA,104,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
22,109,0.128440366972477,0.286903459304772,0.209174311926606,NA,99,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
23,100,0.11,0.26718,0.194,NA,93,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
24,93,0.0967741935483871,0.264695340501792,0.196774193548387,NA,85,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
25,91,0.131868131868132,0.274513947590871,0.19010989010989,NA,82,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
26,93,0.172043010752688,0.315556711758585,0.194623655913978,NA,84,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
27,90,0.188888888888889,0.336401234567901,0.214444444444444,NA,82,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
28,90,0.188888888888889,0.325092592592593,0.214444444444444,NA,81,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
29,87,0.183908045977011,0.334931959307703,0.227586206896552,NA,81,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
30,86,0.197674418604651,0.329509194159005,0.226744186046512,NA,79,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
31,84,0.202380952380952,0.345911281179138,0.236904761904762,NA,76,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
32,80,0.1625,0.34796875,0.2575,NA,73,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
33,76,0.131578947368421,0.332565789473684,0.260526315789474,NA,70,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
34,71,0.0985915492957746,0.333763142233684,0.287323943661972,NA,64,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
35,71,0.126760563380282,0.308123388216624,0.271830985915493,NA,64,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
36,70,0.128571428571429,0.299683673469388,0.261428571428571,NA,64,1000,1,10,100,0,9,2,0.5,1,100,0.1,0.0555555555555556,1,3
