year,popsize,propmig,He,Ho,meanRRS,k,allele,nSNP,nMicro,sex,maxage,broodsize,sexratio,maturity,years,r0,ratemort
18,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
19,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
20,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
21,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
22,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
23,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
24,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
25,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
26,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
27,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
28,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
29,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
30,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
31,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
32,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
33,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
34,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
35,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
36,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
37,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
38,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
39,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
40,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
41,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
42,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
43,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
44,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
45,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
46,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
47,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
48,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
49,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
50,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
51,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
52,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
53,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
54,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
55,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
56,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
57,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
58,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
59,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
60,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
61,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
62,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
63,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
64,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
65,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
66,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
67,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
68,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
69,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
70,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
71,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
72,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
73,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
74,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
75,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
76,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
77,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
78,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
79,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
80,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
81,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
82,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
83,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
84,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
85,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
86,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
87,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
88,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
89,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
90,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
91,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
92,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
93,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
94,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
95,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
96,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
97,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
98,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
99,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
100,58,0.793103448275862,0.412618906064209,0.412068965517241,NA,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556
