year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,deltaK,propMigSNPs,Ho_allSNPs,project,group,k,nSNP,miggy,LBhet,LBp,maxage,broodsize,maturity,years,r0,nSNP.mig,nSNP.cons
319,712,0,0.0726762468294866,0.0728013278855976,0.00014695647152093,469,0.492977528089888,0,0.281410619956766,1,1,243,0.489040951581044,NA,1000,0,0.0728013278855976,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
320,710,0,0.0727029792068673,0.0726453265044814,0.000755635710019765,465,0.494366197183099,0,0.281253353499639,1,1,245,0.488990377068662,NA,1000,0,0.0726453265044814,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
321,689,0,0.0727270764397308,0.0726969257157936,0.000669126771087119,444,0.51088534107402,0,0.279881242896181,1,1,245,0.488378111513304,NA,1000,0,0.0726969257157936,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
322,690,0,0.0730315546772068,0.0728945981554677,0.0010156455174421,441,0.497101449275362,0,0.27929618481862,1,1,249,0.488165288865395,NA,1000,0,0.0728945981554677,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
323,705,0,0.0731633016447865,0.0731966473243069,0.000455791489192182,461,0.486524822695035,0,0.280182863693615,1,1,244,0.488531049260722,NA,1000,0,0.0731966473243069,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
324,719,0,0.0733102039876052,0.0734732583133139,1.53572153896006e-05,477,0.482614742698192,0,0.28063534148882,1,1,242,0.488736540119882,NA,1000,0,0.0734732583133139,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
325,735,0,0.0733162007412736,0.0735040197897341,-8.32801873142386e-05,496,0.469387755102041,0,0.281532276695025,1,1,239,0.489132965717982,NA,1000,0,0.0735040197897341,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
326,711,0,0.0734102548747638,0.0735864978902954,-2.09549628536563e-05,492,0.49789029535865,0,0.280458794345545,1,1,219,0.4886402526705,NA,1000,0,0.0735864978902954,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
327,716,0,0.0732886858740648,0.0736211274758761,-0.000547202888169233,473,0.46927374301676,0,0.280720302309953,1,1,243,0.488732275435419,NA,1000,0,0.0736211274758761,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
328,708,0,0.0734866901926475,0.0736248073959938,0.000108136568987582,467,0.492937853107345,0,0.279954468695038,1,1,241,0.488421093185335,NA,1000,0,0.0736248073959938,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
329,718,0,0.0734461591066036,0.0733413522410737,0.000911770823187889,476,0.483286908077994,0,0.280264802347755,1,1,242,0.488556304602613,NA,1000,0,0.0733413522410737,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
330,714,0,0.0733636903959445,0.0732964094728801,0.000786791379824578,473,0.518207282913165,0,0.279792152889245,1,1,241,0.488300612383457,NA,1000,0,0.0732964094728801,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
331,702,0,0.0733766356309091,0.0734097384097384,0.000458050337651686,457,0.521367521367521,0,0.279375007509536,1,1,245,0.488069954891864,NA,1000,0,0.0734097384097384,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
332,708,0,0.0733776123051834,0.0737544940934771,-0.000681804898968257,466,0.53954802259887,0,0.279611442738445,1,1,242,0.488177271126687,NA,1000,0,0.0737544940934771,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
333,706,0,0.0732893144300828,0.0736621169199073,-0.000665363986329322,462,0.546742209631728,0,0.279751330485026,1,1,244,0.488230524684459,NA,1000,0,0.0736621169199073,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
334,698,0,0.073199917749593,0.0736207345662933,-0.000809624091787496,452,0.54297994269341,0,0.279205640466434,1,1,246,0.487961449890674,NA,1000,0,0.0736207345662933,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
335,704,0,0.0731847997790078,0.0734542871900827,-0.000321984264993223,458,0.53125,0,0.280174973442439,1,1,246,0.488409731763291,NA,1000,0,0.0734542871900827,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
336,708,0,0.073099406518503,0.0733204930662558,-0.000167168930268997,464,0.548022598870056,0,0.280391764438267,1,1,244,0.488486014616512,NA,1000,0,0.0733204930662558,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
337,725,0,0.0729348835801535,0.0730282131661442,0.000244373248201765,481,0.522758620689655,0,0.28144980738313,1,1,244,0.488920414890565,NA,1000,0,0.0730282131661442,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
338,717,0,0.0729447898922348,0.0731291999492836,-5.49435806301735e-05,475,0.509065550906555,0,0.281321397661001,1,1,242,0.488831856787075,NA,1000,0,0.0731291999492836,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
339,722,0,0.0728824298183995,0.0729085872576177,0.000472161105991928,479,0.50415512465374,0,0.28185032110539,1,1,243,0.489052617462404,NA,1000,0,0.0729085872576177,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
340,721,0,0.0727414440184595,0.0727840121044005,0.000417381198468914,480,0.50624133148405,0,0.282228093749518,1,1,241,0.489179565831916,NA,1000,0,0.0727840121044005,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
341,732,0,0.0726329659806884,0.0725981122702434,0.000675336113915093,491,0.494535519125683,0,0.283094391821333,1,1,241,0.489562506409077,NA,1000,0,0.0725981122702434,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
342,715,0,0.0726079479325506,0.0727730451366815,1.08317964440586e-05,475,0.521678321678322,0,0.281686357203428,1,1,240,0.488950160700953,NA,1000,0,0.0727730451366815,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
343,704,0,0.0727056394099831,0.0726988636363636,0.000588484875356628,462,0.518465909090909,0,0.280640053408928,1,1,242,0.488506738161123,NA,1000,0,0.0726988636363636,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
344,711,0,0.0727724763165131,0.073227208796829,-0.000948220348956184,465,0.50492264416315,0,0.28035108350055,1,1,246,0.488378173748843,NA,1000,0,0.073227208796829,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
345,709,0,0.0726338455022352,0.0731645082702911,-0.00119707419073029,467,0.516220028208745,0,0.280809177739596,1,1,242,0.488568190024845,NA,1000,0,0.0731645082702911,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
346,704,0,0.0724482957480278,0.0733522727272727,-0.00242034439137693,462,0.5,0,0.281262609412864,1,1,242,0.488723671551609,NA,1000,0,0.0733522727272727,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
347,699,0,0.0723584144043169,0.0729457666796723,-0.00136270080009254,451,0.515021459227468,0,0.28105102733242,1,1,248,0.48863709511076,NA,1000,0,0.0729457666796723,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
348,709,0,0.0722715481406878,0.0728875496858572,-0.00148283919114915,461,0.499294781382228,0,0.28201840843052,1,1,248,0.489046682360523,NA,1000,0,0.0728875496858572,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
349,685,0,0.0719958199933159,0.0724472461844725,-0.000890131801503669,439,0.51970802919708,0,0.28167420225042,1,1,246,0.488845830258434,NA,1000,0,0.0724472461844725,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
350,687,0,0.0721601958063887,0.0725340743681355,-0.000641606381033566,440,0.537117903930131,0,0.281407283404507,1,1,247,0.488771956895661,NA,1000,0,0.0725340743681355,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
0,1000,0,0.163580135454545,0.17996,0,263,0.517,0,0,2,1,0,0.363488730425986,-6.97458581883386e-05,1000,0,0.1636,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
1,881,0,0.163704707587027,0.179770611907956,0.000547807891994941,477,0.506242905788876,0,-0.000488957494893078,2,1,15,0.363492190296057,NA,1000,0,0.163676607161284,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
2,790,0,0.163661995455274,0.177110586881473,0.000724798903788587,664,0.510126582278481,0,-0.000396639947327555,2,1,126,0.363574408847267,NA,1000,0,0.163575373993096,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
3,765,0,0.164015239670834,0.173999524658348,0.000673741749112203,580,0.496732026143791,0,-0.000228768014179973,2,1,185,0.363625575089149,NA,1000,0,0.16394890077243,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
4,705,0,0.164281945759085,0.170597678916828,6.55988986799585e-05,500,0.482269503546099,0,-8.00804593163199e-07,2,1,205,0.36376373420389,NA,1000,0,0.164460348162476,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
5,680,0,0.164276013486946,0.167130347593583,0.000131969096510264,454,0.489705882352941,0,0.000324772349423524,2,1,226,0.363908637825335,NA,1000,0,0.16443449197861,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
6,696,0,0.163820662405866,0.164531217345873,0.000731600792772321,463,0.515804597701149,0,0.000629721343750981,2,1,233,0.364082933719829,NA,1000,0,0.163735632183908,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
7,709,0,0.163765597050434,0.164082959353763,0.000169233946393305,476,0.504936530324401,0,0.000855918913045054,2,1,233,0.364169204948418,NA,1000,0,0.163901782279779,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
8,706,0,0.163525841559671,0.163593741952099,0.000463739110959465,467,0.504249291784703,0,0.00109156964070965,2,1,239,0.364279686004287,NA,1000,0,0.163546227143961,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
9,706,0,0.163440821070126,0.163296420293587,0.000880744590643089,471,0.5,0,0.00139196304059721,2,1,235,0.364450417887421,NA,1000,0,0.163296420293587,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
10,709,0,0.163446017002288,0.163274778817797,0.000948831018791913,471,0.527503526093089,0,0.00165498769754055,2,1,238,0.364536514038305,NA,1000,0,0.163274778817797,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
11,707,0,0.163330637670758,0.163046161759033,0.00123571534231951,475,0.521923620933522,0,0.00200073164056152,2,1,232,0.364696701511021,NA,1000,0,0.163046161759033,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
12,734,0,0.163124976798402,0.162848649987615,0.00122281677913182,502,0.540871934604905,0,0.0023672184908059,2,1,232,0.364870638667013,NA,1000,0,0.162848649987615,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
13,727,0,0.163475223428868,0.163406277354008,0.000686514454792795,501,0.526822558459422,0,0.00266040640789422,2,1,226,0.364874252251672,NA,1000,0,0.163406277354008,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
14,723,0,0.163380669698657,0.16377090406136,-0.000491340262271958,493,0.520055325034578,0,0.00296252943465935,2,1,230,0.365027792872963,NA,1000,0,0.16377090406136,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
15,725,0,0.163659763485029,0.164547962382445,-0.00177194056121234,488,0.510344827586207,0,0.00311663789284861,2,1,237,0.36510190246657,NA,1000,0,0.164547962382445,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
16,726,0,0.163713832195323,0.16435261707989,-0.0011326142137548,499,0.504132231404959,0,0.00341707358250659,2,1,227,0.365285404549909,NA,1000,0,0.16435261707989,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
17,738,0,0.163720867542501,0.164464153732446,-0.00142288110610501,509,0.504065040650406,0,0.00374437532720725,2,1,229,0.365369054261064,NA,1000,0,0.164464153732446,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
18,725,0,0.163608294022268,0.164199373040752,-0.00100890900356593,495,0.496551724137931,0,0.00401418289073371,2,1,230,0.365487333510787,NA,1000,0,0.164199373040752,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
19,711,0,0.163369596551245,0.163915100370797,-0.000872714930444064,477,0.489451476793249,0,0.00426981185833689,2,1,234,0.365676473044174,NA,1000,0,0.163915100370797,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
20,714,0,0.163634171137261,0.164060351413293,-0.000572220663015345,477,0.507002801120448,0,0.00458260784608575,2,1,237,0.365798681486583,NA,1000,0,0.164060351413293,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
21,744,0,0.163644230415497,0.163875855327468,-9.98563162768371e-05,513,0.490591397849462,0,0.00479355580700647,2,1,231,0.365926543303967,NA,1000,0,0.163875855327468,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
22,746,0,0.163312804369261,0.163649768462101,-0.000377280629439026,518,0.479892761394102,0,0.00504861965112258,2,1,228,0.366069961765152,NA,1000,0,0.163649768462101,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
23,725,0,0.163396525348611,0.163740438871473,-0.000374426049766489,501,0.481379310344828,0,0.00521119622630196,2,1,224,0.36611890703805,NA,1000,0,0.163740438871473,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
24,713,0,0.1630096338397,0.16333035828127,-0.000304150119884085,486,0.482468443197756,0,0.00536420636155874,2,1,227,0.366184235351714,NA,1000,0,0.16333035828127,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
25,694,0,0.162871162983136,0.163235525281635,-0.000395303262398677,459,0.474063400576369,0,0.00569995167751429,2,1,235,0.36630262672641,NA,1000,0,0.163235525281635,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
26,731,0,0.162605217854937,0.162854122621564,-0.000136491216866799,502,0.482900136798906,0,0.00601328127224768,2,1,229,0.366497164403025,NA,1000,0,0.162854122621564,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
27,728,0,0.162758876597304,0.162975774225774,-5.11838727556271e-05,496,0.498626373626374,0,0.00644468637614756,2,1,232,0.366696339109433,NA,1000,0,0.162975774225774,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
28,703,0,0.162876354850975,0.163368679684469,-0.00072850220774007,474,0.486486486486487,0,0.00669125896490043,2,1,229,0.366772504855671,NA,1000,0,0.163368679684469,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
29,714,0,0.162114408151853,0.162575757575758,-0.000666607929379829,477,0.495798319327731,0,0.00695157712118391,2,1,237,0.366872002027861,NA,1000,0,0.162575757575758,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
30,721,0,0.161691274132598,0.162456184592107,-0.00145803355204314,487,0.497919556171983,0,0.00725372347228571,2,1,234,0.36705228243034,NA,1000,0,0.162456184592107,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
31,724,0,0.161476772374858,0.161877197388247,-0.000524016754086654,492,0.486187845303867,0,0.00749491972215562,2,1,232,0.367206133833074,NA,1000,0,0.161877197388247,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
32,725,0,0.161299359636796,0.161415673981191,0.000208623239225227,492,0.48,0,0.00773788686952485,2,1,233,0.367370769575494,NA,1000,0,0.161415673981191,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
33,723,0,0.161433774392745,0.161433421350434,0.000510761059343636,499,0.517289073305671,0,0.00801143842536676,2,1,224,0.367481788865987,NA,1000,0,0.161433421350434,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
34,718,0,0.161469660878146,0.161516839706255,0.000390153649935244,488,0.506963788300836,0,0.00833126452335858,2,1,230,0.367571830391479,NA,1000,0,0.161516839706255,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
35,733,0,0.16158138442169,0.16213444127496,-0.000930527687096824,505,0.510231923601637,0,0.00860135690383003,2,1,228,0.367662372647702,NA,1000,0,0.16213444127496,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
36,718,0,0.161523539861648,0.162161306659914,-0.00112667313328794,496,0.50974930362117,0,0.00896993553680283,2,1,222,0.367775733828877,NA,1000,0,0.162161306659914,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
37,703,0,0.16108252691767,0.161551791025475,-0.000675933633685978,471,0.519203413940256,0,0.00923620573447929,2,1,232,0.367941518727616,NA,1000,0,0.161551791025475,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
38,710,0,0.160981100431011,0.161359795134443,-0.000453948692323011,474,0.501408450704225,0,0.00965276264137092,2,1,236,0.368146353648699,NA,1000,0,0.161359795134443,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
39,731,0,0.160700887261948,0.161105583882602,-0.000545235499017775,495,0.500683994528044,0,0.00981662684941761,2,1,236,0.368239985872031,NA,1000,0,0.161105583882602,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
40,711,0,0.160569827060507,0.161016494054469,-0.000630148455198913,479,0.493670886075949,0,0.00997794877025187,2,1,232,0.368254064347332,NA,1000,0,0.161016494054469,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
41,714,0,0.160527548809185,0.160849248790425,-0.000313285788421604,486,0.491596638655462,0,0.0101586601099498,2,1,228,0.368357844322301,NA,1000,0,0.160849248790425,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
42,692,0,0.160878525199032,0.161047031003678,9.4943552679903e-05,457,0.466763005780347,0,0.0105037426292955,2,1,235,0.36846125671881,NA,1000,0,0.161047031003678,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
43,695,0,0.161100279959159,0.161300196206671,1.39830225257046e-05,455,0.479136690647482,0,0.0110004109210263,2,1,240,0.368626638768287,NA,1000,0,0.161300196206671,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
44,709,0,0.160745098418643,0.160909090909091,9.49883142544036e-05,472,0.475317348377997,0,0.0113293022570695,2,1,237,0.368785548644185,NA,1000,0,0.160909090909091,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
45,708,0,0.16046921654784,0.160686954288649,-4.19823974085521e-05,468,0.485875706214689,0,0.0116307124006797,2,1,240,0.368967649656552,NA,1000,0,0.160686954288649,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
46,728,0,0.160707926174101,0.160795454545455,0.000281132583215038,497,0.504120879120879,0,0.0119126319107319,2,1,231,0.369048809076959,NA,1000,0,0.160795454545455,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
47,741,0,0.160515718743931,0.160857563489142,-0.000392190073817677,512,0.500674763832659,0,0.0121879902088417,2,1,229,0.369158961138953,NA,1000,0,0.160857563489142,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
48,734,0,0.16079568993621,0.161080009908348,-0.000234585450632944,508,0.506811989100817,0,0.012354427073741,2,1,226,0.369211292573081,NA,1000,0,0.161080009908348,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
49,706,0,0.160648855985158,0.16082281740922,7.1412004963915e-05,478,0.508498583569405,0,0.0127943898895428,2,1,228,0.369396691870973,NA,1000,0,0.16082281740922,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
50,695,0,0.160404102930867,0.160285153695226,0.000818650472867352,456,0.505035971223022,0,0.0131501222596542,2,1,239,0.369544355766268,NA,1000,0,0.160285153695226,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
51,704,0,0.160521638269804,0.160458419421488,0.000676290308870651,475,0.484375,0,0.0133881343782719,2,1,229,0.369629379356356,NA,1000,0,0.160458419421488,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
52,697,0,0.160756318560661,0.160899960871266,0.000154312969339958,455,0.48206599713056,0,0.0136513756745187,2,1,242,0.369712636177218,NA,1000,0,0.160899960871266,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
53,723,0,0.160439380287265,0.160383503080599,0.000654168938355819,484,0.489626556016597,0,0.0138375518117051,2,1,239,0.36981484702216,NA,1000,0,0.160383503080599,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
54,718,0,0.160362997825337,0.160401367434794,0.000412298585313316,484,0.493036211699164,0,0.0141435114064785,2,1,234,0.369892177059135,NA,1000,0,0.160401367434794,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
55,729,0,0.160339985572674,0.160709564783639,-0.000452743311925381,492,0.502057613168724,0,0.0141068747451139,2,1,237,0.36992429024673,NA,1000,0,0.160709564783639,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
56,726,0,0.160612451783734,0.1610280490859,-0.000568062042956788,500,0.519283746556474,0,0.0144201897517323,2,1,226,0.370033024920884,NA,1000,0,0.1610280490859,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
57,729,0,0.160322473152326,0.160770669659559,-0.000657143976488272,503,0.510288065843621,0,0.014773641401269,2,1,226,0.370186661973688,NA,1000,0,0.160770669659559,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
58,703,0,0.160893659454714,0.161378507694297,-0.000716135590696712,469,0.514935988620199,0,0.0151476616523918,2,1,234,0.370225515246276,NA,1000,0,0.161378507694297,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
59,702,0,0.160581724912209,0.161020461020461,-0.000598673373483742,468,0.492877492877493,0,0.0154848289693571,2,1,234,0.370475612135687,NA,1000,0,0.161020461020461,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
60,721,0,0.160470616802235,0.161060395914765,-0.00101233289463627,490,0.461858529819695,0,0.0155395472396871,2,1,231,0.370524878453354,NA,1000,0,0.161060395914765,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
61,744,0,0.1604717267301,0.161047165200391,-0.00100944536918501,510,0.469086021505376,0,0.0158108709572269,2,1,234,0.370722945563802,NA,1000,0,0.161047165200391,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
62,730,0,0.160193914089288,0.160574097135741,-0.000481792335452172,504,0.487671232876712,0,0.0158843541019499,2,1,226,0.370832223477293,NA,1000,0,0.160574097135741,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
63,706,0,0.159964627536753,0.160437805820242,-0.000693450496094915,475,0.497167138810198,0,0.0161006662172941,2,1,231,0.370914394504608,NA,1000,0,0.160437805820242,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
64,723,0,0.159731986103002,0.160036464227336,-0.000279298531559464,490,0.475795297372061,0,0.0162881709386117,2,1,233,0.370970460646634,NA,1000,0,0.160036464227336,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
65,729,0,0.159912663699434,0.159741863075196,0.000952241580440477,499,0.500685871056241,0,0.0166439351031618,2,1,230,0.371187848817533,NA,1000,0,0.159741863075196,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
66,727,0,0.159633868030635,0.159763661373015,0.000170896367480882,496,0.515818431911967,0,0.0168782929858786,2,1,231,0.371288960448604,NA,1000,0,0.159763661373015,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
67,719,0,0.159191956804901,0.159444936148691,-0.000143569189601996,487,0.513212795549374,0,0.0171308432935305,2,1,232,0.371422897184255,NA,1000,0,0.159444936148691,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
68,737,0,0.159311433123359,0.159975329961761,-0.00123595663850588,505,0.510176390773406,0,0.0175126674745155,2,1,232,0.371581005189432,NA,1000,0,0.159975329961761,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
69,699,0,0.159070668556292,0.159647548445832,-0.000950916100058124,470,0.51931330472103,0,0.0176346912620999,2,1,229,0.371613090546453,NA,1000,0,0.159647548445832,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
70,706,0,0.159440354884625,0.159824877671903,-0.000468506795566247,471,0.531161473087819,0,0.0177523270939568,2,1,235,0.37158383837526,NA,1000,0,0.159824877671903,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
71,726,0,0.159523236773168,0.159745805159028,-6.97282733908966e-05,498,0.522038567493113,0,0.0182516145031495,2,1,228,0.371699998899923,NA,1000,0,0.159745805159028,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
72,726,0,0.159338373834651,0.159576759328825,-0.000111160614880228,498,0.502754820936639,0,0.0182630322820904,2,1,228,0.371763689212035,NA,1000,0,0.159576759328825,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
73,707,0,0.159039962796037,0.159421370708499,-0.000462737814673856,473,0.487977369165488,0,0.0185051906933524,2,1,234,0.371909294491053,NA,1000,0,0.159421370708499,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
74,716,0,0.159377999530431,0.159922549517522,-0.000892495675768908,474,0.476256983240223,0,0.0185894558721061,2,1,242,0.371897206414574,NA,1000,0,0.159922549517522,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
75,694,0,0.159874864948935,0.160197799318837,-0.000298044583508572,461,0.485590778097983,0,0.0188746168069686,2,1,233,0.371922993440721,NA,1000,0,0.160197799318837,end_10.2.23_LL10,04,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
