year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,deltaK,propMigSNPs,Ho_allSNPs,project,group,k,nSNP,miggy,LBhet,LBp,maxage,broodsize,maturity,years,r0,nSNP.mig,nSNP.cons
79,738,0,0.156741033008384,0.1569980290712,-0.000167520019393049,509,0.505420054200542,0,0.0206377163795023,2,1,229,0.372817747898436,NA,1000,0,0.1569980290712,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
80,732,0,0.156680238796185,0.157234227521113,-0.000945680575445876,504,0.504098360655738,0,0.0208481747334478,2,1,228,0.37290484366376,NA,1000,0,0.157234227521113,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
81,728,0,0.156913199266393,0.157523726273726,-0.00108736309066586,497,0.508241758241758,0,0.0213615960266793,2,1,231,0.373068864890384,NA,1000,0,0.157523726273726,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
82,702,0,0.156939739457546,0.157512302512302,-0.000947584370308277,471,0.50997150997151,0,0.0214909968333049,2,1,231,0.373070292818129,NA,1000,0,0.157512302512302,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
83,724,0,0.157044546626948,0.157547714716223,-0.000799420098564346,486,0.502762430939227,0,0.0216960976185343,2,1,238,0.373174814843692,NA,1000,0,0.157547714716223,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
84,715,0,0.157179837200308,0.157516846789574,-0.000355006505035909,483,0.507692307692308,0,0.0222480812819582,2,1,232,0.373410367992801,NA,1000,0,0.157516846789574,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
85,709,0,0.156535271510524,0.156903449160149,-0.000431046577489771,479,0.524682651622003,0,0.0223997022964803,2,1,230,0.373514562719113,NA,1000,0,0.156903449160149,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
86,711,0,0.156501616424172,0.157112901163534,-0.00106370973180555,475,0.49648382559775,0,0.0226733188075325,2,1,236,0.373688560488381,NA,1000,0,0.157112901163534,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
87,729,0,0.156244170438145,0.157002119965083,-0.00148010940385681,495,0.503429355281207,0,0.0228189012221489,2,1,234,0.373768434398246,NA,1000,0,0.157002119965083,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
88,720,0,0.156282931748036,0.156694444444444,-0.000557083140661028,487,0.508333333333333,0,0.0229220267950089,2,1,233,0.37378325174058,NA,1000,0,0.156694444444444,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
89,728,0,0.156338253093061,0.156441058941059,0.00024571017246429,496,0.538461538461538,0,0.023075764839261,2,1,232,0.373886193683943,NA,1000,0,0.156441058941059,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
90,715,0,0.155950135814599,0.156066115702479,0.000217843467079202,492,0.531468531468531,0,0.0236102645799107,2,1,223,0.374136068632347,NA,1000,0,0.156066115702479,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
91,718,0,0.155376881316168,0.155567232210686,2.10969394039671e-05,487,0.515320334261838,0,0.0236040155874802,2,1,231,0.374252757412824,NA,1000,0,0.155567232210686,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
92,725,0,0.155577067127878,0.155905956112853,-0.000347866070284121,496,0.507586206896552,0,0.0242098871744017,2,1,229,0.374533233618588,NA,1000,0,0.155905956112853,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
93,728,0,0.155726910452185,0.155869130869131,0.000141323732392578,496,0.512362637362637,0,0.0243051037809135,2,1,232,0.374565081807055,NA,1000,0,0.155869130869131,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
94,704,0,0.1555129988833,0.155683109504132,8.36897029987589e-05,474,0.521306818181818,0,0.0246063321531788,2,1,230,0.374674285787969,NA,1000,0,0.155683109504132,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
95,709,0,0.155771259958647,0.15596358507501,2.30152281667164e-05,468,0.488011283497884,0,0.0249234639834711,2,1,241,0.374778583447949,NA,1000,0,0.15596358507501,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
96,712,0,0.156064301705191,0.15622191011236,0.000111466859211775,478,0.498595505617978,0,0.0250492156823835,2,1,234,0.374827809370392,NA,1000,0,0.15622191011236,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
97,726,0,0.156108935299308,0.156392436764338,-0.000228300012166745,497,0.527548209366391,0,0.0249518965260283,2,1,229,0.37480144289849,NA,1000,0,0.156392436764338,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
98,727,0,0.155796565906163,0.155957233962736,9.34500390580728e-05,499,0.533700137551582,0,0.0250754952867452,2,1,228,0.374873265986671,NA,1000,0,0.155957233962736,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
99,727,0,0.156474507548309,0.156675003126172,-1.03309697335864e-05,497,0.526822558459422,0,0.025226817984486,2,1,230,0.374833026153752,NA,1000,0,0.156675003126172,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
100,687,0,0.15652523307097,0.156992192669049,-0.00065734083310712,504,0.528384279475983,0,0.0252585059646845,2,1,183,0.374794122665906,NA,910,0,0.156992192669049,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
101,612,0,0.156517544728329,0.156963755199049,-0.000502042746924089,485,0.52124183006536,0,0.0255177800817388,2,1,127,0.374845295652743,NA,820,0,0.156963755199049,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
102,531,0,0.156290481501149,0.15668378702277,-0.000266410343995036,386,0.510357815442561,0,0.0261142214438944,2,1,145,0.374991459502365,NA,730,0,0.15668378702277,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
103,481,0,0.156159964101752,0.156862596862597,-0.000817196476319155,360,0.490644490644491,0,0.0265497592579439,2,1,121,0.375101661991639,NA,640,0,0.156862596862597,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
104,418,0,0.155551095129773,0.155861244019139,6.06392031154812e-05,321,0.476076555023923,0,0.0262875419396797,2,1,97,0.375039158557372,NA,550,0,0.155861244019139,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
105,326,0,0.15566676304237,0.155677635248187,0.000656676300395165,255,0.503067484662577,0,0.0262504535931382,2,1,71,0.374856917181829,NA,460,0,0.155677635248187,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
106,271,0,0.155623178036544,0.156363636363636,-0.000275798661426115,208,0.535055350553506,0,0.0267396633846177,2,1,63,0.374952230461131,NA,370,0,0.156363636363636,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
107,201,0,0.155227739637408,0.155861601085482,8.73969700046792e-05,164,0.527363184079602,0,0.027165273286692,2,1,37,0.374987957782559,NA,280,0,0.155861601085482,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
108,127,0,0.15534514341756,0.156163206871868,0.000224034613662776,123,0.47244094488189,0,0.0272931306733896,2,1,4,0.374845554066732,NA,190,0,0.156163206871868,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
109,73,0,0.154241969327351,0.156189290161893,1.68397855373037e-05,73,0.479452054794521,0,0.0264784175288893,2,1,-21,0.374409820975413,NA,100,0,0.156189290161893,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
110,38,0,0.151043817678167,0.154114832535885,0.000169266227540315,28,0.421052631578947,0,0.0268006472713081,2,1,10,0.374367633239907,NA,100,0,0.154114832535885,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
111,27,0,0.150140915326101,0.156228956228956,-0.000113945501241801,17,0.518518518518518,0,0.0305603880915987,2,1,10,0.375702889182381,NA,100,0,0.156228956228956,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
112,23,0,0.144261041416051,0.153320158102767,-0.000379505091052256,15,0.434782608695652,0,0.0350477245851931,2,1,8,0.377376084056811,NA,100,0,0.153320158102767,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
113,28,0,0.142851345083488,0.153441558441558,-0.000906878893747565,19,0.428571428571429,0,0.0411939315254193,2,1,9,0.380111072862817,NA,100,0,0.153441558441558,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
114,31,0,0.143720556238766,0.153958944281525,-0.00102924270578695,21,0.419354838709677,0,0.045894935654604,2,1,10,0.382406148335884,NA,100,0,0.153958944281525,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
115,30,0,0.143180808080808,0.150787878787879,-0.000496939199167951,20,0.533333333333333,0,0.0496501709434403,2,1,10,0.384139116697625,NA,100,0,0.150787878787879,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
116,35,0,0.141777736549165,0.151402597402597,-0.00114298600643371,24,0.571428571428571,0,0.0554999911265941,2,1,11,0.386735914017383,NA,100,0,0.151402597402597,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
117,33,0,0.140862759829702,0.148512396694215,-0.000641232525636163,21,0.575757575757576,0,0.063215842109572,2,1,12,0.389899568039432,NA,100,0,0.148512396694215,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
118,30,0,0.138159595959596,0.145575757575758,-0.000463984199854377,20,0.6,0,0.0696850623123746,2,1,10,0.39261675006361,NA,100,0,0.145575757575758,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
119,31,0,0.135516034433828,0.141994134897361,-0.000334825340916044,21,0.483870967741935,0,0.0684035012198151,2,1,10,0.392189820013174,NA,100,0,0.141994134897361,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
120,32,0,0.135658735795455,0.144488636363636,-0.000823309172051037,23,0.4375,0,0.0747566365529912,2,1,9,0.394871947567433,NA,100,0,0.144488636363636,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
121,33,0,0.133020702896736,0.143608815426997,-0.00122326303467349,22,0.393939393939394,0,0.0829104323424815,2,1,11,0.39847358898136,NA,100,0,0.143608815426997,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
122,31,0,0.132561252483209,0.143020527859238,-0.00107437774101977,21,0.516129032258065,0,0.0865030291447944,2,1,10,0.400017146553038,NA,100,0,0.143020527859238,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
123,29,0,0.128275321586855,0.136332288401254,-0.000533707694805245,19,0.517241379310345,0,0.0968882406078911,2,1,10,0.404398492641169,NA,100,0,0.136332288401254,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
124,31,0,0.123850156087409,0.130850439882698,-0.000434721679840237,20,0.580645161290323,0,0.103335971694914,2,1,11,0.40704833618213,NA,100,0,0.130850439882698,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
125,30,0,0.125086868686869,0.129636363636364,4.85809207915564e-05,22,0.6,0,0.101033696833905,2,1,8,0.406224778780211,NA,100,0,0.129636363636364,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
126,36,0,0.125061026936027,0.131818181818182,-0.000590617860694749,25,0.5,0,0.106070859426784,2,1,11,0.408304339640076,NA,100,0,0.131818181818182,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
127,31,0,0.124582820925173,0.131935483870968,-0.000500022624899354,20,0.419354838709677,0,0.11111179767949,2,1,11,0.410644729038067,NA,100,0,0.131935483870968,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
128,32,0,0.123507191051136,0.132585227272727,-0.000875067404430126,23,0.46875,0,0.114240901651508,2,1,9,0.412009272580791,NA,100,0,0.132585227272727,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
129,30,0,0.123129797979798,0.131121212121212,-0.00057144013138186,20,0.5,0,0.115405645310143,2,1,10,0.412375411212019,NA,100,0,0.131121212121212,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
130,27,0,0.122080059857838,0.12962962962963,-0.000356298933413569,17,0.555555555555556,0,0.113769867315822,2,1,10,0.411486263708904,NA,100,0,0.12962962962963,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
131,30,0,0.119058080808081,0.124757575757576,-0.000159623963923186,21,0.6,0,0.124474201550805,2,1,9,0.416131654884094,NA,100,0,0.124757575757576,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
132,29,0,0.118154253594206,0.122915360501567,3.81752135736488e-05,21,0.655172413793103,0,0.122448826012023,2,1,8,0.415335738072934,NA,100,0,0.122915360501567,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
133,24,0,0.116296559343434,0.122462121212121,-2.03997619972905e-05,18,0.75,0,0.127359297254148,2,1,9,0.417311934354102,NA,100,0,0.122462121212121,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
134,21,0,0.112747887033601,0.119307359307359,4.17737102810822e-05,17,0.80952380952381,0,0.135980636320627,2,1,5,0.421335490494052,NA,100,0,0.119307359307359,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
135,12,0,0.111486742424242,0.120227272727273,0.000244668417103103,10,0.833333333333333,0,0.136044842430073,2,1,8,0.421162318303713,NA,100,0,0.120227272727273,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
136,9,0,0.108894500561167,0.118686868686869,0.000348206659972523,9,0.888888888888889,0,0.139074066870282,2,1,8,0.422520716267467,NA,100,0,0.118686868686869,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
0,1000,0,0.162842592272727,0.179171,0,283,0.523,0,0,3,1,0,0.362766562857813,-0.000106249461811754,1000,0,0.162882727272727,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
1,891,0,0.162802127087744,0.178736455463728,0.000199052437331306,499,0.514029180695847,0,-0.000486604011393348,3,1,23,0.362772156647244,NA,1000,0,0.162871135598408,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
2,803,0,0.162992556358127,0.176738141061927,-0.00028945922472998,685,0.518057285180573,0,-0.000406511860709012,3,1,118,0.362812714280512,NA,1000,0,0.163251443450696,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
3,746,0,0.16311311559122,0.173559224957348,-0.000553296173715773,572,0.525469168900804,0,-0.00025519055086334,3,1,174,0.362827916578457,NA,1000,0,0.163488910553254,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
4,703,0,0.16272144063452,0.169078365446787,-0.000890222415328748,489,0.493598862019915,0,2.04701131308248e-05,3,1,214,0.362984909317621,NA,1000,0,0.163247122720807,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
5,692,0,0.162546726115443,0.165427482921703,-0.000457248396083922,463,0.458092485549133,0,0.000304489320233765,3,1,229,0.363074197491512,NA,1000,0,0.162905937992643,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
6,694,0,0.162755558894344,0.163630599947603,-0.000287965830976416,463,0.459654178674352,0,0.000620554107461657,3,1,231,0.363093665407921,NA,1000,0,0.163046895467645,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
7,720,0,0.162918659687149,0.163456944444444,-0.00053318039032197,487,0.481944444444444,0,0.000878858577758816,3,1,233,0.363180939148734,NA,1000,0,0.163296717171717,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
8,721,0,0.162943031881602,0.163092926490985,5.26902261266639e-05,491,0.490984743411928,0,0.00119606793072653,3,1,230,0.36336646872935,NA,1000,0,0.163092926490985,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
9,719,0,0.162823102885728,0.163066127196864,-0.000185559054898055,490,0.50904033379694,0,0.00154210713798682,3,1,229,0.363508926321872,NA,1000,0,0.163066127196864,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
10,717,0,0.162978341740968,0.163238240142006,-0.000226987535666397,483,0.511854951185495,0,0.00175940129618676,3,1,234,0.363525633177406,NA,1000,0,0.163238240142006,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
11,718,0,0.162960725397848,0.163280577361357,-0.000381642128035105,483,0.491643454038997,0,0.00192824838909125,3,1,235,0.363585943704833,NA,1000,0,0.163280577361357,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
12,718,0,0.163371015792581,0.163660420359585,-0.00030259233046596,488,0.498607242339833,0,0.0022202557862343,3,1,230,0.363677515670975,NA,1000,0,0.163660420359585,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
13,703,0,0.163197556830483,0.163492822966507,-0.000304867629785606,467,0.485064011379801,0,0.00241598612736248,3,1,236,0.363800818967941,NA,1000,0,0.163492822966507,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
14,699,0,0.162781397574634,0.162796202367018,0.00040643122795166,466,0.497854077253219,0,0.00271439394940212,3,1,233,0.364062774350585,NA,1000,0,0.162796202367018,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
15,698,0,0.162491294481087,0.162676478249544,-2.38875657528942e-05,466,0.527220630372493,0,0.00296160270203181,3,1,232,0.364198852045626,NA,1000,0,0.162676478249544,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
16,725,0,0.162673713976867,0.162445141065831,0.00102729985055778,489,0.515862068965517,0,0.00331198349623572,3,1,236,0.364235320499285,NA,1000,0,0.162445141065831,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
17,713,0,0.162699965254301,0.162803774066046,0.000174746447654244,478,0.537166900420757,0,0.00360839338619462,3,1,235,0.364378881293317,NA,1000,0,0.162803774066046,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
18,728,0,0.162970757779309,0.162893356643357,0.000636636903811622,497,0.506868131868132,0,0.00387728997376111,3,1,231,0.364467126729978,NA,1000,0,0.162893356643357,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
19,735,0,0.162788447574453,0.162730983302412,0.000584139491735363,511,0.51156462585034,0,0.00419206551805607,3,1,224,0.364691931897606,NA,1000,0,0.162730983302412,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
20,719,0,0.16226233788341,0.162335314199014,0.000250759457992397,491,0.50904033379694,0,0.00442877147987423,3,1,228,0.364850963365855,NA,1000,0,0.162335314199014,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
21,731,0,0.161921390051091,0.162102972267131,-3.67136160066171e-05,504,0.489740082079343,0,0.00460349668909484,3,1,227,0.364970192761,NA,1000,0,0.162102972267131,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
22,710,0,0.161911933959712,0.162265044814341,-0.000461816117327798,477,0.5,0,0.00493389205014734,3,1,233,0.36512663551302,NA,1000,0,0.162265044814341,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
23,715,0,0.161764366339319,0.162428480610299,-0.00126565192918892,481,0.48951048951049,0,0.00527179815051172,3,1,234,0.365289282192499,NA,1000,0,0.162428480610299,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
24,731,0,0.161681655115345,0.162019649297351,-0.000443944811985897,501,0.512995896032832,0,0.00563329154758044,3,1,230,0.365496830958373,NA,1000,0,0.162019649297351,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
25,729,0,0.161364297516307,0.161628631999002,-0.000251434719969294,501,0.510288065843621,0,0.00583369214136434,3,1,228,0.365685511546334,NA,1000,0,0.161628631999002,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
26,751,0,0.161257292258186,0.161381188718073,0.000102392735193654,542,0.504660452729694,0,0.00607032314886583,3,1,209,0.365804086736049,NA,1000,0,0.161381188718073,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
27,709,0,0.160738822072411,0.16116168739582,-0.000642622367723735,486,0.503526093088858,0,0.00630591357792267,3,1,223,0.365959797037606,NA,1000,0,0.16116168739582,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
28,728,0,0.16096824363823,0.161381118881119,-0.000637657188519132,496,0.517857142857143,0,0.00651398916090719,3,1,232,0.366013172020949,NA,1000,0,0.161381118881119,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
29,740,0,0.161214597582841,0.161776412776413,-0.00104073720384266,515,0.516216216216216,0,0.00686081166108087,3,1,225,0.366114906492179,NA,1000,0,0.161776412776413,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
30,722,0,0.161247016981147,0.161624276001007,-0.000538017250065573,497,0.527700831024931,0,0.00714850368105757,3,1,225,0.366265382575951,NA,1000,0,0.161624276001007,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
31,719,0,0.161357757601198,0.161834618788722,-0.000791376833090379,491,0.525730180806676,0,0.00742613300173919,3,1,228,0.36642329804161,NA,1000,0,0.161834618788722,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
32,728,0,0.160897619722311,0.16122002997003,-0.000402651299546945,501,0.509615384615385,0,0.00773166912790736,3,1,227,0.366578475920719,NA,1000,0,0.16122002997003,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
33,728,0,0.160556739791802,0.160653096903097,0.000184787933673652,494,0.495879120879121,0,0.00817122862265225,3,1,234,0.366827756487663,NA,1000,0,0.160653096903097,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
34,734,0,0.160453112017651,0.160890512756998,-0.000710092671332465,501,0.50408719346049,0,0.00855371796314565,3,1,233,0.367031251308697,NA,1000,0,0.160890512756998,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
35,718,0,0.160742368224105,0.160912889339073,-1.83277658832324e-06,485,0.530640668523677,0,0.00882901654887135,3,1,233,0.367054412297716,NA,1000,0,0.160912889339073,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
36,742,0,0.160445081605573,0.160567262925753,0.000110399381307464,507,0.526954177897574,0,0.00898553919241797,3,1,235,0.367164224749073,NA,1000,0,0.160567262925753,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
37,731,0,0.159743631773617,0.160041039671683,-0.000343017665689272,509,0.532147742818057,0,0.00921240249575512,3,1,222,0.367361278250156,NA,1000,0,0.160041039671683,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
38,711,0,0.159214085342377,0.159424626006904,-0.000102883297191484,482,0.511954992967651,0,0.00933140083998958,3,1,229,0.367437947929305,NA,1000,0,0.159424626006904,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
39,697,0,0.158839411074199,0.159050476066258,-9.48767313518156e-05,463,0.483500717360115,0,0.00963881359483658,3,1,234,0.367547969744828,NA,1000,0,0.159050476066258,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
40,694,0,0.159023021157434,0.159672517684045,-0.00120610315270257,454,0.482708933717579,0,0.0100112043736343,3,1,240,0.367673102646965,NA,1000,0,0.159672517684045,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
41,710,0,0.158826516203495,0.159463508322663,-0.00120144784581666,473,0.456338028169014,0,0.0102607917118939,3,1,237,0.367814096128704,NA,1000,0,0.159463508322663,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
42,716,0,0.158927375720313,0.159471813103098,-0.000971134652747182,478,0.493016759776536,0,0.0105171178782057,3,1,238,0.367835353194483,NA,1000,0,0.159471813103098,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
43,707,0,0.158396589406364,0.158818310402469,-0.000644751283054232,475,0.510608203677511,0,0.0107406796518559,3,1,232,0.36796250084931,NA,1000,0,0.158818310402469,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
44,720,0,0.158177313937991,0.158417929292929,-0.000189335273218314,484,0.526388888888889,0,0.0109933437366377,3,1,236,0.368097961054129,NA,1000,0,0.158417929292929,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
45,730,0,0.158720425971102,0.158972602739726,-0.00022614205001919,497,0.5,0,0.0111640973246272,3,1,233,0.368095823007868,NA,1000,0,0.158972602739726,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
46,709,0,0.158245061796827,0.158793435055776,-0.000974054782499138,474,0.455571227080395,0,0.0115143064510501,3,1,235,0.368318470319777,NA,1000,0,0.158793435055776,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
47,700,0,0.158228474953618,0.158638961038961,-0.000608320364227043,463,0.478571428571429,0,0.0118748973226173,3,1,237,0.368477296641825,NA,1000,0,0.158638961038961,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
48,704,0,0.158196275855795,0.158494318181818,-0.000324344354119316,462,0.502840909090909,0,0.0123329276800736,3,1,242,0.368695006477849,NA,1000,0,0.158494318181818,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
49,708,0,0.157793416425096,0.158297380585516,-0.000859913176052432,474,0.507062146892655,0,0.0126121814868668,3,1,234,0.368900235145189,NA,1000,0,0.158297380585516,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
50,744,0,0.157114566417295,0.157572091886608,-0.000786610394439333,508,0.530913978494624,0,0.0129523391971875,3,1,236,0.369191889246706,NA,1000,0,0.157572091886608,end_9.18.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
