YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset,LRSmigs,LRSnative,project,group
246,197,1.44670050761421,1.60784168192406,1.5045871559633,1.375,0.111284654431863,0.123680129378774,1,1,NaN,1.44670050761421,_proj_,_group_
247,213,1.00469483568075,1.47781599622538,1.02803738317757,0.981132075471698,0.0772842181292886,0.113678153555799,1,1,NaN,1.00469483568075,_proj_,_group_
248,220,0.672727272727273,1.13563363850171,0.72,0.633333333333333,0.0517482517482518,0.0873564337309009,1,1,NaN,0.672727272727273,_proj_,_group_
249,220,0,0,0,0,0,0,1,1,NaN,0,_proj_,_group_
250,222,0,0,0,0,0,0,1,1,NaN,0,_proj_,_group_
0,909,0.710671067106711,1.10311258199526,0.692640692640693,0.729306487695749,0.0646064606460646,0.100282961999569,1,2,NaN,0.710671067106711,_proj_,_group_
1,12,1,1.04446593573419,1,1,0.0909090909090909,0.0949514487031079,1,2,0,1.09090909090909,_proj_,_group_
2,88,1,1.3896166675593,0.862745098039216,1.18918918918919,0.0909090909090909,0.126328787959937,1,2,NaN,1,_proj_,_group_
3,117,1.52136752136752,1.75478798502392,1.26984126984127,1.81481481481481,0.138306138306138,0.15952618045672,1,2,0,1.53448275862069,_proj_,_group_
4,168,1.375,1.39153772694418,1.37777777777778,1.37179487179487,0.125,0.126503429722198,1,2,0,1.38323353293413,_proj_,_group_
5,175,1.52,1.63242996364527,1.55670103092784,1.47435897435897,0.138181818181818,0.148402723967752,1,2,2,1.51724137931034,_proj_,_group_
6,198,1.4040404040404,1.61791488246049,1.56842105263158,1.25242718446602,0.127640036730946,0.147083171132772,1,2,3,1.39593908629442,_proj_,_group_
7,188,1.4468085106383,1.65543681345729,1.49462365591398,1.4,0.131528046421663,0.150494255768845,1,2,1,1.44919786096257,_proj_,_group_
8,185,1.27027027027027,1.42280816652524,1.38775510204082,1.13793103448276,0.115479115479115,0.12934619695684,1,2,3,1.26086956521739,_proj_,_group_
9,190,1.33157894736842,1.47305701336839,1.31868131868132,1.34343434343434,0.121052631578947,0.133914273942581,1,2,0,1.33862433862434,_proj_,_group_
10,179,1.37430167597765,1.54687395481204,1.41489361702128,1.32941176470588,0.124936515997969,0.140624904982912,1,2,0,1.38202247191011,_proj_,_group_
11,185,1.31891891891892,1.53966361335948,1.575,1.12380952380952,0.11990171990172,0.139969419396316,1,2,1,1.32065217391304,_proj_,_group_
12,180,1.21111111111111,1.23717505248464,1.28915662650602,1.14432989690722,0.11010101010101,0.112470459316786,1,2,0,1.21787709497207,_proj_,_group_
13,189,1.24867724867725,1.38247421066356,1.18279569892473,1.3125,0.113516113516114,0.125679473696687,1,2,0,1.25531914893617,_proj_,_group_
14,177,1.19209039548023,1.45670262484722,1.03529411764706,1.33695652173913,0.108371854134566,0.132427511349747,1,2,0,1.19886363636364,_proj_,_group_
15,177,1.32203389830508,1.37064199414621,1.31182795698925,1.33333333333333,0.120184899845917,0.124603817649656,1,2,0,1.32954545454545,_proj_,_group_
16,174,1.12068965517241,1.45940346757298,1.01111111111111,1.23809523809524,0.101880877742947,0.132673042506635,1,2,0,1.1271676300578,_proj_,_group_
17,171,1.37426900584795,1.59049896652098,1.28571428571429,1.475,0.124933545986178,0.144590815138271,1,2,3,1.36470588235294,_proj_,_group_
18,190,1.22105263157895,1.54426021992567,1.29347826086957,1.1530612244898,0.111004784688995,0.140387292720516,1,2,5,1.2010582010582,_proj_,_group_
19,184,1.2445652173913,1.36704892405165,1.2247191011236,1.26315789473684,0.113142292490119,0.124277174913786,1,2,1,1.24590163934426,_proj_,_group_
20,165,1.44242424242424,1.67605632928041,1.35443037974684,1.52325581395349,0.131129476584022,0.15236875720731,1,2,1,1.44512195121951,_proj_,_group_
21,183,1.53551912568306,1.72811134549669,1.47115384615385,1.62025316455696,0.139592647789369,0.15710103140879,1,2,3,1.52747252747253,_proj_,_group_
22,200,1.445,1.5292705260053,1.4,1.49,0.131363636363636,0.13902459327321,1,2,3,1.43718592964824,_proj_,_group_
23,186,1.38172043010753,1.51728393441518,1.29347826086957,1.46808510638298,0.125610948191593,0.137934903128653,1,2,1,1.38378378378378,_proj_,_group_
24,174,1.22413793103448,1.38584633411858,1.18627450980392,1.27777777777778,0.11128526645768,0.125986030374417,1,2,0,1.23121387283237,_proj_,_group_
25,188,1.25,1.63067191951383,1.30927835051546,1.18681318681319,0.113636363636364,0.148242901773984,1,2,0,1.25668449197861,_proj_,_group_
26,183,1.29508196721311,1.36692800233741,1.44047619047619,1.17171717171717,0.117734724292101,0.124266182030673,1,2,0,1.3021978021978,_proj_,_group_
27,183,1.43169398907104,1.4655310234069,1.52380952380952,1.35353535353535,0.130153999006458,0.133230093036991,1,2,0,1.43956043956044,_proj_,_group_
28,176,1.47159090909091,1.70018142652979,1.40506329113924,1.52577319587629,0.133780991735537,0.154561947866345,1,2,1,1.47428571428571,_proj_,_group_
29,186,1.24193548387097,1.38742012816284,1.45454545454545,1.09174311926605,0.112903225806452,0.126129102560258,1,2,0,1.24864864864865,_proj_,_group_
30,181,1.44198895027624,1.61010849182059,1.35051546391753,1.54761904761905,0.131089904570568,0.146373499256417,1,2,0,1.45,_proj_,_group_
31,177,1.22598870056497,1.41614162904279,1.19318181818182,1.25842696629213,0.111453518233179,0.128740148094799,1,2,1,1.22727272727273,_proj_,_group_
32,195,1.32307692307692,1.56417059779322,1.60919540229885,1.09259259259259,0.12027972027972,0.142197327072111,1,2,2,1.31958762886598,_proj_,_group_
33,170,1.51176470588235,1.59969758715346,1.37078651685393,1.66666666666667,0.137433155080214,0.145427053377587,1,2,2,1.50887573964497,_proj_,_group_
34,176,1.26136363636364,1.46964966229035,1.5,1.08,0.114669421487603,0.133604514753668,1,2,0,1.26857142857143,_proj_,_group_
35,183,1.18579234972678,1.42906074607943,1.37349397590361,1.03,0.107799304520616,0.129914613279949,1,2,0,1.19230769230769,_proj_,_group_
36,180,1.4,1.62933992872941,1.3804347826087,1.42045454545455,0.127272727272727,0.148121811702674,1,2,2,1.39664804469274,_proj_,_group_
37,190,1.37894736842105,1.56468261648711,1.26923076923077,1.51162790697674,0.125358851674641,0.142243874226101,1,2,2,1.37566137566138,_proj_,_group_
38,180,1.28888888888889,1.53356811416047,1.46153846153846,1.15686274509804,0.117171717171717,0.139415283105498,1,2,1,1.29050279329609,_proj_,_group_
39,185,1.40540540540541,1.58559170582446,1.43877551020408,1.36781609195402,0.127764127764128,0.144144700529496,1,2,3,1.39673913043478,_proj_,_group_
40,171,1.39766081871345,1.44498944495938,1.31111111111111,1.49382716049383,0.127060074428495,0.13136267681449,1,2,0,1.40588235294118,_proj_,_group_
41,181,1.22651933701657,1.46384711402356,1.27659574468085,1.17241379310345,0.111501757910598,0.133077010365778,1,2,3,1.21666666666667,_proj_,_group_
42,185,1.50810810810811,1.86826738764219,1.48192771084337,1.52941176470588,0.137100737100737,0.169842489785654,1,2,1,1.51086956521739,_proj_,_group_
43,183,1.38251366120219,1.58846121495168,1.38372093023256,1.38144329896907,0.12568306010929,0.144405564995607,1,2,1,1.38461538461538,_proj_,_group_
44,195,1.37435897435897,1.52922019557539,1.20588235294118,1.55913978494624,0.124941724941725,0.139020017779581,1,2,0,1.38144329896907,_proj_,_group_
45,182,1.42307692307692,1.52768751852961,1.44791666666667,1.3953488372093,0.129370629370629,0.138880683502691,1,2,0,1.43093922651934,_proj_,_group_
46,179,1.46927374301676,1.50389196507638,1.52272727272727,1.41758241758242,0.133570340274251,0.13671745137058,1,2,1,1.47191011235955,_proj_,_group_
47,199,1.4070351758794,1.4249404572954,1.48421052631579,1.33653846153846,0.127912288716309,0.129540041572309,1,2,0,1.41414141414141,_proj_,_group_
48,188,1.44148936170213,1.65525638671735,1.52830188679245,1.32926829268293,0.131044487427466,0.150477853337941,1,2,0,1.44919786096257,_proj_,_group_
49,161,1.16149068322981,1.32240605109594,1,1.30588235294118,0.105590062111801,0.120218731917813,1,2,3,1.15,_proj_,_group_
50,172,1.40116279069767,1.37929503020991,1.3875,1.41304347826087,0.12737843551797,0.12539045729181,1,2,4,1.3859649122807,_proj_,_group_
51,184,1.09239130434783,1.28341532878234,1.12264150943396,1.05128205128205,0.0993083003952569,0.116674120798394,1,2,0,1.09836065573771,_proj_,_group_
52,177,1.3728813559322,1.4988439304641,1.41489361702128,1.32530120481928,0.124807395993837,0.1362585391331,1,2,0,1.38068181818182,_proj_,_group_
53,175,1.27428571428571,1.37889320457472,1.28409090909091,1.26436781609195,0.115844155844156,0.125353927688611,1,2,3,1.26436781609195,_proj_,_group_
54,182,1.53846153846154,1.65411051564279,1.83673469387755,1.19047619047619,0.13986013986014,0.150373683240253,1,2,0,1.54696132596685,_proj_,_group_
55,184,1.53260869565217,1.6426759918956,1.43373493975904,1.61386138613861,0.139328063241107,0.149334181081418,1,2,0,1.54098360655738,_proj_,_group_
56,196,1.29081632653061,1.57614178294251,1.28571428571429,1.29591836734694,0.11734693877551,0.143285616631138,1,2,1,1.29230769230769,_proj_,_group_
57,186,1.47311827956989,1.61473885663395,1.41935483870968,1.52688172043011,0.133919843597263,0.146794441512177,1,2,4,1.45945945945946,_proj_,_group_
58,175,1.40571428571429,1.49365378921493,1.24390243902439,1.54838709677419,0.127792207792208,0.135786708110448,1,2,1,1.40804597701149,_proj_,_group_
59,179,1.22905027932961,1.4370868992113,1.32291666666667,1.12048192771084,0.111731843575419,0.130644263564664,1,2,0,1.23595505617978,_proj_,_group_
60,178,1.40449438202247,1.63796139744387,1.42857142857143,1.37931034482759,0.127681307456588,0.148905581585807,1,2,2,1.40112994350282,_proj_,_group_
61,186,1.24193548387097,1.43717610353496,1.40594059405941,1.04705882352941,0.112903225806452,0.130652373048633,1,2,1,1.24324324324324,_proj_,_group_
62,185,1.38918918918919,1.66481879543139,1.39583333333333,1.38202247191011,0.126289926289926,0.151347163221035,1,2,5,1.3695652173913,_proj_,_group_
63,177,1.29378531073446,1.43162964167391,1.20238095238095,1.37634408602151,0.117616846430406,0.130148149243083,1,2,2,1.28977272727273,_proj_,_group_
64,180,1.17777777777778,1.37883261916818,1.1304347826087,1.22727272727273,0.107070707070707,0.12534841992438,1,2,1,1.17877094972067,_proj_,_group_
65,169,1.14201183431953,1.35090735816166,1.19101123595506,1.0875,0.103819257665412,0.122809759832878,1,2,0,1.14880952380952,_proj_,_group_
66,178,1.20786516853933,1.33469349147325,1.28571428571429,1.13829787234043,0.109805924412666,0.121335771952113,1,2,0,1.21468926553672,_proj_,_group_
67,164,1.45731707317073,1.64055433455119,1.3,1.64864864864865,0.132483370288248,0.149141303141017,1,2,2,1.45398773006135,_proj_,_group_
68,174,1.24712643678161,1.42717952826078,1.23913043478261,1.25609756097561,0.11337513061651,0.129743593478252,1,2,3,1.23699421965318,_proj_,_group_
69,178,1.46067415730337,1.52238424198109,1.45882352941176,1.46236559139785,0.132788559754852,0.138398567452826,1,2,2,1.45762711864407,_proj_,_group_
70,178,1.4438202247191,1.656928958048,1.60606060606061,1.24050632911392,0.131256384065373,0.150629905277091,1,2,0,1.45197740112994,_proj_,_group_
71,196,1.29591836734694,1.5339520513582,1.16279069767442,1.4,0.117810760667904,0.139450186487109,1,2,0,1.3025641025641,_proj_,_group_
72,191,1.49214659685864,1.75879477258731,1.52577319587629,1.45744680851064,0.135649690623513,0.159890433871574,1,2,5,1.47368421052632,_proj_,_group_
73,186,1.3010752688172,1.50519781396627,1.48275862068966,1.14141414141414,0.118279569892473,0.136836164906025,1,2,0,1.30810810810811,_proj_,_group_
74,175,1.50285714285714,1.93834354485095,1.57692307692308,1.44329896907216,0.136623376623377,0.176213049531905,1,2,NaN,1.50285714285714,_proj_,_group_
75,175,1.08,1.49497241738289,1.03614457831325,1.1195652173913,0.0981818181818182,0.135906583398444,1,2,NaN,1.08,_proj_,_group_
76,178,1.32584269662921,1.5786376225966,1.14772727272727,1.5,0.120531154239019,0.143512511145145,1,2,0,1.33333333333333,_proj_,_group_
77,174,1.5,1.53852267553045,1.65,1.2972972972973,0.136363636363636,0.139865697775496,1,2,0,1.50867052023121,_proj_,_group_
78,193,1.31088082901554,1.50233698203809,1.30434782608696,1.31683168316832,0.119170984455959,0.13657608927619,1,2,1,1.3125,_proj_,_group_
79,187,1.42780748663102,1.51653148588665,1.44705882352941,1.41176470588235,0.12980068060282,0.137866498716969,1,2,NaN,1.42780748663102,_proj_,_group_
80,179,1.39106145251397,1.62256853238,1.48192771084337,1.3125,0.126460132046724,0.147506230216364,1,2,0,1.39887640449438,_proj_,_group_
81,182,1.28571428571429,1.37688666573979,1.26373626373626,1.30769230769231,0.116883116883117,0.125171515067253,1,2,1,1.28729281767956,_proj_,_group_
82,180,1.29444444444444,1.45585783509328,1.21100917431193,1.42253521126761,0.117676767676768,0.132350712281207,1,2,1,1.29608938547486,_proj_,_group_
83,179,1.20670391061453,1.40094662079269,1.02352941176471,1.37234042553191,0.109700355510411,0.127358783708427,1,2,2,1.20224719101124,_proj_,_group_
84,162,1.1358024691358,1.42517808776911,1.13698630136986,1.13483146067416,0.103254769921437,0.129561644342646,1,2,0,1.14285714285714,_proj_,_group_
85,169,1.37869822485207,1.53484005993464,1.41111111111111,1.34177215189873,0.125336202259279,0.139530914539513,1,2,1,1.38095238095238,_proj_,_group_
86,170,1.27647058823529,1.4349935207015,1.27272727272727,1.28169014084507,0.116042780748663,0.130453956427409,1,2,0,1.28402366863905,_proj_,_group_
87,186,1.18279569892473,1.39067346359948,1.20212765957447,1.16304347826087,0.10752688172043,0.126424860327226,1,2,0,1.18918918918919,_proj_,_group_
88,177,1.51977401129944,1.49655056212698,1.47368421052632,1.57317073170732,0.138161273754494,0.136050051102452,1,2,0,1.52840909090909,_proj_,_group_
89,187,1.34224598930481,1.4739608270945,1.26373626373626,1.41666666666667,0.122022362664074,0.133996438826773,1,2,4,1.32795698924731,_proj_,_group_
90,174,1.25862068965517,1.45721658219728,1.30769230769231,1.20481927710843,0.114420062695925,0.132474234745208,1,2,2,1.25433526011561,_proj_,_group_
91,184,1.41847826086957,1.60391797262603,1.58947368421053,1.23595505617978,0.12895256916996,0.145810724784185,1,2,0,1.42622950819672,_proj_,_group_
92,171,1.18713450292398,1.43897777423549,1.33333333333333,1.08080808080808,0.107921318447634,0.130816161294135,1,2,0,1.19411764705882,_proj_,_group_
93,168,1.4702380952381,1.7161633690993,1.48979591836735,1.44285714285714,0.133658008658009,0.1560148517363,1,2,2,1.46706586826347,_proj_,_group_
94,181,1.31491712707182,1.57946848260368,1.25252525252525,1.39024390243902,0.119537920642893,0.143588043873062,1,2,0,1.32222222222222,_proj_,_group_
95,191,1.33507853403141,1.68359729811526,1.18181818181818,1.5,0.121370775821038,0.15305429982866,1,2,0,1.34210526315789,_proj_,_group_
96,183,1.59562841530055,1.68065349458431,1.78947368421053,1.38636363636364,0.145057128663686,0.152786681325847,1,2,0,1.6043956043956,_proj_,_group_
97,192,1.40625,1.32299932922541,1.41052631578947,1.4020618556701,0.127840909090909,0.120272666293219,1,2,0,1.41361256544503,_proj_,_group_
98,191,1.27225130890052,1.5249554470406,1.33707865168539,1.2156862745098,0.115659209900048,0.138632313367328,1,2,10,1.22631578947368,_proj_,_group_
99,187,0.973262032085562,1.33776074769251,1.07692307692308,0.875,0.0884783665532329,0.121614613426592,1,2,0,0.978494623655914,_proj_,_group_
100,156,0.948717948717949,1.23285596466548,1.09722222222222,0.821428571428571,0.0862470862470862,0.112077814969589,1,2,0,0.954838709677419,_proj_,_group_
101,109,0.880733944954128,1.12813161369521,0.979166666666667,0.80327868852459,0.0800667222685571,0.102557419426837,1,2,2,0.87037037037037,_proj_,_group_
102,135,1.11111111111111,1.23183316050648,1.04285714285714,1.18461538461538,0.101010101010101,0.111984832773316,1,2,2,1.1044776119403,_proj_,_group_
103,124,0.935483870967742,0.97731950891301,0.814285714285714,1.09259259259259,0.0850439882697947,0.0888472280830009,1,2,0,0.943089430894309,_proj_,_group_
104,109,1.11926605504587,1.12813161369521,1,1.20967741935484,0.101751459549625,0.102557419426837,1,2,0,1.12962962962963,_proj_,_group_
105,92,0.934782608695652,0.969925201897876,0.943396226415094,0.923076923076923,0.0849802371541502,0.0881750183543524,1,2,0,0.945054945054945,_proj_,_group_
106,65,0.907692307692308,0.995663675066111,0.8,1,0.0825174825174825,0.0905148795514646,1,2,1,0.90625,_proj_,_group_
107,72,0.930555555555556,1.46630117084816,0.842105263157895,1.02941176470588,0.0845959595959596,0.133300106440741,1,2,0,0.943661971830986,_proj_,_group_
108,53,1.32075471698113,1.49065789432385,1.19354838709677,1.5,0.120068610634648,0.135514354029441,1,2,0,1.34615384615385,_proj_,_group_
109,37,1.51351351351351,1.42637110687736,1.64285714285714,1.43478260869565,0.137592137592138,0.129670100625214,1,2,1,1.52777777777778,_proj_,_group_
110,52,1.34615384615385,1.72507022175473,1.24,1.44444444444444,0.122377622377622,0.156824565614066,1,2,1,1.35294117647059,_proj_,_group_
111,60,1.35,1.42406674762629,1.5,1.21875,0.122727272727273,0.129460613420572,1,2,6,1.27118644067797,_proj_,_group_
112,52,1.21153846153846,1.40498466199902,1.03846153846154,1.38461538461538,0.11013986013986,0.127725878363547,1,2,2,1.19607843137255,_proj_,_group_
113,44,1.29545454545455,1.33955121701341,1.4,1.20833333333333,0.117768595041322,0.121777383364856,1,2,NaN,1.29545454545455,_proj_,_group_
114,50,1.16,1.46189700633897,1.36363636363636,1,0.105454545454545,0.132899727848998,1,2,0,1.18367346938776,_proj_,_group_
115,58,1.36206896551724,1.51828938672013,1.1875,1.57692307692308,0.123824451410658,0.138026307883648,1,2,4,1.31578947368421,_proj_,_group_
116,55,1.10909090909091,1.24235033039572,1,1.20689655172414,0.100826446280992,0.112940939126883,1,2,0,1.12962962962963,_proj_,_group_
117,58,1.41379310344828,1.40218479597265,1.85714285714286,1,0.128526645768025,0.127471345088423,1,2,0,1.43859649122807,_proj_,_group_
118,62,1.30645161290323,1.40943785651968,1.46428571428571,1.17647058823529,0.118768328445748,0.128130714229062,1,2,2,1.29508196721311,_proj_,_group_
119,55,1.38181818181818,1.40753144943365,1.13636363636364,1.54545454545455,0.125619834710744,0.127957404493968,1,2,0,1.40740740740741,_proj_,_group_
120,56,1.16071428571429,1.68173920488486,1.41379310344828,0.888888888888889,0.105519480519481,0.15288538226226,1,2,0,1.18181818181818,_proj_,_group_
121,47,1.74468085106383,1.79937289929361,1.80952380952381,1.69230769230769,0.158607350096712,0.163579354481238,1,2,2,1.73913043478261,_proj_,_group_
122,52,1.5,1.52752523165195,1.30769230769231,1.69230769230769,0.136363636363636,0.138865930150177,1,2,NaN,1.5,_proj_,_group_
123,59,1.1864406779661,1.2794742491269,1,1.37931034482759,0.107858243451464,0.116315840829718,1,2,0,1.20689655172414,_proj_,_group_
124,55,1.36363636363636,1.59122171050628,1.27272727272727,1.42424242424242,0.12396694214876,0.144656519136935,1,2,2,1.35185185185185,_proj_,_group_
125,56,1.41071428571429,1.7967322430587,1.72,1.16129032258065,0.128246753246753,0.163339294823518,1,2,1,1.41818181818182,_proj_,_group_
126,54,0.944444444444444,1.27998624206443,1.06451612903226,0.782608695652174,0.0858585858585859,0.116362385642221,1,2,0,0.962264150943396,_proj_,_group_
127,58,1.5,1.62491565233183,1.51351351351351,1.47619047619048,0.136363636363636,0.147719604757439,1,2,3,1.47368421052632,_proj_,_group_
128,54,1.53703703703704,1.55056852583798,1.35714285714286,1.73076923076923,0.13973063973064,0.14096077507618,1,2,0,1.56603773584906,_proj_,_group_
129,52,1.34615384615385,1.35595441222193,1.27272727272727,1.47368421052632,0.122377622377622,0.123268582929267,1,2,0,1.37254901960784,_proj_,_group_
130,55,1.10909090909091,1.18122233101402,1.25,0.91304347826087,0.100826446280992,0.107383848274002,1,2,0,1.12962962962963,_proj_,_group_
131,60,1.65,1.32543564951941,1.67647058823529,1.61538461538462,0.15,0.12049414995631,1,2,2,1.64406779661017,_proj_,_group_
132,59,1.35593220338983,1.43554281292414,1.38235294117647,1.32,0.12326656394453,0.130503892084013,1,2,2,1.3448275862069,_proj_,_group_
133,47,1.17021276595745,1.20360236349,0.96,1.40909090909091,0.106382978723404,0.109418396680909,1,2,1,1.17391304347826,_proj_,_group_
134,52,1.40384615384615,1.82852791305149,1.25806451612903,1.61904761904762,0.127622377622378,0.166229810277408,1,2,0,1.43137254901961,_proj_,_group_
135,45,0.977777777777778,1.35661491971895,0.947368421052632,1,0.0888888888888889,0.123328629065359,1,2,2,0.954545454545455,_proj_,_group_
136,59,1.22033898305085,1.43920232468724,1.28,1.17647058823529,0.110939907550077,0.130836574971567,1,2,1,1.22413793103448,_proj_,_group_
137,54,1.01851851851852,1.25127468201002,1,1.05,0.0925925925925926,0.113752243819093,1,2,0,1.0377358490566,_proj_,_group_
138,57,1.42105263157895,1.54627857891423,1.76666666666667,1.03703703703704,0.129186602870813,0.140570779901294,1,2,0,1.44642857142857,_proj_,_group_
139,52,1.07692307692308,1.39812414728511,0.954545454545455,1.16666666666667,0.0979020979020979,0.127102195207737,1,2,2,1.05882352941176,_proj_,_group_
140,53,1.16981132075472,1.35498863260352,1.35714285714286,0.96,0.106346483704974,0.123180784782138,1,2,0,1.19230769230769,_proj_,_group_
141,58,1.22413793103448,1.52226866070944,1.15384615384615,1.28125,0.11128526645768,0.138388060064494,1,2,2,1.21052631578947,_proj_,_group_
142,45,1.37777777777778,1.3363602006415,1.70588235294118,1.17857142857143,0.125252525252525,0.121487290967409,1,2,0,1.40909090909091,_proj_,_group_
143,55,1.18181818181818,1.29229782559349,1.22222222222222,1.16216216216216,0.107438016528926,0.117481620508499,1,2,1,1.18518518518519,_proj_,_group_
144,57,1.26315789473684,1.62047519253584,1.45454545454545,1,0.114832535885167,0.147315926594167,1,2,0,1.28571428571429,_proj_,_group_
145,60,1.58333333333333,1.58693464954323,1.625,1.55555555555556,0.143939393939394,0.144266786322112,1,2,4,1.54237288135593,_proj_,_group_
146,60,1.23333333333333,1.2804483677989,1.40909090909091,1.13157894736842,0.112121212121212,0.116404397072627,1,2,0,1.25423728813559,_proj_,_group_
147,60,1.93333333333333,1.99037230710838,1.78571428571429,2.0625,0.175757575757576,0.180942937009853,1,2,3,1.91525423728814,_proj_,_group_
148,61,1.77049180327869,1.81101668152588,2.1,1.45161290322581,0.160953800298063,0.164637880138717,1,2,3,1.75,_proj_,_group_
149,44,1.40909090909091,1.40295670867887,1.76,0.947368421052632,0.128099173553719,0.127541518970807,1,2,1,1.41860465116279,_proj_,_group_
150,49,2.04081632653061,1.5937270739981,1.69230769230769,2.43478260869565,0.185528756957328,0.144884279454373,1,2,0,2.08333333333333,_proj_,_group_
151,73,1.63013698630137,1.85971062052278,1.88235294117647,1.41025641025641,0.148194271481943,0.169064601865708,1,2,0,1.65277777777778,_proj_,_group_
152,90,1.87777777777778,1.89516106325568,1.92857142857143,1.83333333333333,0.170707070707071,0.17228736938688,1,2,1,1.8876404494382,_proj_,_group_
153,107,1.54205607476636,1.72265905600645,1.75,1.3728813559322,0.14018691588785,0.15660536872786,1,2,3,1.52830188679245,_proj_,_group_
154,114,1.81578947368421,1.79756861094053,2.09433962264151,1.57377049180328,0.165071770334928,0.163415328267321,1,2,0,1.83185840707965,_proj_,_group_
155,120,1.5,1.54484776656107,1.57692307692308,1.44117647058824,0.136363636363636,0.140440706051007,1,2,1,1.50420168067227,_proj_,_group_
156,129,1.56589147286822,1.87018114614062,1.66129032258065,1.47761194029851,0.142353770260747,0.170016467830965,1,2,0,1.578125,_proj_,_group_
157,149,1.26845637583893,1.67102037318852,1.17105263157895,1.36986301369863,0.115314215985357,0.151910943017138,1,2,0,1.27702702702703,_proj_,_group_
158,167,1.38922155688623,1.53218600982032,1.52564102564103,1.26966292134831,0.126292868807839,0.139289637256393,1,2,0,1.39759036144578,_proj_,_group_
159,163,1.26993865030675,1.52372735682647,1.19480519480519,1.33720930232558,0.115448968209704,0.138520668802406,1,2,0,1.27777777777778,_proj_,_group_
160,191,1.29319371727749,1.46103991773787,1.44086021505376,1.1530612244898,0.117563065207044,0.132821810703443,1,2,1,1.29473684210526,_proj_,_group_
161,190,1.35263157894737,1.57925319603873,1.38,1.32222222222222,0.122966507177033,0.143568472367158,1,2,0,1.35978835978836,_proj_,_group_
162,193,1.20725388601036,1.44645731832911,1.10526315789474,1.30612244897959,0.109750353273669,0.131496119848101,1,2,0,1.21354166666667,_proj_,_group_
163,173,1.41040462427746,1.56981200117984,1.25287356321839,1.56976744186047,0.128218602207042,0.14271018192544,1,2,1,1.41279069767442,_proj_,_group_
164,185,1.28648648648649,1.4666884768524,1.25263157894737,1.32222222222222,0.116953316953317,0.133335316077491,1,2,0,1.29347826086957,_proj_,_group_
165,182,1.45054945054945,1.6200657258595,1.33333333333333,1.6,0.131868131868132,0.147278702350864,1,2,1,1.45303867403315,_proj_,_group_
166,173,1.23699421965318,1.43316862514707,1.44897959183673,0.96,0.112454019968471,0.130288056831551,1,2,2,1.23255813953488,_proj_,_group_
167,181,1.16022099447514,1.33822766531837,1.01063829787234,1.32183908045977,0.105474635861376,0.121657060483488,1,2,0,1.16666666666667,_proj_,_group_
168,172,1.32558139534884,1.53281349284979,1.52873563218391,1.11764705882353,0.120507399577167,0.139346681168163,1,2,1,1.32748538011696,_proj_,_group_
169,176,1.42613636363636,1.42435904929154,1.59139784946237,1.24096385542169,0.129648760330579,0.129487186299231,1,2,0,1.43428571428571,_proj_,_group_
170,176,1.21022727272727,1.47981000886521,1.1505376344086,1.27710843373494,0.110020661157025,0.13452818262411,1,2,0,1.21714285714286,_proj_,_group_
171,186,1.47311827956989,1.70589691301269,1.71084337349398,1.28155339805825,0.133919843597263,0.155081537546608,1,2,0,1.48108108108108,_proj_,_group_
172,194,1.49484536082474,1.7697733313497,1.51282051282051,1.48275862068966,0.135895032802249,0.160888484668154,1,2,0,1.50259067357513,_proj_,_group_
173,179,1.41340782122905,1.5016990774667,1.4367816091954,1.39130434782609,0.128491620111732,0.136518097951518,1,2,4,1.39887640449438,_proj_,_group_
174,192,1.31770833333333,1.54109465356256,1.23469387755102,1.40425531914894,0.119791666666667,0.140099513960232,1,2,4,1.30366492146597,_proj_,_group_
175,190,1.31578947368421,1.41991249372477,1.51578947368421,1.11578947368421,0.119617224880383,0.129082953974979,1,2,0,1.32275132275132,_proj_,_group_
176,168,1.3452380952381,1.65962298307935,1.27941176470588,1.39,0.122294372294372,0.150874816643578,1,2,0,1.35329341317365,_proj_,_group_
177,187,1.50267379679144,1.65384638529026,1.65909090909091,1.36363636363636,0.136606708799222,0.150349671390024,1,2,0,1.51075268817204,_proj_,_group_
178,172,1.37209302325581,1.5412193215581,1.47826086956522,1.25,0.124735729386892,0.140110847414373,1,2,3,1.3625730994152,_proj_,_group_
179,180,1.22222222222222,1.42034520768742,1.35135135135135,1.13207547169811,0.111111111111111,0.129122291607947,1,2,NaN,1.22222222222222,_proj_,_group_
180,190,1.40526315789474,1.60322878060934,1.36666666666667,1.44,0.127751196172249,0.145748070964485,1,2,2,1.4021164021164,_proj_,_group_
181,173,1.30635838150289,1.49954063853899,1.33707865168539,1.27380952380952,0.118759852863899,0.136321876230817,1,2,2,1.30232558139535,_proj_,_group_
182,187,1.44385026737968,1.7600104285607,1.40594059405941,1.48837209302326,0.131259115216334,0.160000948050972,1,2,0,1.45161290322581,_proj_,_group_
183,180,1.41111111111111,1.60233380382187,1.51724137931034,1.31182795698925,0.128282828282828,0.145666709438352,1,2,0,1.41899441340782,_proj_,_group_
184,183,1.44262295081967,1.56040911264034,1.23913043478261,1.64835164835165,0.131147540983607,0.141855373876395,1,2,0,1.45054945054945,_proj_,_group_
