YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
186,24,1.91666666666667,1.44212001751849,1.71428571428571,2,0.174242424242424,1.44212001751849,2,1
187,21,2.28571428571429,1.23056316956332,2.13333333333333,2.66666666666667,0.207792207792208,1.23056316956332,2,1
188,17,2.35294117647059,1.05718827974185,2.33333333333333,2.36363636363636,0.213903743315508,1.05718827974185,2,1
189,18,2.38888888888889,2.06194907476594,3,1.9,0.217171717171717,2.06194907476594,2,1
190,22,2.63636363636364,1.29266997760282,2.66666666666667,2.61538461538462,0.239669421487603,1.29266997760282,2,1
191,25,1.96,1.42828568570857,2,1.93333333333333,0.178181818181818,1.42828568570857,2,1
192,27,1.81481481481481,1.38777733297742,1.875,1.72727272727273,0.164983164983165,1.38777733297742,2,1
193,33,2.33333333333333,1.49303940559741,2.31578947368421,2.35714285714286,0.212121212121212,1.49303940559741,2,1
194,32,2.1875,1.53323398462626,2,2.5,0.198863636363636,1.53323398462626,2,1
195,31,2.06451612903226,1.43609386580329,1.8125,2.33333333333333,0.187683284457478,1.43609386580329,2,1
196,27,2.14814814814815,0.948833441803618,2.26666666666667,2,0.195286195286195,0.948833441803618,2,1
197,23,2.39130434782609,1.33957694932469,1.875,2.66666666666667,0.217391304347826,1.33957694932469,2,1
198,23,2.52173913043478,1.99703337290345,2.07692307692308,3.1,0.229249011857708,1.99703337290345,2,1
199,28,2.10714285714286,1.54774114292495,2,2.23076923076923,0.191558441558442,1.54774114292495,2,1
200,29,2.31034482758621,1.75465601585899,2.26315789473684,2.4,0.210031347962382,1.75465601585899,2,1
201,29,2.86206896551724,2.09973021959343,2.13333333333333,3.64285714285714,0.260188087774295,2.09973021959343,2,1
202,39,1.84615384615385,1.30864456873799,1.61111111111111,2.04761904761905,0.167832167832168,1.30864456873799,2,1
203,39,1.8974358974359,1.37256716439769,1.9,1.89473684210526,0.172494172494172,1.37256716439769,2,1
204,37,1.89189189189189,1.36999156087798,2,1.76470588235294,0.171990171990172,1.36999156087798,2,1
205,36,1.94444444444444,1.5665146836108,2.38095238095238,1.33333333333333,0.176767676767677,1.5665146836108,2,1
