YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset,col,mig
9,93,1.849462366,1.667764949,1.82,1.88372093,0.184946237,1.667764949,18,a,red,0.5
10,110,1.472727273,1.49438761,1.467741935,1.479166667,0.147272727,1.49438761,18,a,red,0.5
11,69,1.710144928,1.496087538,1.621621622,1.8125,0.171014493,1.496087538,18,a,red,0.5
12,37,2.486486486,1.643533146,2.588235294,2.4,0.248648649,1.643533146,18,a,red,0.5
13,30,2.466666667,1.613164235,2.545454545,2.421052632,0.246666667,1.613164235,18,a,red,0.5
14,35,2.257142857,1.836602636,2.277777778,2.235294118,0.225714286,1.836602636,18,a,red,0.5
15,38,2.315789474,1.710148771,2.142857143,2.529411765,0.231578947,1.710148771,18,a,red,0.5
16,31,2.161290323,1.881431621,1.636363636,2.45,0.216129032,1.881431621,18,a,red,0.5
17,48,2.229166667,1.728848877,1.884615385,2.636363636,0.222916667,1.728848877,18,a,red,0.5
18,79,1.886075949,1.395848623,2.057142857,1.75,0.188607595,1.395848623,18,a,red,0.5
19,95,1.726315789,1.179993737,1.943396226,1.452380952,0.172631579,1.179993737,18,a,red,0.5
20,83,1.734939759,1.514839904,1.918918919,1.586956522,0.173493976,1.514839904,18,a,red,0.5
21,52,2,1.481917147,1.793103448,2.260869565,0.2,1.481917147,18,a,red,0.5
22,36,2.25,1.461408323,2.555555556,1.944444444,0.225,1.461408323,18,a,red,0.5
23,34,2,1.23091491,1.789473684,2.266666667,0.2,1.23091491,18,a,red,0.5
24,36,2.305555556,1.327068616,2.066666667,2.476190476,0.230555556,1.327068616,18,a,red,0.5
25,31,2.387096774,1.333602123,2.722222222,1.923076923,0.238709677,1.333602123,18,a,red,0.5
26,46,2.173913043,1.792631186,1.736842105,2.481481481,0.217391304,1.792631186,18,a,red,0.5
27,70,1.857142857,1.277290092,2.322580645,1.487179487,0.185714286,1.277290092,18,a,red,0.5
28,85,2.035294118,1.45116586,1.909090909,2.170731707,0.203529412,1.45116586,18,a,red,0.5
29,87,1.609195402,1.288196159,1.818181818,1.395348837,0.16091954,1.288196159,18,a,red,0.5
30,64,1.953125,1.526794417,1.75,2.111111111,0.1953125,1.526794417,18,a,red,0.5
31,41,2.219512195,1.457947103,2.25,2.19047619,0.22195122,1.457947103,18,a,red,0.5
32,36,1.944444444,1.351072472,2.333333333,1.666666667,0.194444444,1.351072472,18,a,red,0.5
33,35,1.942857143,1.532833922,2.263157895,1.5625,0.194285714,1.532833922,18,a,red,0.5
34,32,1.84375,1.416706198,1.7,2.083333333,0.184375,1.416706198,18,a,red,0.5
35,44,2.227272727,1.611927005,2.210526316,2.24,0.222727273,1.611927005,18,a,red,0.5
36,65,2.246153846,1.500320479,2.451612903,2.058823529,0.224615385,1.500320479,18,a,red,0.5
37,77,2.194805195,1.547824968,2.052631579,2.333333333,0.219480519,1.547824968,18,a,red,0.5
38,84,1.714285714,1.256994202,1.8125,1.583333333,0.171428571,1.256994202,18,a,red,0.5
39,68,1.882352941,1.240238443,2,1.794871795,0.188235294,1.240238443,18,a,red,0.5
40,49,1.734693878,1.36588662,1.96,1.5,0.173469388,1.36588662,18,a,red,0.5
41,39,2.179487179,1.466678935,1.8125,2.434782609,0.217948718,1.466678935,18,a,red,0.5
42,37,2.351351351,1.636666942,2.0625,2.571428571,0.235135135,1.636666942,18,a,red,0.5
43,31,2.225806452,1.606438658,1.882352941,2.642857143,0.222580645,1.606438658,18,a,red,0.5
44,43,1.837209302,1.675172096,1.565217391,2.15,0.18372093,1.675172096,18,a,red,0.5
45,59,2.101694915,1.255263611,2.28125,1.888888889,0.210169492,1.255263611,18,a,red,0.5
46,70,1.657142857,1.492840055,1.558823529,1.75,0.165714286,1.492840055,18,a,red,0.5
47,80,1.95,1.404333258,2.022727273,1.861111111,0.195,1.404333258,18,a,red,0.5
48,72,2.041666667,1.604900067,2.032258065,2.048780488,0.204166667,1.604900067,18,a,red,0.5
49,56,1.982142857,1.803945891,1.617647059,2.545454545,0.198214286,1.803945891,18,a,red,0.5
50,44,1.954545455,1.584144483,2.2,1.631578947,0.195454545,1.584144483,18,a,red,0.5
51,39,2.307692308,1.77932344,1.565217391,3.375,0.230769231,1.77932344,18,a,red,0.5
52,31,2.387096774,1.563701151,2.5,2.230769231,0.238709677,1.563701151,18,a,red,0.5
53,44,2.159090909,1.627427444,2,2.35,0.215909091,1.627427444,18,a,red,0.5
54,53,2,1.400549343,1.90625,2.142857143,0.2,1.400549343,18,a,red,0.5
55,66,2.015151515,1.408681044,2.03125,2,0.201515152,1.408681044,18,a,red,0.5
56,74,1.689189189,1.204167144,1.617647059,1.75,0.168918919,1.204167144,18,a,red,0.5
57,74,2.22972973,1.566317532,2.058823529,2.375,0.222972973,1.566317532,18,a,red,0.5
58,62,1.838709677,1.39311596,2.2,1.5,0.183870968,1.39311596,18,a,red,0.5
59,48,2.0625,1.616487524,1.772727273,2.307692308,0.20625,1.616487524,18,a,red,0.5
60,41,2.243902439,1.337544164,2.222222222,2.260869565,0.224390244,1.337544164,18,a,red,0.5
61,32,2.03125,1.469789869,2,2.076923077,0.203125,1.469789869,18,a,red,0.5
62,42,1.80952381,1.45230003,2.086956522,1.473684211,0.180952381,1.45230003,18,a,red,0.5
63,51,2.431372549,1.445751043,2.451612903,2.4,0.243137255,1.445751043,18,a,red,0.5
64,60,2.066666667,1.494245081,2.035714286,2.09375,0.206666667,1.494245081,18,a,red,0.5
65,72,1.763888889,1.227536816,1.647058824,1.868421053,0.176388889,1.227536816,18,a,red,0.5
66,72,1.930555556,1.446962714,2.034482759,1.860465116,0.193055556,1.446962714,18,a,red,0.5
67,66,1.909090909,1.59544807,1.891891892,1.931034483,0.190909091,1.59544807,18,a,red,0.5
68,53,1.867924528,1.209541169,1.92,1.821428571,0.186792453,1.209541169,18,a,red,0.5
69,43,1.906976744,1.287558662,2.333333333,1.678571429,0.190697674,1.287558662,18,a,red,0.5
70,37,2.243243243,1.211184118,2.421052632,2.055555556,0.224324324,1.211184118,18,a,red,0.5
71,39,2.282051282,1.621382093,2.642857143,2.08,0.228205128,1.621382093,18,a,red,0.5
72,48,1.916666667,1.541391101,1.869565217,1.96,0.191666667,1.541391101,18,a,red,0.5
73,59,2.118644068,1.327231313,2.176470588,2.04,0.211864407,1.327231313,18,a,red,0.5
74,69,2.086956522,1.452575101,2.451612903,1.789473684,0.208695652,1.452575101,18,a,red,0.5
75,70,1.9,1.46604071,2.125,1.6,0.19,1.46604071,18,a,red,0.5
76,67,1.731343284,1.409729069,1.617647059,1.848484848,0.173134328,1.409729069,18,a,red,0.5
77,56,1.892857143,1.316725573,2,1.8,0.189285714,1.316725573,18,a,red,0.5
78,48,2.0625,1.507516628,2,2.115384615,0.20625,1.507516628,18,a,red,0.5
79,39,1.897435897,1.333670673,1.652173913,2.25,0.18974359,1.333670673,18,a,red,0.5
80,39,2.256410256,1.568068687,2.055555556,2.428571429,0.225641026,1.568068687,18,a,red,0.5
81,46,2.152173913,1.699246778,1.72,2.666666667,0.215217391,1.699246778,18,a,red,0.5
82,59,2.237288136,1.784405465,1.892857143,2.548387097,0.223728814,1.784405465,18,a,red,0.5
83,64,1.953125,1.314506214,1.794871795,2.2,0.1953125,1.314506214,18,a,red,0.5
84,68,1.985294118,1.597504089,2.210526316,1.7,0.198529412,1.597504089,18,a,red,0.5
85,68,1.897058824,1.527261776,1.756097561,2.111111111,0.189705882,1.527261776,18,a,red,0.5
86,59,2.220338983,1.598143283,2,2.481481481,0.222033898,1.598143283,18,a,red,0.5
87,49,1.653061224,1.331525134,1.5,1.727272727,0.165306122,1.331525134,18,a,red,0.5
88,42,1.833333333,1.341943743,1.772727273,1.9,0.183333333,1.341943743,18,a,red,0.5
89,38,2.315789474,1.508628573,2.590909091,1.9375,0.231578947,1.508628573,18,a,red,0.5
90,47,2.234042553,1.506691826,1.947368421,2.428571429,0.223404255,1.506691826,18,a,red,0.5
91,55,1.872727273,1.440865808,1.818181818,1.909090909,0.187272727,1.440865808,18,a,red,0.5
92,62,2.016129032,1.48756524,2.060606061,1.965517241,0.201612903,1.48756524,18,a,red,0.5
93,67,1.776119403,1.357592516,1.833333333,1.72972973,0.17761194,1.357592516,18,a,red,0.5
94,67,1.656716418,1.285728644,2,1.342857143,0.165671642,1.285728644,18,a,red,0.5
95,60,1.9,1.422578228,1.884615385,1.911764706,0.19,1.422578228,18,a,red,0.5
96,53,1.58490566,1.231540034,1.807692308,1.37037037,0.158490566,1.231540034,18,a,red,0.5
97,43,1.906976744,1.376917771,2.296296296,1.25,0.190697674,1.376917771,18,a,red,0.5
98,39,2,1.317893055,2.210526316,1.8,0.2,1.317893055,18,a,red,0.5
99,46,1.804347826,1.52926366,1.285714286,2.24,0.180434783,1.52926366,18,a,red,0.5
100,49,1.959183673,1.224050375,1.931034483,2,0.195918367,1.224050375,18,a,red,0.5
101,51,1.764705882,1.379684533,1.36,2.153846154,0.176470588,1.379684533,18,a,red,0.5
102,61,1.967213115,1.425566707,2,1.928571429,0.196721311,1.425566707,18,a,red,0.5
103,61,1.786885246,1.001910743,1.5,2.064516129,0.178688525,1.001910743,18,a,red,0.5
104,55,1.872727273,1.610780182,1.742857143,2.1,0.187272727,1.610780182,18,a,red,0.5
105,48,2.270833333,1.379786961,2.045454545,2.461538462,0.227083333,1.379786961,18,a,red,0.5
106,37,1.675675676,1.270477908,1.722222222,1.631578947,0.167567568,1.270477908,18,a,red,0.5
107,34,1.882352941,1.225108675,2.05,1.642857143,0.188235294,1.225108675,18,a,red,0.5
108,37,1.72972973,1.521122551,1.65,1.823529412,0.172972973,1.521122551,18,a,red,0.5
109,41,2.243902439,1.445345768,2.095238095,2.4,0.224390244,1.445345768,18,a,red,0.5
110,43,1.441860465,1.368042146,1.296296296,1.6875,0.144186047,1.368042146,18,a,red,0.5
111,51,1.745098039,1.572808154,1.703703704,1.791666667,0.174509804,1.572808154,18,a,red,0.5
112,53,1.566037736,1.500120943,1.68,1.464285714,0.156603774,1.500120943,18,a,red,0.5
113,50,1.82,1.6374445,1.791666667,1.846153846,0.182,1.6374445,18,a,red,0.5
114,43,1.88372093,1.331116651,1.952380952,1.818181818,0.188372093,1.331116651,18,a,red,0.5
115,33,1.424242424,1.090593389,1.5625,1.294117647,0.142424242,1.090593389,18,a,red,0.5
116,27,2.222222222,1.502135232,2.538461538,1.928571429,0.222222222,1.502135232,18,a,red,0.5
117,30,2.166666667,1.341212353,2.315789474,1.909090909,0.216666667,1.341212353,18,a,red,0.5
118,32,1.9375,1.318295576,2.111111111,1.869565217,0.19375,1.318295576,18,a,red,0.5
119,37,1.594594595,1.18929156,1.526315789,1.666666667,0.159459459,1.18929156,18,a,red,0.5
120,42,2.023809524,1.473143234,1.95,2.090909091,0.202380952,1.473143234,18,a,red,0.5
121,43,1.441860465,1.201235982,1.714285714,1.181818182,0.144186047,1.201235982,18,a,red,0.5
122,46,1.673913043,1.521028129,1.727272727,1.625,0.167391304,1.521028129,18,a,red,0.5
123,36,1.916666667,1.338976155,1.866666667,1.952380952,0.191666667,1.338976155,18,a,red,0.5
124,29,1.896551724,1.676408312,2.058823529,1.666666667,0.189655172,1.676408312,18,a,red,0.5
125,19,1.842105263,1.302269724,2,1.7,0.184210526,1.302269724,18,a,red,0.5
126,23,2.304347826,1.917260892,3,1.933333333,0.230434783,1.917260892,18,a,red,0.5
127,24,2.166666667,1.578845662,2,2.25,0.216666667,1.578845662,18,a,red,0.5
128,28,1.642857143,1.393484461,1.6875,1.583333333,0.164285714,1.393484461,18,a,red,0.5
129,32,1.5,1.367833229,1.333333333,1.714285714,0.15,1.367833229,18,a,red,0.5
130,38,1.605263158,1.174951953,1.761904762,1.411764706,0.160526316,1.174951953,18,a,red,0.5
131,37,1.405405405,1.03975049,1.25,1.523809524,0.140540541,1.03975049,18,a,red,0.5
132,31,1.258064516,1.182306839,1.692307692,0.944444444,0.125806452,1.182306839,18,a,red,0.5
133,24,1.916666667,1.380506103,1.636363636,2.153846154,0.191666667,1.380506103,18,a,red,0.5
134,12,2.166666667,1.466804401,2.285714286,2,0.216666667,1.466804401,18,a,red,0.5
135,12,1.75,1.912875038,1.333333333,2.166666667,0.175,1.912875038,18,a,red,0.5
136,16,1.9375,1.181453907,2.166666667,1.8,0.19375,1.181453907,18,a,red,0.5
137,19,1.263157895,1.240165995,1.090909091,1.5,0.126315789,1.240165995,18,a,red,0.5
138,23,1.347826087,0.98205238,1.461538462,1.2,0.134782609,0.98205238,18,a,red,0.5
139,30,1.1,0.959525745,1.090909091,1.105263158,0.11,0.959525745,18,a,red,0.5
140,29,0.793103448,0.977581211,0.823529412,0.75,0.079310345,0.977581211,18,a,red,0.5
141,24,0.958333333,1.082636342,0.818181818,1.076923077,0.095833333,1.082636342,18,a,red,0.5
142,17,1.352941176,1.05718828,1.222222222,1.5,0.135294118,1.05718828,18,a,red,0.5
143,5,1.8,1.303840481,1.5,3,0.18,1.303840481,18,a,red,0.5
144,2,2,1.414213562,NA,2,0.2,1.414213562,18,a,red,0.5
145,2,2.5,2.121320344,2.5,NA,0.25,2.121320344,18,a,red,0.5
146,8,1.25,1.164964745,1.428571429,0,0.125,1.164964745,18,a,red,0.5
147,5,1.6,2.073644135,1,2,0.16,2.073644135,18,a,red,0.5
148,13,1.230769231,1.165750556,1.571428571,0.833333333,0.123076923,1.165750556,18,a,red,0.5
149,14,0.642857143,0.841897386,0.888888889,0.2,0.064285714,0.841897386,18,a,red,0.5
150,17,0.411764706,0.795206226,0.375,0.444444444,0.041176471,0.795206226,18,a,red,0.5
151,20,0.6,0.994722918,0.666666667,0.571428571,0.06,0.994722918,18,a,red,0.5
152,17,1,1.274754878,0.428571429,1.4,0.1,1.274754878,18,a,red,0.5
153,16,0.375,0.619139187,0.25,0.5,0.0375,0.619139187,18,a,red,0.5
154,8,0.5,1.069044968,0.5,NA,0.05,1.069044968,18,a,red,0.5
155,20,0.4,0.753937035,0.4,0.4,0.04,0.753937035,18,a,red,0.5
156,20,0.65,0.988086934,0.571428571,0.692307692,0.065,0.988086934,18,a,red,0.5
157,15,0.666666667,0.975900073,0.8,0.6,0.066666667,0.975900073,18,a,red,0.5
158,14,0.214285714,0.425815314,0.2,0.222222222,0.021428571,0.425815314,18,a,red,0.5
159,20,0.7,1.174285897,0.777777778,0.636363636,0.07,1.174285897,18,a,red,0.5
160,13,0.615384615,0.960768923,0.166666667,1,0.061538462,0.960768923,18,a,red,0.5
161,18,0.666666667,1.028991511,0.4,0.769230769,0.066666667,1.028991511,18,a,red,0.5
162,19,0.736842105,1.147078669,0.833333333,0.571428571,0.073684211,1.147078669,18,a,red,0.5
163,13,0.307692308,0.854850414,0.125,0.6,0.030769231,0.854850414,18,a,red,0.5
164,22,0.545454545,0.962500351,0.416666667,0.7,0.054545455,0.962500351,18,a,red,0.5
165,17,0.470588235,0.799816155,0.571428571,0.4,0.047058824,0.799816155,18,a,red,0.5
166,16,0.75,1.238278375,0.666666667,0.857142857,0.075,1.238278375,18,a,red,0.5
167,18,0.777777778,0.942809042,0.857142857,0.727272727,0.077777778,0.942809042,18,a,red,0.5
168,14,0.428571429,0.513552591,0.5,0.375,0.042857143,0.513552591,18,a,red,0.5
169,18,1.444444444,1.916560099,1.5,1.4,0.144444444,1.916560099,18,a,red,0.5
170,20,0.8,1.056309365,1.166666667,0.642857143,0.08,1.056309365,18,a,red,0.5
171,23,1.47826087,1.503618823,1,1.733333333,0.147826087,1.503618823,18,a,red,0.5
172,21,1.666666667,1.983263304,1.3,2,0.166666667,1.983263304,18,a,red,0.5
173,29,1.862068966,1.846311727,2.210526316,1.2,0.186206897,1.846311727,18,a,red,0.5
174,28,1.785714286,1.397276262,1.2,2.461538462,0.178571429,1.397276262,18,a,red,0.5
175,25,1.52,1.159022577,1.588235294,1.375,0.152,1.159022577,18,a,red,0.5
176,20,2,1.256561725,1.9,2.1,0.2,1.256561725,18,a,red,0.5
177,18,1.777777778,1.437135859,1.8,1.769230769,0.177777778,1.437135859,18,a,red,0.5
178,18,2.166666667,1.248528546,2.111111111,2.222222222,0.216666667,1.248528546,18,a,red,0.5
179,13,2.615384615,2.142368687,3.6,2,0.261538462,2.142368687,18,a,red,0.5
180,15,1.8,1.61245155,1.888888889,1.666666667,0.18,1.61245155,18,a,red,0.5
181,15,2.2,1.146423008,2.285714286,2.125,0.22,1.146423008,18,a,red,0.5
182,21,2.714285714,1.553797192,2.363636364,3.1,0.271428571,1.553797192,18,a,red,0.5
183,24,2.333333333,1.948615265,3.076923077,1.454545455,0.233333333,1.948615265,18,a,red,0.5
184,28,2.5,1.503083251,1.875,3.333333333,0.25,1.503083251,18,a,red,0.5
185,25,2.32,1.725301906,2.444444444,2.25,0.232,1.725301906,18,a,red,0.5
186,23,2.391304348,1.405803893,2.2,2.75,0.239130435,1.405803893,18,a,red,0.5
187,24,2.166666667,1.632993162,2.153846154,2.181818182,0.216666667,1.632993162,18,a,red,0.5
188,20,2.6,1.818038272,2.4,2.8,0.26,1.818038272,18,a,red,0.5
189,21,2.142857143,1.558387445,2.8,1.9375,0.214285714,1.558387445,18,a,red,0.5
190,20,1.8,1.436369693,2.7,0.9,0.18,1.436369693,18,a,red,0.5
191,25,2.08,1.705872211,2,2.142857143,0.208,1.705872211,18,a,red,0.5
192,27,1.925925926,1.491667264,2,1.894736842,0.192592593,1.491667264,18,a,red,0.5
193,32,1.96875,1.513048088,2,1.944444444,0.196875,1.513048088,18,a,red,0.5
194,31,2.322580645,1.194071376,2.6,2.0625,0.232258065,1.194071376,18,a,red,0.5
195,28,2.357142857,1.704336206,2.157894737,2.777777778,0.235714286,1.704336206,18,a,red,0.5
196,30,1.6,1.275768869,1.444444444,1.833333333,0.16,1.275768869,18,a,red,0.5
197,25,2.56,2.180978374,1.823529412,4.125,0.256,2.180978374,18,a,red,0.5
198,26,2.038461538,1.731606635,2.384615385,1.692307692,0.203846154,1.731606635,18,a,red,0.5
199,27,2.148148148,1.610152972,1.882352941,2.6,0.214814815,1.610152972,18,a,red,0.5
200,28,2.107142857,1.571488695,1.571428571,2.642857143,0.210714286,1.571488695,18,a,red,0.5
201,32,2.1875,1.446631237,2.222222222,2.142857143,0.21875,1.446631237,18,a,red,0.5
202,36,2.305555556,1.894645756,2.35,2.25,0.230555556,1.894645756,18,a,red,0.5
203,36,1.861111111,1.570309847,2.363636364,1.64,0.186111111,1.570309847,18,a,red,0.5
204,35,2,1.514634493,1.952380952,2.071428571,0.2,1.514634493,18,a,red,0.5
205,36,2.277777778,1.446396727,2.769230769,2,0.227777778,1.446396727,18,a,red,0.5
206,32,2.53125,1.831346675,2.625,2.4375,0.253125,1.831346675,18,a,red,0.5
207,32,1.65625,1.334634782,1.684210526,1.615384615,0.165625,1.334634782,18,a,red,0.5
208,31,2.096774194,1.680373742,2.727272727,1.75,0.209677419,1.680373742,18,a,red,0.5
209,32,2.3125,1.424157929,2.5,2.166666667,0.23125,1.424157929,18,a,red,0.5
210,39,2.307692308,1.558573,2.6875,2.043478261,0.230769231,1.558573,18,a,red,0.5
211,41,2.365853659,1.528988188,2.526315789,2.227272727,0.236585366,1.528988188,18,a,red,0.5
212,41,2.219512195,1.604870635,2.411764706,2.083333333,0.22195122,1.604870635,18,a,red,0.5
213,43,2.209302326,1.611833318,2.5,1.956521739,0.220930233,1.611833318,18,a,red,0.5
214,43,2.023255814,1.336099014,2.066666667,2,0.202325581,1.336099014,18,a,red,0.5
215,38,1.894736842,1.623967009,1.764705882,2,0.189473684,1.623967009,18,a,red,0.5
216,37,2.243243243,1.422154184,2.736842105,1.722222222,0.224324324,1.422154184,18,a,red,0.5
217,39,2.102564103,1.293605158,1.894736842,2.3,0.21025641,1.293605158,18,a,red,0.5
218,38,2.578947368,1.518028219,2.555555556,2.636363636,0.257894737,1.518028219,18,a,red,0.5
219,41,1.682926829,1.572244008,2.153846154,1.464285714,0.168292683,1.572244008,18,a,red,0.5
220,45,2.666666667,1.58113883,3.333333333,2.222222222,0.266666667,1.58113883,18,a,red,0.5
221,48,2.020833333,1.577630641,2.153846154,1.863636364,0.202083333,1.577630641,18,a,red,0.5
222,51,2.235294118,1.632032295,2.045454545,2.379310345,0.223529412,1.632032295,18,a,red,0.5
223,46,2.239130435,1.268153209,2.8,1.967741935,0.223913043,1.268153209,18,a,red,0.5
224,46,2.282608696,1.58693336,2.230769231,2.35,0.22826087,1.58693336,18,a,red,0.5
225,44,2.113636364,1.528274739,2.235294118,2.037037037,0.211363636,1.528274739,18,a,red,0.5
226,47,2.170212766,1.646064462,2.481481481,1.75,0.217021277,1.646064462,18,a,red,0.5
227,44,2,1.446728467,2.136363636,1.863636364,0.2,1.446728467,18,a,red,0.5
228,46,2.02173913,1.584496141,1.904761905,2.12,0.202173913,1.584496141,18,a,red,0.5
229,48,1.854166667,1.597732214,1.846153846,1.863636364,0.185416667,1.597732214,18,a,red,0.5
230,55,1.945454545,1.603447464,1.666666667,2.117647059,0.194545455,1.603447464,18,a,red,0.5
231,56,1.982142857,1.531381687,2.458333333,1.625,0.198214286,1.531381687,18,a,red,0.5
232,53,1.773584906,1.381770178,1.833333333,1.724137931,0.177358491,1.381770178,18,a,red,0.5
233,52,2.423076923,1.499622879,2.482758621,2.347826087,0.242307692,1.499622879,18,a,red,0.5
234,50,1.86,1.457002794,2.095238095,1.689655172,0.186,1.457002794,18,a,red,0.5
235,54,2.166666667,1.978659733,1.970588235,2.5,0.216666667,1.978659733,18,a,red,0.5
236,50,2,1.245399698,2.04,1.96,0.2,1.245399698,18,a,red,0.5
237,53,1.981132075,1.351502953,2,1.956521739,0.198113208,1.351502953,18,a,red,0.5
238,53,1.981132075,1.487002225,1.92,2.035714286,0.198113208,1.487002225,18,a,red,0.5
239,60,1.816666667,1.408108079,1.470588235,2.269230769,0.181666667,1.408108079,18,a,red,0.5
240,62,2,1.557635872,1.787878788,2.24137931,0.2,1.557635872,18,a,red,0.5
241,57,1.929824561,1.360929949,1.757575758,2.166666667,0.192982456,1.360929949,18,a,red,0.5
242,53,1.547169811,1.366720355,1.466666667,1.652173913,0.154716981,1.366720355,18,a,red,0.5
243,50,1.5,1.21638474,1.6,1.35,0.15,1.21638474,18,a,red,0.5
244,54,1.574074074,1.512237526,1.322580645,1.913043478,0.157407407,1.512237526,18,a,red,0.5
245,51,1.117647059,1.088982256,0.923076923,1.32,0.111764706,1.088982256,18,a,red,0.5
246,51,0.68627451,1.208142311,0.722222222,0.666666667,0.068627451,1.208142311,18,a,red,0.5
247,53,0.452830189,0.606567827,0.44,0.464285714,0.045283019,0.606567827,18,a,red,0.5
248,58,0.310344828,0.536620241,0.357142857,0.266666667,0.031034483,0.536620241,18,a,red,0.5
249,60,0,0,0,0,0,0,18,a,red,0.5
250,58,0,0,0,0,0,0,18,a,red,0.5
-1,122,0.975409836,1.345105082,1.083333333,0.82,0.088673621,1.345105082,19,a,red,0.5
0,466,0.942060086,1.120134038,0.905982906,0.978448276,0.085641826,1.120134038,19,a,red,0.5
1,29,0.965517241,0.981353243,1.461538462,0.5625,0.087774295,0.981353243,19,a,red,0.5
2,27,2.037037037,1.970581357,2.384615385,1.714285714,0.185185185,1.970581357,19,a,red,0.5
3,36,1.972222222,1.61220543,2.266666667,1.761904762,0.179292929,1.61220543,19,a,red,0.5
4,33,2.333333333,1.898464292,2.277777778,2.4,0.212121212,1.898464292,19,a,red,0.5
5,31,2.161290323,1.753031169,2.105263158,2.25,0.196480938,1.753031169,19,a,red,0.5
6,38,1.894736842,1.590333531,1.428571429,2.470588235,0.172248804,1.590333531,19,a,red,0.5
7,28,2.107142857,1.474205014,2.363636364,1.941176471,0.191558442,1.474205014,19,a,red,0.5
8,50,2.02,1.531838964,2.346153846,1.666666667,0.183636364,1.531838964,19,a,red,0.5
9,92,2.423913043,2.190055926,2.302325581,2.530612245,0.220355731,2.190055926,19,a,red,0.5
10,113,1.716814159,1.391742398,1.949152542,1.462962963,0.156074014,1.391742398,19,a,red,0.5
11,70,1.5,1.369967735,1.5,1.5,0.136363636,1.369967735,19,a,red,0.5
12,44,2.045454545,1.493467099,1.894736842,2.16,0.185950413,1.493467099,19,a,red,0.5
13,33,2.060606061,1.456438163,2.4,1.777777778,0.187327824,1.456438163,19,a,red,0.5
14,26,2.230769231,1.750604291,3.125,1.833333333,0.202797203,1.750604291,19,a,red,0.5
15,39,2.384615385,1.59959509,2.294117647,2.454545455,0.216783217,1.59959509,19,a,red,0.5
16,29,2.068965517,1.131719125,2.294117647,1.75,0.188087774,1.131719125,19,a,red,0.5
17,46,2.065217391,1.511469835,2.3,1.884615385,0.187747036,1.511469835,19,a,red,0.5
18,78,1.897435897,1.663900468,2.117647059,1.727272727,0.172494172,1.663900468,19,a,red,0.5
19,97,1.670103093,1.351863293,1.754385965,1.55,0.151827554,1.351863293,19,a,red,0.5
20,84,1.964285714,1.476289949,1.957446809,1.972972973,0.178571429,1.476289949,19,a,red,0.5
21,58,2.155172414,1.32190352,1.85,2.315789474,0.195924765,1.32190352,19,a,red,0.5
22,36,2.305555556,1.28328695,2.588235294,2.052631579,0.20959596,1.28328695,19,a,red,0.5
23,31,2.387096774,1.70640791,2.916666667,2.052631579,0.217008798,1.70640791,19,a,red,0.5
24,37,2.27027027,1.742422462,2,2.476190476,0.206388206,1.742422462,19,a,red,0.5
25,29,2,1.792842914,1.75,2.307692308,0.181818182,1.792842914,19,a,red,0.5
26,44,2.136363636,1.339748485,2.103448276,2.2,0.194214876,1.339748485,19,a,red,0.5
27,67,2.134328358,1.496415134,2.108108108,2.166666667,0.194029851,1.496415134,19,a,red,0.5
28,88,1.886363636,1.586087634,1.897959184,1.871794872,0.171487603,1.586087634,19,a,red,0.5
29,84,1.952380952,1.352416507,1.636363636,2.156862745,0.177489177,1.352416507,19,a,red,0.5
30,70,1.757142857,1.408418934,1.710526316,1.8125,0.15974026,1.408418934,19,a,red,0.5
31,41,1.902439024,1.090982998,1.72,2.1875,0.172949002,1.090982998,19,a,red,0.5
32,33,1.848484848,1.148945498,1.875,1.823529412,0.168044077,1.148945498,19,a,red,0.5
33,36,1.694444444,1.348426479,1.692307692,1.695652174,0.154040404,1.348426479,19,a,red,0.5
34,31,2.258064516,1.50483093,2.5,2,0.205278592,1.50483093,19,a,red,0.5
35,43,2.744186047,1.398860476,2.5,3,0.249471459,1.398860476,19,a,red,0.5
36,61,1.967213115,1.264478985,1.78125,2.172413793,0.178837556,1.264478985,19,a,red,0.5
37,79,1.911392405,1.520710642,1.75,2.076923077,0.173762946,1.520710642,19,a,red,0.5
38,84,1.797619048,1.351302468,1.709090909,1.965517241,0.163419913,1.351302468,19,a,red,0.5
39,72,1.708333333,1.533085814,1.921052632,1.470588235,0.15530303,1.533085814,19,a,red,0.5
40,52,1.903846154,1.431571403,1.76,2.037037037,0.173076923,1.431571403,19,a,red,0.5
41,38,2.342105263,1.279280114,2.434782609,2.2,0.21291866,1.279280114,19,a,red,0.5
42,35,2.685714286,1.278128884,2.8125,2.578947368,0.244155844,1.278128884,19,a,red,0.5
43,32,2.34375,1.334634782,1.923076923,2.631578947,0.213068182,1.334634782,19,a,red,0.5
44,41,2.463414634,1.674777015,2.1,2.80952381,0.223946785,1.674777015,19,a,red,0.5
45,56,1.910714286,1.430534366,1.90625,1.916666667,0.173701299,1.430534366,19,a,red,0.5
46,73,1.821917808,1.336895925,1.837837838,1.805555556,0.165628892,1.336895925,19,a,red,0.5
47,78,1.846153846,1.433159466,1.871794872,1.820512821,0.167832168,1.433159466,19,a,red,0.5
48,74,1.945945946,1.333364186,2,1.904761905,0.176904177,1.333364186,19,a,red,0.5
49,58,1.672413793,1.394071798,1.84375,1.461538462,0.152037618,1.394071798,19,a,red,0.5
