YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset,col,mig
137,22,1.636363636,1.328997278,1.818181818,1.454545455,0.181818182,1.328997278,56,b,blue,0
138,23,1.869565217,1.391674852,1.571428571,2,0.207729469,1.391674852,56,b,blue,0
139,30,1.233333333,1.250746903,1.9,0.9,0.137037037,1.250746903,56,b,blue,0
140,27,0.888888889,1.012739367,1,0.85,0.098765432,1.012739367,56,b,blue,0
141,26,1.230769231,0.908083358,1.642857143,0.75,0.136752137,0.908083358,56,b,blue,0
142,20,1.05,1.316894273,1.75,0.583333333,0.116666667,1.316894273,56,b,blue,0
143,1,2,NA,2,NA,0.222222222,NA,56,b,blue,0
144,NA,NA,NA,NA,NA,NA,NA,56,b,blue,0
145,5,1,1.414213562,0.666666667,1.5,0.111111111,1.414213562,56,b,blue,0
146,10,1.1,1.286683938,1,1.2,0.122222222,1.286683938,56,b,blue,0
147,5,0.8,0.836660027,1,0.5,0.088888889,0.836660027,56,b,blue,0
148,11,1.181818182,1.328019715,1.5,0.8,0.131313131,1.328019715,56,b,blue,0
149,14,0.785714286,0.699293207,1,0.5,0.087301587,0.699293207,56,b,blue,0
150,17,1.117647059,1.268973647,1.444444444,0.75,0.124183007,1.268973647,56,b,blue,0
151,14,0.357142857,0.633323694,0.4,0.25,0.03968254,0.633323694,56,b,blue,0
152,20,0.65,0.812727701,0.777777778,0.545454545,0.072222222,0.812727701,56,b,blue,0
153,20,0.85,1.136708082,0.8,0.9,0.094444444,1.136708082,56,b,blue,0
154,15,0.533333333,0.833809388,1,0.222222222,0.059259259,0.833809388,56,b,blue,0
155,17,0.352941176,0.606339063,0.428571429,0.3,0.039215686,0.606339063,56,b,blue,0
156,17,0.352941176,0.785905248,0.5,0,0.039215686,0.785905248,56,b,blue,0
157,15,0.866666667,1.407463101,0.666666667,1.166666667,0.096296296,1.407463101,56,b,blue,0
158,18,0.944444444,1.349170648,0.7,1.25,0.104938272,1.349170648,56,b,blue,0
159,16,1,1.460593487,1.5,0.7,0.111111111,1.460593487,56,b,blue,0
160,19,1,1.154700538,1.625,0.545454545,0.111111111,1.154700538,56,b,blue,0
161,18,0.5,0.785905248,0.4,0.625,0.055555556,0.785905248,56,b,blue,0
162,14,0.571428571,0.937614462,0.2,0.777777778,0.063492063,0.937614462,56,b,blue,0
163,13,0.538461538,0.967417922,0.545454545,0.5,0.05982906,0.967417922,56,b,blue,0
164,15,0.533333333,1.187233679,0.2,1.2,0.059259259,1.187233679,56,b,blue,0
165,20,0.6,0.994722918,0.5,0.666666667,0.066666667,0.994722918,56,b,blue,0
166,13,0.615384615,0.960768923,0.444444444,1,0.068376068,0.960768923,56,b,blue,0
167,19,1.684210526,2.310666849,1.666666667,1.7,0.187134503,2.310666849,56,b,blue,0
168,16,0.6875,0.87321246,0.5,0.875,0.076388889,0.87321246,56,b,blue,0
169,17,1.176470588,1.629236559,1.5,0.714285714,0.130718954,1.629236559,56,b,blue,0
170,23,0.869565217,1.140348744,1.25,0.454545455,0.096618357,1.140348744,56,b,blue,0
171,23,1.47826087,1.410014997,1.166666667,1.588235294,0.164251208,1.410014997,56,b,blue,0
172,20,1.6,1.667017507,2.625,0.916666667,0.177777778,1.667017507,56,b,blue,0
173,25,1.84,1.572683482,1.6,2.2,0.204444444,1.572683482,56,b,blue,0
174,28,1.642857143,1.66030532,2,1.166666667,0.182539683,1.66030532,56,b,blue,0
175,23,1.826086957,1.497032638,1.75,1.909090909,0.202898551,1.497032638,56,b,blue,0
176,19,2.263157895,1.820930936,2.5,1.857142857,0.251461988,1.820930936,56,b,blue,0
177,17,1.941176471,0.899346168,2.125,1.777777778,0.215686275,0.899346168,56,b,blue,0
178,17,2.058823529,0.96634545,2.142857143,2,0.22875817,0.96634545,56,b,blue,0
179,13,2.538461538,1.983909634,1.75,3.8,0.282051282,1.983909634,56,b,blue,0
180,19,2.684210526,1.529438226,2.5,3,0.298245614,1.529438226,56,b,blue,0
181,14,2.571428571,1.988980632,1.75,2.9,0.285714286,1.988980632,56,b,blue,0
182,24,2.541666667,1.473805092,2.444444444,2.6,0.282407407,1.473805092,56,b,blue,0
183,25,2.44,1.445683229,3,2,0.271111111,1.445683229,56,b,blue,0
184,26,2.269230769,1.638479595,2.272727273,2.266666667,0.252136752,1.638479595,56,b,blue,0
185,25,2.04,1.540562668,2.071428571,2,0.226666667,1.540562668,56,b,blue,0
186,20,2.6,1.535543792,2.666666667,2.4,0.288888889,1.535543792,56,b,blue,0
187,24,2.041666667,1.458980188,2,2.083333333,0.226851852,1.458980188,56,b,blue,0
188,19,2.052631579,0.970319776,2.25,2,0.228070175,0.970319776,56,b,blue,0
189,22,2,1.345185418,2.2,1.571428571,0.222222222,1.345185418,56,b,blue,0
190,21,2.380952381,1.395571226,2.428571429,2.357142857,0.264550265,1.395571226,56,b,blue,0
191,27,1.925925926,1.752491104,2.222222222,1.777777778,0.21399177,1.752491104,56,b,blue,0
192,29,2.275862069,1.411598681,2.705882353,1.666666667,0.252873563,1.411598681,56,b,blue,0
193,30,2.566666667,1.715715058,2.666666667,2.466666667,0.285185185,1.715715058,56,b,blue,0
194,31,2.096774194,1.513381175,1.916666667,2.210526316,0.23297491,1.513381175,56,b,blue,0
195,28,2.178571429,1.634207735,2,2.416666667,0.242063492,1.634207735,56,b,blue,0
196,28,2.642857143,1.568539914,2.4,2.923076923,0.293650794,1.568539914,56,b,blue,0
197,25,1.92,1.320353488,1.866666667,2,0.213333333,1.320353488,56,b,blue,0
198,26,2.461538462,1.174079017,2.363636364,2.533333333,0.273504274,1.174079017,56,b,blue,0
199,28,1.607142857,1.286375491,1.615384615,1.6,0.178571429,1.286375491,56,b,blue,0
200,29,2.620689655,1.449477569,2.947368421,2,0.291187739,1.449477569,56,b,blue,0
201,34,2.323529412,1.627799933,2.428571429,2.25,0.258169935,1.627799933,56,b,blue,0
202,37,1.864864865,1.512212547,2.125,1.666666667,0.207207207,1.512212547,56,b,blue,0
203,37,2.108108108,1.409960279,2.25,2,0.234234234,1.409960279,56,b,blue,0
204,33,2.393939394,1.919299904,1.866666667,2.833333333,0.265993266,1.919299904,56,b,blue,0
205,37,1.864864865,1.250825553,2.058823529,1.7,0.207207207,1.250825553,56,b,blue,0
206,29,2.137931034,1.641517981,1.7,2.368421053,0.237547893,1.641517981,56,b,blue,0
207,32,2.25,1.459120371,2.470588235,2,0.25,1.459120371,56,b,blue,0
208,34,1.735294118,1.69328126,1.545454545,2.083333333,0.192810458,1.69328126,56,b,blue,0
209,35,2.457142857,2.062877162,2.047619048,3.071428571,0.273015873,2.062877162,56,b,blue,0
210,39,2.230769231,1.59706208,1.961538462,2.769230769,0.247863248,1.59706208,56,b,blue,0
211,40,1.75,1.103607139,2.1,1.4,0.194444444,1.103607139,56,b,blue,0
212,42,2.452380952,1.699388426,2.652173913,2.210526316,0.272486772,1.699388426,56,b,blue,0
213,43,1.76744186,1.493433393,1.894736842,1.666666667,0.196382429,1.493433393,56,b,blue,0
214,41,1.975609756,1.524595108,1.777777778,2.130434783,0.219512195,1.524595108,56,b,blue,0
215,38,2.263157895,1.388839892,1.8125,2.590909091,0.251461988,1.388839892,56,b,blue,0
216,37,2.486486486,1.426371107,2.75,2.176470588,0.276276276,1.426371107,56,b,blue,0
217,39,2.461538462,1.448159519,2.409090909,2.529411765,0.273504274,1.448159519,56,b,blue,0
218,40,2.125,1.522270571,1.842105263,2.380952381,0.236111111,1.522270571,56,b,blue,0
219,43,2.162790698,1.60253122,2.44,1.777777778,0.240310078,1.60253122,56,b,blue,0
220,45,2.2,1.501514387,2.375,2,0.244444444,1.501514387,56,b,blue,0
221,48,2,1.458649915,2.3,1.785714286,0.222222222,1.458649915,56,b,blue,0
222,49,1.979591837,1.233048322,1.666666667,2.214285714,0.219954649,1.233048322,56,b,blue,0
223,48,2.020833333,1.296305443,2,2.038461538,0.224537037,1.296305443,56,b,blue,0
224,47,2.276595745,1.556223518,2.136363636,2.4,0.252955083,1.556223518,56,b,blue,0
225,43,1.976744186,1.281523871,2,1.947368421,0.219638243,1.281523871,56,b,blue,0
226,46,1.97826087,1.20164943,2.217391304,1.739130435,0.219806763,1.20164943,56,b,blue,0
227,46,2.413043478,1.904101853,2.227272727,2.583333333,0.268115942,1.904101853,56,b,blue,0
228,47,1.893617021,1.402389925,2.043478261,1.75,0.210401891,1.402389925,56,b,blue,0
229,51,2.392156863,1.844759403,2.444444444,2.333333333,0.265795207,1.844759403,56,b,blue,0
230,54,1.925925926,1.179252271,2.217391304,1.709677419,0.21399177,1.179252271,56,b,blue,0
231,54,2.240740741,1.658997028,1.954545455,2.4375,0.248971193,1.658997028,56,b,blue,0
232,53,1.886792453,1.613171474,2.19047619,1.6875,0.209643606,1.613171474,56,b,blue,0
233,54,2.222222222,1.597954668,2.28,2.172413793,0.24691358,1.597954668,56,b,blue,0
234,51,2.058823529,1.580022338,2.482758621,1.5,0.22875817,1.580022338,56,b,blue,0
235,50,2.3,1.515228817,2.642857143,1.863636364,0.255555556,1.515228817,56,b,blue,0
236,54,2.037037037,1.541415215,2.043478261,2.032258065,0.226337449,1.541415215,56,b,blue,0
237,52,1.75,1.234710413,1.620689655,1.913043478,0.194444444,1.234710413,56,b,blue,0
238,54,1.722222222,1.279986242,1.913043478,1.580645161,0.191358025,1.279986242,56,b,blue,0
239,61,1.950819672,1.257328246,2.148148148,1.794117647,0.216757741,1.257328246,56,b,blue,0
240,60,2.283333333,1.57406595,1.884615385,2.588235294,0.253703704,1.57406595,56,b,blue,0
241,54,2.185185185,1.660575873,2.03125,2.409090909,0.242798354,1.660575873,56,b,blue,0
242,55,1.581818182,1.486867314,1.8125,1.260869565,0.175757576,1.486867314,56,b,blue,0
243,54,1.277777778,1.035532252,1.210526316,1.314285714,0.141975309,1.035532252,56,b,blue,0
244,51,1.274509804,1.217841227,1.25,1.296296296,0.1416122,1.217841227,56,b,blue,0
245,53,1.245283019,1.284607997,1.147058824,1.421052632,0.13836478,1.284607997,56,b,blue,0
246,51,0.901960784,1.00508511,1,0.791666667,0.100217865,1.00508511,56,b,blue,0
247,52,0.519230769,0.72734771,0.464285714,0.583333333,0.057692308,0.72734771,56,b,blue,0
248,60,0.366666667,0.66298418,0.290322581,0.448275862,0.040740741,0.66298418,56,b,blue,0
249,59,0,0,0,0,0,0,56,b,blue,0
250,56,0,0,0,0,0,0,56,b,blue,0
-1,NA,NA,NA,NA,NA,NA,NA,57,b,blue,0
0,454,0.986784141,1.167931233,0.963414634,1.014423077,0.098678414,1.167931233,57,b,blue,0
1,28,1.25,1.404358296,1.19047619,1.428571429,0.125,1.404358296,57,b,blue,0
2,29,1.793103448,1.52079186,1.4,2.214285714,0.179310345,1.52079186,57,b,blue,0
3,39,1.743589744,1.617632264,2,1.583333333,0.174358974,1.617632264,57,b,blue,0
4,39,2.076923077,1.579217251,2.133333333,2.041666667,0.207692308,1.579217251,57,b,blue,0
5,41,2.097560976,1.529785574,2.470588235,1.833333333,0.209756098,1.529785574,57,b,blue,0
6,32,2.15625,1.461536421,2.272727273,2.095238095,0.215625,1.461536421,57,b,blue,0
7,28,2.178571429,1.656716329,2.111111111,2.3,0.217857143,1.656716329,57,b,blue,0
8,63,2.174603175,1.611848093,2.242424242,2.1,0.217460317,1.611848093,57,b,blue,0
9,86,1.872093023,1.692867471,1.8,1.951219512,0.187209302,1.692867471,57,b,blue,0
10,108,1.731481481,1.204403769,1.75,1.716666667,0.173148148,1.204403769,57,b,blue,0
11,62,1.870967742,1.36085642,1.818181818,1.931034483,0.187096774,1.36085642,57,b,blue,0
12,42,2.19047619,1.656297594,1.791666667,2.722222222,0.219047619,1.656297594,57,b,blue,0
13,37,2.189189189,1.449862787,1.764705882,2.55,0.218918919,1.449862787,57,b,blue,0
14,39,2.128205128,1.559005877,2.157894737,2.1,0.212820513,1.559005877,57,b,blue,0
15,32,1.78125,1.069650983,1.857142857,1.636363636,0.178125,1.069650983,57,b,blue,0
16,29,2.689655172,2.019608312,2.533333333,2.857142857,0.268965517,2.019608312,57,b,blue,0
17,55,2.345454545,1.455744455,2.266666667,2.44,0.234545455,1.455744455,57,b,blue,0
18,77,2,1.638356044,1.956521739,2.064516129,0.2,1.638356044,57,b,blue,0
19,95,1.673684211,1.283629373,1.744680851,1.604166667,0.167368421,1.283629373,57,b,blue,0
20,77,1.779220779,1.220691959,1.871794872,1.684210526,0.177922078,1.220691959,57,b,blue,0
21,53,1.962264151,1.61676629,2.259259259,1.653846154,0.196226415,1.61676629,57,b,blue,0
22,38,2.526315789,1.766609856,2.857142857,2.333333333,0.252631579,1.766609856,57,b,blue,0
23,41,1.975609756,1.332062402,2.071428571,1.925925926,0.197560976,1.332062402,57,b,blue,0
24,32,1.78125,1.4532361,1.3125,2.25,0.178125,1.4532361,57,b,blue,0
25,30,2.566666667,1.612095089,2.5,2.625,0.256666667,1.612095089,57,b,blue,0
26,52,2.153846154,1.55152822,2.384615385,1.923076923,0.215384615,1.55152822,57,b,blue,0
27,70,2.242857143,1.355992757,2.054054054,2.454545455,0.224285714,1.355992757,57,b,blue,0
28,83,2.096385542,1.620105822,1.829268293,2.357142857,0.209638554,1.620105822,57,b,blue,0
29,81,1.777777778,1.360147051,1.682926829,1.875,0.177777778,1.360147051,57,b,blue,0
30,63,1.619047619,1.098805384,1.818181818,1.4,0.161904762,1.098805384,57,b,blue,0
31,43,2,1.573591585,2.125,1.842105263,0.2,1.573591585,57,b,blue,0
32,43,1.930232558,1.242028848,2,1.785714286,0.193023256,1.242028848,57,b,blue,0
33,31,2.322580645,1.661065858,2.125,2.533333333,0.232258065,1.661065858,57,b,blue,0
34,31,2.161290323,1.827507851,2.105263158,2.25,0.216129032,1.827507851,57,b,blue,0
35,49,2.142857143,1.683250823,2,2.304347826,0.214285714,1.683250823,57,b,blue,0
36,64,1.890625,1.448778221,1.787878788,2,0.1890625,1.448778221,57,b,blue,0
37,77,2.064935065,1.575617359,1.829268293,2.333333333,0.206493506,1.575617359,57,b,blue,0
38,79,1.886075949,1.527418988,1.555555556,2.162790698,0.188607595,1.527418988,57,b,blue,0
39,70,2.014285714,1.672391823,1.611111111,2.441176471,0.201428571,1.672391823,57,b,blue,0
40,49,1.836734694,1.404560115,1.7,2.052631579,0.183673469,1.404560115,57,b,blue,0
41,45,2.044444444,1.664544103,1.8,2.24,0.204444444,1.664544103,57,b,blue,0
42,34,2.205882353,1.572093986,2.19047619,2.230769231,0.220588235,1.572093986,57,b,blue,0
43,30,1.9,1.322223832,1.894736842,1.909090909,0.19,1.322223832,57,b,blue,0
44,47,1.872340426,1.20897048,2.038461538,1.666666667,0.187234043,1.20897048,57,b,blue,0
45,60,2.083333333,1.34405996,2.032258065,2.137931034,0.208333333,1.34405996,57,b,blue,0
46,70,2,1.615145706,1.972972973,2.03030303,0.2,1.615145706,57,b,blue,0
47,78,1.884615385,1.28912302,2.051282051,1.717948718,0.188461538,1.28912302,57,b,blue,0
48,71,1.802816901,1.271890812,1.675675676,1.941176471,0.18028169,1.271890812,57,b,blue,0
49,57,1.859649123,1.505212331,1.655172414,2.071428571,0.185964912,1.505212331,57,b,blue,0
50,48,1.645833333,1.19377077,1.612903226,1.705882353,0.164583333,1.19377077,57,b,blue,0
51,36,2.527777778,1.539686631,2.666666667,2.388888889,0.252777778,1.539686631,57,b,blue,0
52,32,2.75,1.722713538,2.909090909,2.666666667,0.275,1.722713538,57,b,blue,0
53,43,2.209302326,1.245145613,1.952380952,2.454545455,0.220930233,1.245145613,57,b,blue,0
54,58,1.896551724,1.506589679,2.12,1.727272727,0.189655172,1.506589679,57,b,blue,0
55,65,2.092307692,1.548417306,1.743589744,2.615384615,0.209230769,1.548417306,57,b,blue,0
56,75,2.013333333,1.502190593,1.837209302,2.25,0.201333333,1.502190593,57,b,blue,0
57,70,1.9,1.342180791,2.033333333,1.8,0.19,1.342180791,57,b,blue,0
58,63,1.873015873,1.560521661,1.625,2.129032258,0.187301587,1.560521661,57,b,blue,0
59,51,2.019607843,1.462739841,1.961538462,2.08,0.201960784,1.462739841,57,b,blue,0
60,41,1.829268293,1.51496599,1.5,2.538461538,0.182926829,1.51496599,57,b,blue,0
61,33,2.181818182,1.445997611,2.363636364,1.818181818,0.218181818,1.445997611,57,b,blue,0
62,38,2.131578947,1.54519399,1.785714286,2.333333333,0.213157895,1.54519399,57,b,blue,0
63,57,2.315789474,1.525472933,2.655172414,1.964285714,0.231578947,1.525472933,57,b,blue,0
64,62,2.048387097,1.442077501,2.0625,2.033333333,0.20483871,1.442077501,57,b,blue,0
65,70,1.914285714,1.594763688,2,1.8125,0.191428571,1.594763688,57,b,blue,0
66,72,1.777777778,1.42633404,1.78125,1.775,0.177777778,1.42633404,57,b,blue,0
67,64,1.59375,1.079664116,1.566666667,1.617647059,0.159375,1.079664116,57,b,blue,0
68,54,1.981481481,1.665303426,2.357142857,1.576923077,0.198148148,1.665303426,57,b,blue,0
69,46,2.260869565,1.124174415,2.615384615,2.121212121,0.226086957,1.124174415,57,b,blue,0
70,34,1.676470588,1.19900434,1.368421053,2.066666667,0.167647059,1.19900434,57,b,blue,0
71,38,2.131578947,1.933643146,1.933333333,2.260869565,0.213157895,1.933643146,57,b,blue,0
72,53,2.377358491,1.496488391,2.32,2.428571429,0.237735849,1.496488391,57,b,blue,0
73,60,2.55,1.681655762,2.75,2.321428571,0.255,1.681655762,57,b,blue,0
74,68,1.867647059,1.337232738,1.970588235,1.764705882,0.186764706,1.337232738,57,b,blue,0
75,68,1.735294118,1.4101725,1.875,1.659090909,0.173529412,1.4101725,57,b,blue,0
76,67,1.641791045,1.299201299,1.684210526,1.586206897,0.164179104,1.299201299,57,b,blue,0
77,56,2.053571429,1.482254338,2.096774194,2,0.205357143,1.482254338,57,b,blue,0
78,49,2.346938776,1.953106718,2.304347826,2.384615385,0.234693878,1.953106718,57,b,blue,0
79,38,1.578947368,1.286763779,1.736842105,1.421052632,0.157894737,1.286763779,57,b,blue,0
80,39,2.307692308,1.524429939,2.619047619,1.944444444,0.230769231,1.524429939,57,b,blue,0
81,50,2.2,1.44278642,2.761904762,1.793103448,0.22,1.44278642,57,b,blue,0
82,57,2.228070175,1.581336955,2.222222222,2.233333333,0.222807018,1.581336955,57,b,blue,0
83,66,1.939393939,1.57752277,2.625,1.547619048,0.193939394,1.57752277,57,b,blue,0
84,66,2.045454545,1.397049839,2.088235294,2,0.204545455,1.397049839,57,b,blue,0
85,64,1.890625,1.470527251,1.454545455,2.35483871,0.1890625,1.470527251,57,b,blue,0
86,59,2.186440678,1.306146956,2.366666667,2,0.218644068,1.306146956,57,b,blue,0
87,53,1.603773585,1.485048855,1.68,1.535714286,0.160377358,1.485048855,57,b,blue,0
88,40,1.725,1.395735263,1.923076923,1.62962963,0.1725,1.395735263,57,b,blue,0
89,40,2.425,1.692934033,2.130434783,2.823529412,0.2425,1.692934033,57,b,blue,0
90,50,2.14,1.470943054,2.25,2.038461538,0.214,1.470943054,57,b,blue,0
91,54,2.055555556,1.446096459,1.939393939,2.238095238,0.205555556,1.446096459,57,b,blue,0
92,62,1.822580645,1.420276971,1.896551724,1.757575758,0.182258065,1.420276971,57,b,blue,0
93,67,1.970149254,1.66942332,1.96875,1.971428571,0.197014925,1.66942332,57,b,blue,0
94,65,2.015384615,1.363500867,1.916666667,2.137931034,0.201538462,1.363500867,57,b,blue,0
95,60,1.8,1.312262892,1.806451613,1.793103448,0.18,1.312262892,57,b,blue,0
96,53,1.830188679,1.695421993,1.857142857,1.8,0.183018868,1.695421993,57,b,blue,0
97,44,1.977272727,1.229267817,2,1.947368421,0.197727273,1.229267817,57,b,blue,0
98,40,1.825,1.615430402,1.833333333,1.818181818,0.1825,1.615430402,57,b,blue,0
99,50,1.84,1.419399126,1.791666667,1.884615385,0.184,1.419399126,57,b,blue,0
100,44,1.681818182,1.215648497,1.6,1.75,0.168181818,1.215648497,57,b,blue,0
101,54,1.907407407,1.335558939,1.777777778,2.037037037,0.190740741,1.335558939,57,b,blue,0
102,59,1.745762712,1.656681564,1.6875,1.814814815,0.174576271,1.656681564,57,b,blue,0
103,61,1.918032787,1.625782703,1.911764706,1.925925926,0.191803279,1.625782703,57,b,blue,0
104,53,1.924528302,1.425712462,1.5,2.108108108,0.19245283,1.425712462,57,b,blue,0
105,47,2.021276596,1.481617238,2.032258065,2,0.20212766,1.481617238,57,b,blue,0
106,41,1.731707317,1.516977097,1.714285714,1.740740741,0.173170732,1.516977097,57,b,blue,0
107,32,1.96875,1.491575807,2.136363636,1.6,0.196875,1.491575807,57,b,blue,0
108,43,1.744186047,1.197080243,1.47826087,2.05,0.174418605,1.197080243,57,b,blue,0
109,38,2.105263158,1.60723825,1.818181818,2.5,0.210526316,1.60723825,57,b,blue,0
110,45,1.844444444,1.46093923,1.958333333,1.714285714,0.184444444,1.46093923,57,b,blue,0
111,49,2.06122449,1.663432236,1.965517241,2.2,0.206122449,1.663432236,57,b,blue,0
112,53,1.660377358,1.175771371,1.56,1.75,0.166037736,1.175771371,57,b,blue,0
113,49,1.387755102,1.204441892,1.590909091,1.222222222,0.13877551,1.204441892,57,b,blue,0
114,42,1.80952381,1.15268711,1.952380952,1.666666667,0.180952381,1.15268711,57,b,blue,0
115,34,2.058823529,1.921823258,2.071428571,2.05,0.205882353,1.921823258,57,b,blue,0
116,27,1.888888889,1.527525232,1.428571429,2.05,0.188888889,1.527525232,57,b,blue,0
117,35,2.314285714,1.586179809,2.611111111,2,0.231428571,1.586179809,57,b,blue,0
118,33,1.424242424,1.436799895,2.133333333,0.833333333,0.142424242,1.436799895,57,b,blue,0
119,35,1.8,1.430754634,2.538461538,1.363636364,0.18,1.430754634,57,b,blue,0
120,41,2.048780488,1.596108071,1.941176471,2.125,0.204878049,1.596108071,57,b,blue,0
121,44,1.568181818,1.283123501,1.909090909,1.227272727,0.156818182,1.283123501,57,b,blue,0
122,42,1.523809524,1.329553294,2.117647059,1.12,0.152380952,1.329553294,57,b,blue,0
123,37,2.027027027,1.572091432,1.727272727,2.466666667,0.202702703,1.572091432,57,b,blue,0
124,32,1.78125,1.099394995,1.727272727,1.80952381,0.178125,1.099394995,57,b,blue,0
125,17,2.117647059,1.691240408,2,2.222222222,0.211764706,1.691240408,57,b,blue,0
126,27,1.555555556,1.28102523,2,1.333333333,0.155555556,1.28102523,57,b,blue,0
127,25,2.12,1.201388086,2.133333333,2.1,0.212,1.201388086,57,b,blue,0
128,27,1.925925926,1.439175136,2.076923077,1.785714286,0.192592593,1.439175136,57,b,blue,0
129,33,1.454545455,1.175024178,1.8125,1.117647059,0.145454545,1.175024178,57,b,blue,0
130,36,1.722222222,1.11126983,1.444444444,2,0.172222222,1.11126983,57,b,blue,0
131,34,1.558823529,1.235612386,1.588235294,1.529411765,0.155882353,1.235612386,57,b,blue,0
132,32,1.34375,1.310241913,1.25,1.4375,0.134375,1.310241913,57,b,blue,0
133,25,2.08,1.288409873,1.769230769,2.416666667,0.208,1.288409873,57,b,blue,0
134,10,1.9,1.286683938,1.2,2.6,0.19,1.286683938,57,b,blue,0
135,18,1.722222222,1.074055292,1.888888889,1.555555556,0.172222222,1.074055292,57,b,blue,0
136,18,2.333333333,1.571810496,2.6,2,0.233333333,1.571810496,57,b,blue,0
137,19,1.263157895,0.991189256,1.5,1.090909091,0.126315789,0.991189256,57,b,blue,0
138,21,1.285714286,1.055597326,1.2,1.363636364,0.128571429,1.055597326,57,b,blue,0
139,28,0.892857143,0.994029797,1.266666667,0.461538462,0.089285714,0.994029797,57,b,blue,0
140,28,1.357142857,1.393484461,1.133333333,1.615384615,0.135714286,1.393484461,57,b,blue,0
141,26,1.115384615,1.17735035,1.166666667,1.071428571,0.111538462,1.17735035,57,b,blue,0
142,19,1.105263158,1.048530021,1.454545455,0.625,0.110526316,1.048530021,57,b,blue,0
143,NA,NA,NA,NA,NA,NA,NA,57,b,blue,0
144,6,1,0.894427191,2,0.8,0.1,0.894427191,57,b,blue,0
145,5,0.6,0.547722558,1,0.333333333,0.06,0.547722558,57,b,blue,0
146,6,1,1.549193338,0.333333333,1.666666667,0.1,1.549193338,57,b,blue,0
147,7,1.857142857,1.67616342,2.4,0.5,0.185714286,1.67616342,57,b,blue,0
148,12,0.833333333,0.83484711,1,0.6,0.083333333,0.83484711,57,b,blue,0
149,10,0.3,0.483045892,0.2,0.4,0.03,0.483045892,57,b,blue,0
150,14,0.428571429,0.851630627,0.428571429,0.428571429,0.042857143,0.851630627,57,b,blue,0
151,16,0.4375,1.030776406,0,0.875,0.04375,1.030776406,57,b,blue,0
152,19,0.789473684,1.357241785,1.125,0.545454545,0.078947368,1.357241785,57,b,blue,0
153,15,0.333333333,0.6172134,0.4,0.2,0.033333333,0.6172134,57,b,blue,0
154,17,0.470588235,0.943242218,1,0.25,0.047058824,0.943242218,57,b,blue,0
155,17,0.705882353,0.848874688,0.777777778,0.625,0.070588235,0.848874688,57,b,blue,0
156,21,0.714285714,1.146423008,0.916666667,0.444444444,0.071428571,1.146423008,57,b,blue,0
157,13,1.230769231,1.300887271,1.166666667,1.285714286,0.123076923,1.300887271,57,b,blue,0
158,19,0.421052632,0.768533197,0.875,0.090909091,0.042105263,0.768533197,57,b,blue,0
159,20,0.35,0.587142949,0.2,0.4,0.035,0.587142949,57,b,blue,0
160,12,0.25,0.621581561,0,0.333333333,0.025,0.621581561,57,b,blue,0
161,19,1.052631579,1.649029486,0.714285714,1.25,0.105263158,1.649029486,57,b,blue,0
162,18,0.777777778,0.878203752,0.7,0.875,0.077777778,0.878203752,57,b,blue,0
163,18,0.777777778,1.114374293,0.272727273,1.571428571,0.077777778,1.114374293,57,b,blue,0
164,16,0.5,0.730296743,0.714285714,0.333333333,0.05,0.730296743,57,b,blue,0
165,18,0.888888889,0.963381843,1,0.833333333,0.088888889,0.963381843,57,b,blue,0
166,16,0.25,0.577350269,0.375,0.125,0.025,0.577350269,57,b,blue,0
167,15,0.866666667,1.302013093,0.818181818,1,0.086666667,1.302013093,57,b,blue,0
168,14,1.357142857,1.691933025,1.222222222,1.6,0.135714286,1.691933025,57,b,blue,0
169,18,1.277777778,1.637988564,1.1,1.5,0.127777778,1.637988564,57,b,blue,0
170,17,0.470588235,0.874474632,1,0.1,0.047058824,0.874474632,57,b,blue,0
171,18,1.277777778,1.363626461,1.5,1,0.127777778,1.363626461,57,b,blue,0
172,20,1.65,1.531253357,1.666666667,1.636363636,0.165,1.531253357,57,b,blue,0
173,24,2.083333333,1.585715218,2,2.222222222,0.208333333,1.585715218,57,b,blue,0
174,24,1.791666667,1.667572218,1.727272727,1.846153846,0.179166667,1.667572218,57,b,blue,0
175,26,1.692307692,1.349643828,1.5,1.8125,0.169230769,1.349643828,57,b,blue,0
176,20,2.3,2.386364776,1.142857143,2.923076923,0.23,2.386364776,57,b,blue,0
177,18,1.666666667,1.283377896,1.818181818,1.428571429,0.166666667,1.283377896,57,b,blue,0
178,19,2.052631579,1.432700799,2.2,1.888888889,0.205263158,1.432700799,57,b,blue,0
179,19,2.842105263,1.772103518,3.4,2.222222222,0.284210526,1.772103518,57,b,blue,0
180,15,3.266666667,2.016597795,3.3,3.2,0.326666667,2.016597795,57,b,blue,0
181,16,2.125,1.586400538,2.571428571,1.777777778,0.2125,1.586400538,57,b,blue,0
182,21,1.952380952,1.321975434,2.5,1.733333333,0.195238095,1.321975434,57,b,blue,0
183,22,2.136363636,1.753783788,2.3,2,0.213636364,1.753783788,57,b,blue,0
184,25,2.32,1.749285568,2.153846154,2.5,0.232,1.749285568,57,b,blue,0
185,25,2.04,1.48548533,2.5,1.733333333,0.204,1.48548533,57,b,blue,0
186,21,2.047619048,1.359271514,1.9,2.181818182,0.204761905,1.359271514,57,b,blue,0
