YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
205,54,1.53703703703704,1.69029374429376,1.51851851851852,1.55555555555556,0.13973063973064,1.69029374429376,1,1
206,52,1.28846153846154,1.58839589155085,1.03846153846154,1.53846153846154,0.117132867132867,1.58839589155085,1,1
207,49,1.3469387755102,1.52138944729485,1.42307692307692,1.26086956521739,0.122448979591837,1.52138944729485,1,1
208,53,1.43396226415094,1.51288611044057,1.17241379310345,1.75,0.130360205831904,1.51288611044057,1,1
209,57,1,1.48804761828569,1.03125,0.96,0.0909090909090909,1.48804761828569,1,1
210,49,1.10204081632653,1.43243525099717,1.03846153846154,1.17391304347826,0.100185528756957,1.43243525099717,1,1
211,50,1.6,1.26168012376112,1.51515151515152,1.76470588235294,0.145454545454545,1.26168012376112,1,1
212,49,1.30612244897959,1.41721677994601,1,1.55555555555556,0.11873840445269,1.41721677994601,1,1
213,57,1.12280701754386,1.51268653440772,1.2,1.03703703703704,0.10207336523126,1.51268653440772,1,1
214,61,1.27868852459016,1.42748202021349,1.46428571428571,1.12121212121212,0.116244411326379,1.42748202021349,1,1
215,59,1.20338983050847,1.49458402720542,0.892857142857143,1.48387096774194,0.10939907550077,1.49458402720542,1,1
216,61,1.01639344262295,1.40821167062683,1.3448275862069,0.71875,0.0923994038748137,1.40821167062683,1,1
217,53,1.24528301886792,1.39925337752452,1.41379310344828,1.04166666666667,0.113207547169811,1.39925337752452,1,1
218,48,1.22916666666667,1.41781346991097,1.33333333333333,1.125,0.111742424242424,1.41781346991097,1,1
